Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-07-28,0,893500,-781500,2026-08-25,0,3773500,526500,2026-09-29,0,16500,6500,4683500,-248500,2456000,-21500,1314500,-127500,0.54
ABB,2026-07-28,0,668625,-438250,2026-08-25,0,1912375,370875,2026-09-29,0,29875,2375,2610875,-65000,2079750,-32125,1261750,-13000,0.61
ABCAPITAL,2026-07-28,0,4870100,-7815100,2026-08-25,0,30597000,6640200,2026-09-29,0,375100,6200,35842200,-1168700,12685200,-1878600,11197200,-99200,0.88
ADANIENSOL,2026-07-28,0,3776625,-4764825,2026-08-25,0,17124075,4769550,2026-09-29,0,68175,18900,20968875,23625,7485750,-706725,3261600,-415800,0.44
ADANIENT,2026-07-28,0,2987103,-4886526,2026-08-25,0,14324931,4779303,2026-09-29,0,477096,21630,17789130,-85593,6777915,-267903,4346394,-272538,0.64
ADANIGREEN,2026-07-28,0,5467800,-6211200,2026-08-25,0,22127400,6753600,2026-09-29,0,235800,29400,27831000,571800,12570000,-475800,7032000,-209400,0.56
ADANIPORTS,2026-07-28,0,2393050,-3722100,2026-08-25,0,17190250,3600500,2026-09-29,0,2158400,600875,21741700,479275,6753550,-457425,4672100,-53675,0.69
ADANIPOWER,2026-07-28,0,36792200,-42007150,2026-08-25,0,127182300,44005800,2026-09-29,0,7593450,241400,171567950,2240050,64201750,-9826400,40874700,-2105150,0.64
ALKEM,2026-07-28,0,241625,-577625,2026-08-25,0,1324000,560625,2026-09-29,0,4125,1375,1569750,-15625,297750,-66000,132125,-27000,0.44
AMBER,2026-07-28,0,404100,-304600,2026-08-25,0,1094600,178100,2026-09-29,0,10100,1400,1508800,-125100,1291600,-215800,1248000,-106900,0.97
AMBUJACEM,2026-07-28,0,11922000,-24247200,2026-08-25,0,69032400,23134800,2026-09-29,0,2175600,691200,83130000,-421200,15494400,-936000,8960400,15600,0.58
ANGELONE,2026-07-28,0,7952500,-5835000,2026-08-25,0,22365000,4925000,2026-09-29,0,755000,75000,31072500,-835000,27912500,-2955000,14670000,-1837500,0.53
APLAPOLLO,2026-07-28,0,1252300,-1495200,2026-08-25,0,3857350,1278550,2026-09-29,0,457100,130900,5566750,-85750,1214500,-36050,1117200,24150,0.92
APOLLOHOSP,2026-07-28,0,176000,-360875,2026-08-25,0,1868250,339750,2026-09-29,0,360875,3875,2405125,-17250,836125,-133750,708250,-76625,0.85
ASHOKLEY,2026-07-28,0,34520000,-38285000,2026-08-25,0,125170000,31975000,2026-09-29,0,3020000,425000,162710000,-5885000,77530000,-11545000,62165000,-4535000,0.8
ASIANPAINT,2026-07-28,0,1043500,-2509250,2026-08-25,0,7009750,2357000,2026-09-29,0,1296500,6500,9349750,-145750,3654250,-255500,3106500,-208000,0.85
ASTRAL,2026-07-28,0,942225,-1753125,2026-08-25,0,7073275,1261400,2026-09-29,0,94775,14450,8110275,-477275,2880650,-5525,2238475,-171700,0.78
AUBANK,2026-07-28,0,3148000,-6195000,2026-08-25,0,21633000,5186000,2026-09-29,0,2351000,50000,27132000,-959000,8855000,-1897000,7269000,-1461000,0.82
AUROPHARMA,2026-07-28,0,2418900,-2186250,2026-08-25,0,9075000,1860100,2026-09-29,0,35200,10450,11529100,-315700,4277350,-755150,2748900,-158400,0.64
AXISBANK,2026-07-28,0,8978750,-17001875,2026-08-25,0,72070625,16361250,2026-09-29,0,6277500,145625,87326875,-495000,37103125,-1647500,20704375,-2628750,0.56
BAJAJ-AUTO,2026-07-28,0,582150,-347775,2026-08-25,0,1899750,351600,2026-09-29,0,18450,1200,2500350,5025,2264400,-243300,2990250,-236250,1.32
BAJAJFINSV,2026-07-28,0,1443300,-2257800,2026-08-25,0,8450100,2498700,2026-09-29,0,1581900,5700,11475300,246600,5085300,-305700,4019100,-251700,0.79
BAJAJHLDNG,2026-07-28,0,25725,-84975,2026-08-25,0,313500,74925,2026-09-29,0,2400,525,341625,-9525,136275,-50400,65925,-21150,0.48
BAJFINANCE,2026-07-28,0,9354000,-18065250,2026-08-25,0,61787250,17355000,2026-09-29,0,11521500,628500,82662750,-81750,18006750,-2074500,16251750,162000,0.9
BANDHANBNK,2026-07-28,0,16675200,-22471200,2026-08-25,0,115430400,17262000,2026-09-29,0,3578400,255600,135684000,-4953600,108799200,-11160000,59108400,-6570000,0.54
BANKBARODA,2026-07-28,0,22156875,-25956450,2026-08-25,0,115645725,25078950,2026-09-29,0,4867200,353925,142669800,-523575,70507125,-128700,59049900,-2614950,0.84
BANKINDIA,2026-07-28,0,19531200,-28854800,2026-08-25,0,84177600,32957600,2026-09-29,0,2579200,1430000,106288000,5532800,46098000,7508800,40393600,2277600,0.88
BANKNIFTY,2026-07-28,0,1078710,-318330,2026-08-25,0,1670910,300630,2026-09-29,0,147870,15780,2897490,-1920,28055910,909840,22303440,-126660,0.79
BDL,2026-07-28,0,1836425,-1675775,2026-08-25,0,6497400,1345975,2026-09-29,0,313225,38250,8647050,-291550,5292100,-1221875,3515175,-62050,0.66
BEL,2026-07-28,0,27002325,-21882300,2026-08-25,0,78256725,23290200,2026-09-29,0,13034475,635550,118293525,2043450,56866050,4622700,36943125,806550,0.65
BHARATFORG,2026-07-28,0,624500,-2114000,2026-08-25,0,7009000,1949000,2026-09-29,0,40000,14000,7673500,-151000,2433000,-103000,1993500,-63000,0.82
BHARTIARTL,2026-07-28,0,5572700,-7338275,2026-08-25,0,55083375,7139250,2026-09-29,0,344850,37525,61000925,-161500,15578575,-1487700,8393250,-1229300,0.54
BHEL,2026-07-28,0,15810375,-23845500,2026-08-25,0,72093000,24058125,2026-09-29,0,2761500,65625,90664875,278250,54634125,-6402375,33878250,-3738000,0.62
BIOCON,2026-07-28,0,8360000,-12722500,2026-08-25,0,41845000,10825000,2026-09-29,0,540000,67500,50745000,-1830000,26077500,-3865000,19347500,-3180000,0.74
BLUESTARCO,2026-07-28,0,427050,-698425,2026-08-25,0,3001700,520000,2026-09-29,0,14950,2600,3443700,-175825,1845350,-99775,1212575,-65325,0.66
BOSCHLTD,2026-07-28,0,20125,-34525,2026-08-25,0,191175,14900,2026-09-29,0,1300,325,212600,-19300,144425,-450,95675,-3450,0.66
BPCL,2026-07-28,0,9730825,-10147550,2026-08-25,0,36201750,8524100,2026-09-29,0,1325225,-106650,47257800,-1730100,17555775,-1672825,15564975,-2607000,0.89
BRITANNIA,2026-07-28,0,381375,-426500,2026-08-25,0,1930250,443875,2026-09-29,0,36000,2625,2347625,20000,736750,17250,602625,34500,0.82
BSE,2026-07-28,0,2484000,-2120600,2026-08-25,0,6368200,2008000,2026-09-29,0,262600,90200,9114800,-22400,7030600,-258600,4742600,168400,0.67
CAMS,2026-07-28,0,1421475,-1310100,2026-08-25,0,5676825,1023825,2026-09-29,0,66825,8250,7165125,-278025,4432725,-462825,2637525,-153450,0.6
