Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-05-26,0,5191500,117500,2026-06-30,0,37000,0,2026-07-28,0,1500,0,5230000,117500,804500,-205500,633000,51500,0.79
ABB,2026-05-26,0,2223250,76750,2026-06-30,0,64125,11375,2026-07-28,0,5750,1125,2293125,89250,1258250,159000,615750,65250,0.49
ABCAPITAL,2026-05-26,0,38340800,133300,2026-06-30,0,889700,58900,2026-07-28,0,117800,-6200,39348300,186000,15097000,1072600,12068300,-167400,0.8
ADANIENSOL,2026-05-26,0,20832525,344925,2026-06-30,0,203850,18225,2026-07-28,0,12825,0,21049200,363150,7122600,1593675,4627800,327375,0.65
ADANIENT,2026-05-26,0,19367193,110004,2026-06-30,0,465354,30900,2026-07-28,0,39861,9888,19872408,150792,7727781,426111,5960610,-175512,0.77
ADANIGREEN,2026-05-26,0,21880200,261600,2026-06-30,0,280200,22800,2026-07-28,0,44400,6000,22204800,290400,8332200,481800,5951400,322800,0.71
ADANIPORTS,2026-05-26,0,20788375,-127300,2026-06-30,0,1140475,77900,2026-07-28,0,67925,4275,21996775,-45125,9357500,745750,6820525,38950,0.73
ADANIPOWER,2026-05-26,0,79200500,4071850,2026-06-30,0,4075400,766800,2026-07-28,0,319500,14200,83595400,4852850,32482500,-617700,23298650,-35500,0.72
ALKEM,2026-05-26,0,1091625,13125,2026-06-30,0,9625,0,2026-07-28,0,125,0,1101375,13125,245875,0,161375,625,0.66
AMBER,2026-05-26,0,1394900,57000,2026-06-30,0,20600,200,2026-07-28,0,2900,600,1418400,57800,1050300,200900,542600,113500,0.52
AMBUJACEM,2026-05-26,0,74407200,-11550,2026-06-30,0,1884750,93450,2026-07-28,0,121200,16800,76413150,98700,20136900,-1197000,12981300,827400,0.64
ANGELONE,2026-05-26,0,25117500,540000,2026-06-30,0,810000,167500,2026-07-28,0,145000,15000,26072500,722500,18987500,3022500,9022500,1132500,0.48
APLAPOLLO,2026-05-26,0,5278350,-245350,2026-06-30,0,540400,3500,2026-07-28,0,10500,-2100,5829250,-243950,1787450,-111650,1152900,153300,0.64
APOLLOHOSP,2026-05-26,0,1826125,-4875,2026-06-30,0,181500,1375,2026-07-28,0,4000,0,2011625,-3500,817750,47250,552375,91500,0.68
ASHOKLEY,2026-05-26,0,124935000,-4520000,2026-06-30,0,10020000,30000,2026-07-28,0,1105000,90000,136060000,-4400000,89280000,-2530000,53370000,1970000,0.6
ASIANPAINT,2026-05-26,0,12743000,-172000,2026-06-30,0,1227250,21750,2026-07-28,0,29000,5500,13999250,-144750,4908750,557750,3495750,84750,0.71
ASTRAL,2026-05-26,0,8310875,-190825,2026-06-30,0,572900,48025,2026-07-28,0,30600,2975,8914375,-139825,2057000,283050,1150050,126225,0.56
AUBANK,2026-05-26,0,25971000,-174000,2026-06-30,0,1576000,24000,2026-07-28,0,31000,11000,27578000,-139000,8173000,44000,4547000,74000,0.56
AUROPHARMA,2026-05-26,0,18404650,-184250,2026-06-30,0,149600,21450,2026-07-28,0,18150,3300,18572400,-159500,3159200,94050,2547050,83600,0.81
AXISBANK,2026-05-26,0,59180000,-113125,2026-06-30,0,9194375,120000,2026-07-28,0,113125,6250,68487500,13125,16386875,416875,11269375,-309375,0.69
BAJAJ-AUTO,2026-05-26,0,2409075,-101175,2026-06-30,0,164475,34200,2026-07-28,0,10125,1425,2583675,-65550,2035425,280275,1643025,299400,0.81
BAJAJFINSV,2026-05-26,0,10455250,43500,2026-06-30,0,1052500,15500,2026-07-28,0,26100,3300,11533850,62300,3192800,226550,2973250,50000,0.93
BAJAJHLDNG,2026-05-26,0,288250,20450,2026-06-30,0,7050,4150,2026-07-28,0,75,75,295375,24675,162800,93650,59800,29600,0.37
BAJFINANCE,2026-05-26,0,58592250,-342000,2026-06-30,0,10827000,105000,2026-07-28,0,204750,35250,69624000,-201750,16557750,507000,13701000,-91500,0.83
BANDHANBNK,2026-05-26,0,95306400,-921600,2026-06-30,0,2170800,-7200,2026-07-28,0,309600,50400,97786800,-878400,44409600,1303200,31327200,-1296000,0.71
BANKBARODA,2026-05-26,0,105528150,11700,2026-06-30,0,10497825,169650,2026-07-28,0,184275,73125,116210250,254475,36819900,3135600,27632475,941850,0.75
BANKINDIA,2026-05-26,0,59321600,1289600,2026-06-30,0,2074800,234000,2026-07-28,0,317200,20800,61713600,1544400,22131200,1123200,16822000,1950000,0.76
BANKNIFTY,2026-05-26,0,2182320,4770,2026-06-30,0,272940,5880,2026-07-28,0,33960,150,2489220,10800,14373150,588240,13298070,203940,0.93
BDL,2026-05-26,0,3465000,273700,2026-06-30,0,275100,1400,2026-07-28,0,25500,1700,3765600,276800,2533025,68325,1619450,307300,0.64
BEL,2026-05-26,0,103539075,1104375,2026-06-30,0,15404250,713925,2026-07-28,0,488775,133950,119432100,1952250,47047800,2982525,27740475,2386875,0.59
BHARATFORG,2026-05-26,0,7710500,206500,2026-06-30,0,95500,-7000,2026-07-28,0,24500,15500,7830500,215000,5070500,1873500,3375500,1625000,0.67
BHARTIARTL,2026-05-26,0,51275775,-25650,2026-06-30,0,10753525,178600,2026-07-28,0,198550,24700,62227850,177650,14592475,2006875,7499775,361475,0.51
BHEL,2026-05-26,0,127309875,-2979375,2026-06-30,0,4504500,275625,2026-07-28,0,454125,175875,132268500,-2527875,53699625,1974000,57983625,11174625,1.08
BIOCON,2026-05-26,0,29662500,-247500,2026-06-30,0,765000,75000,2026-07-28,0,77500,12500,30505000,-160000,19410000,2460000,12940000,1627500,0.67
BLUESTARCO,2026-05-26,0,3173625,381875,2026-06-30,0,249925,39000,2026-07-28,0,3900,2600,3427450,423475,2129400,558025,1186575,232700,0.56
BOSCHLTD,2026-05-26,0,280300,30025,2026-06-30,0,2975,375,2026-07-28,0,650,50,283925,30450,85750,30975,59600,20400,0.7
BPCL,2026-05-26,0,53117625,1809100,2026-06-30,0,5322625,335750,2026-07-28,0,169850,84925,58610100,2229775,25748075,2697850,18091000,2620825,0.7
BRITANNIA,2026-05-26,0,2425125,58250,2026-06-30,0,345625,625,2026-07-28,0,4125,2625,2774875,61500,1132250,276375,829000,161875,0.73
BSE,2026-05-26,0,7641375,371625,2026-06-30,0,692250,50250,2026-07-28,0,34400,6200,8368025,428075,7506950,1816125,6644250,1342500,0.89
CAMS,2026-05-26,0,6771750,-108000,2026-06-30,0,424500,-20250,2026-07-28,0,54450,4125,7250700,-124125,4511250,104250,4791750,589500,1.06
CANBK,2026-05-26,0,204383250,6412500,2026-06-30,0,25872750,1748250,2026-07-28,0,911250,243000,231167250,8403750,75856500,5852250,69005250,2436750,0.91
CDSL,2026-05-26,0,10884150,77900,2026-06-30,0,2006875,96900,2026-07-28,0,310650,61750,13201675,236550,6612475,368125,4864475,179550,0.74
CGPOWER,2026-05-26,0,21690300,-753950,2026-06-30,0,2910400,45900,2026-07-28,0,38250,15300,24638950,-692750,7522500,34850,5364350,760750,0.71
CHOLAFIN,2026-05-26,0,17495000,119375,2026-06-30,0,1010000,-625,2026-07-28,0,8750,0,18513750,118750,3076875,29375,2646875,-35000,0.86
CIPLA,2026-05-26,0,12750375,-61875,2026-06-30,0,427875,15750,2026-07-28,0,19550,2125,13197800,-44000,5369075,339375,3811125,168750,0.71
COALINDIA,2026-05-26,0,52338150,2597400,2026-06-30,0,3265650,1225800,2026-07-28,0,182250,47250,55786050,3870450,36049050,6448950,18337050,-850500,0.51
COCHINSHIP,2026-05-26,0,2507200,88400,2026-06-30,0,79200,2400,2026-07-28,0,11200,800,2597600,91600,1208000,-119200,975600,78400,0.81
COFORGE,2026-05-26,0,19188375,-961125,2026-06-30,0,676875,23250,2026-07-28,0,85975,19950,19951225,-917925,9799500,-134625,7313725,-98250,0.75
COLPAL,2026-05-26,0,4804650,-21150,2026-06-30,0,174600,4725,2026-07-28,0,14300,3025,4993550,-13400,1338075,10350,896400,-13050,0.67
CONCOR,2026-05-26,0,22475000,91250,2026-06-30,0,538750,28750,2026-07-28,0,18750,3750,23032500,123750,5641250,-80000,3773750,-428750,0.67
CROMPTON,2026-05-26,0,56511000,2077200,2026-06-30,0,754200,32400,2026-07-28,0,165550,8600,57430750,2118200,16372800,889200,8355600,1117800,0.51
CUMMINSIND,2026-05-26,0,3670200,-3800,2026-06-30,0,312800,4600,2026-07-28,0,3200,600,3986200,1400,706800,9400,544600,48800,0.77
DABUR,2026-05-26,0,26035000,-685000,2026-06-30,0,588750,31250,2026-07-28,0,165000,53750,26788750,-600000,13412500,3695000,7095000,1661250,0.53
DALBHARAT,2026-05-26,0,2842125,80275,2026-06-30,0,30875,4550,2026-07-28,0,975,0,2873975,84825,1053650,32175,555100,25675,0.53
DELHIVERY,2026-05-26,0,28549925,-338225,2026-06-30,0,327850,10375,2026-07-28,0,29050,14525,28906825,-313325,9094725,1952575,4562925,367275,0.5
DIVISLAB,2026-05-26,0,2107300,-14400,2026-06-30,0,293400,2100,2026-07-28,0,1100,400,2401800,-11900,751000,43500,514700,37500,0.69
DIXON,2026-05-26,0,3070700,120400,2026-06-30,0,202000,29500,2026-07-28,0,24500,4450,3297200,154350,1359550,172800,1101700,83800,0.81
DLF,2026-05-26,0,42112125,-537900,2026-06-30,0,3040950,25575,2026-07-28,0,73150,10450,45226225,-501875,8123775,-25575,6053850,93225,0.75
DMART,2026-05-26,0,3895050,12750,2026-06-30,0,95400,5550,2026-07-28,0,8850,450,3999300,18750,1706700,75450,824850,-32550,0.48
DRREDDY,2026-05-26,0,19393125,1743125,2026-06-30,0,575000,66875,2026-07-28,0,48750,5625,20016875,1815625,11363125,1298125,5722500,500000,0.5
EICHERMOT,2026-05-26,0,2827000,-20400,2026-06-30,0,553600,6900,2026-07-28,0,7400,1600,3388000,-11900,1255300,133700,879800,27200,0.7
ETERNAL,2026-05-26,0,192498925,1345875,2026-06-30,0,19215700,152775,2026-07-28,0,853600,7275,212568225,1505925,87137525,-2170375,50874075,-72750,0.58
EXIDEIND,2026-05-26,0,23511600,-1780200,2026-06-30,0,1497600,212400,2026-07-28,0,174600,10800,25183800,-1557000,15580800,-2032200,10198800,-482400,0.65
FEDERALBNK,2026-05-26,0,76702500,-647500,2026-06-30,0,7525000,25000,2026-07-28,0,250000,0,84477500,-622500,33155000,-2175000,19387500,-802500,0.58
FINNIFTY,2026-05-26,0,29340,1200,2026-06-30,0,0,0,2026-07-28,0,0,0,29340,1200,221340,30000,179940,27960,0.81
FORCEMOT,2026-05-26,0,252125,-16450,2026-06-30,0,23400,125,2026-07-28,0,2575,700,278100,-15625,129975,-26025,68400,-1725,0.53
FORTIS,2026-05-26,0,7472550,-5425,2026-06-30,0,1928975,11625,2026-07-28,0,6200,1550,9407725,7750,2083200,145700,831575,55800,0.4
GAIL,2026-05-26,0,70301700,1968750,2026-06-30,0,6003900,37800,2026-07-28,0,181050,60350,76486650,2066900,21388500,1389150,19391400,349650,0.91
GLENMARK,2026-05-26,0,10751625,-202500,2026-06-30,0,60000,4500,2026-07-28,0,7500,750,10819125,-197250,2237625,63375,1024875,-16500,0.46
GMRAIRPORT,2026-05-26,0,132364575,439425,2026-06-30,0,7560900,418500,2026-07-28,0,376650,118575,140302125,976500,58450500,-5119650,38585700,-83700,0.66
GODFRYPHLP,2026-05-26,0,1967350,139975,2026-06-30,0,51425,-1650,2026-07-28,0,4125,1100,2022900,139425,682825,38500,410575,28600,0.6
GODREJCP,2026-05-26,0,12834500,205500,2026-06-30,0,873500,147000,2026-07-28,0,31000,27500,13739000,380000,5954500,3028500,2933500,1404500,0.49
GODREJPROP,2026-05-26,0,7017450,-118525,2026-06-30,0,817025,7425,2026-07-28,0,25675,1625,7860150,-109475,2890850,12650,1733600,40150,0.6
GRASIM,2026-05-26,0,14234750,86750,2026-06-30,0,824750,3500,2026-07-28,0,5500,500,15065000,90750,1469750,282000,883500,59500,0.6
HAL,2026-05-26,0,5868450,172800,2026-06-30,0,928350,32550,2026-07-28,0,20700,1950,6817500,207300,2837850,229800,2266950,277650,0.8
HAVELLS,2026-05-26,0,9966000,196000,2026-06-30,0,501000,2500,2026-07-28,0,19500,3500,10486500,202000,5731000,154000,2333500,-23000,0.41
HCLTECH,2026-05-26,0,43252650,735350,2026-06-30,0,2482900,129150,2026-07-28,0,287600,48800,46023150,913300,25394300,1187200,11845100,4200,0.47
HDFCAMC,2026-05-26,0,6072300,140100,2026-06-30,0,87000,-900,2026-07-28,0,6000,1500,6165300,140700,1274400,1200,845400,64200,0.66
HDFCBANK,2026-05-26,0,261353950,2338050,2026-06-30,0,84664250,1728650,2026-07-28,0,1541800,206050,347560000,4272750,74198750,4455700,44222100,2641850,0.6
HDFCLIFE,2026-05-26,0,50521900,3363800,2026-06-30,0,4515500,57200,2026-07-28,0,108900,8800,55146300,3429800,18631800,1284800,12851300,3078900,0.69
HEROMOTOCO,2026-05-26,0,4284000,135450,2026-06-30,0,345750,25200,2026-07-28,0,20400,-2400,4650150,158250,2384700,-265200,1834650,374400,0.77
HINDALCO,2026-05-26,0,29911000,-473200,2026-06-30,0,3434200,11900,2026-07-28,0,43400,3500,33388600,-457800,7422800,158900,5490100,266000,0.74
HINDPETRO,2026-05-26,0,38292750,226800,2026-06-30,0,1587600,226800,2026-07-28,0,297675,240975,40178025,694575,13804425,1374975,13909725,718875,1.01
HINDUNILVR,2026-05-26,0,15106800,584400,2026-06-30,0,811200,110100,2026-07-28,0,62700,22200,15980700,716700,8873100,894900,4729200,539700,0.53
HINDZINC,2026-05-26,0,34361250,-475300,2026-06-30,0,1262975,147000,2026-07-28,0,171500,25725,35795725,-302575,18286800,1342600,13782475,1346275,0.75
HYUNDAI,2026-05-26,0,8669650,355025,2026-06-30,0,1424225,180675,2026-07-28,0,48400,3300,10142275,539000,1273250,151250,958650,-14300,0.75
