Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-07-28,0,7359000,5500,2026-08-25,0,43000,17000,2026-09-29,0,0,0,7402000,22500,1092500,187500,422000,54000,0.39
ABB,2026-07-28,0,2455750,38250,2026-08-25,0,63750,17375,2026-09-29,0,2875,2500,2522375,58125,627750,131375,356500,49000,0.57
ABCAPITAL,2026-07-28,0,37875800,117800,2026-08-25,0,561100,9300,2026-09-29,0,12400,3100,38449300,130200,13869400,139500,8162300,1054000,0.59
ADANIENSOL,2026-07-28,0,19589850,119475,2026-08-25,0,114750,-1350,2026-09-29,0,3375,0,19707975,118125,2738475,301050,1588950,252450,0.58
ADANIENT,2026-07-28,0,17278971,-506760,2026-08-25,0,245964,21939,2026-09-29,0,17304,6180,17542239,-478641,5502672,638703,4172118,147702,0.76
ADANIGREEN,2026-07-28,0,22172400,137400,2026-08-25,0,227400,13800,2026-09-29,0,19200,13200,22419000,164400,3616200,381600,2979600,421800,0.82
ADANIPORTS,2026-07-28,0,21401125,-316350,2026-08-25,0,1581750,-2850,2026-09-29,0,35150,16150,23018025,-303050,6673750,871625,4434125,574750,0.66
ADANIPOWER,2026-07-28,0,128946650,67450,2026-08-25,0,6549750,216550,2026-09-29,0,99400,28400,135595800,312400,34055150,2453050,21949650,2016400,0.64
ALKEM,2026-07-28,0,1188000,-19750,2026-08-25,0,10125,125,2026-09-29,0,125,0,1198250,-19625,184000,22625,111125,-5250,0.6
AMBER,2026-07-28,0,1864900,14600,2026-08-25,0,15500,600,2026-09-29,0,0,0,1880400,15200,763400,73500,466200,76400,0.61
AMBUJACEM,2026-07-28,0,85375200,1618800,2026-08-25,0,1884000,424800,2026-09-29,0,18000,2400,87277200,2046000,12163200,1563600,7970400,819600,0.66
ANGELONE,2026-07-28,0,22432500,505000,2026-08-25,0,715000,60000,2026-09-29,0,52500,20000,23200000,585000,10392500,810000,6855000,707500,0.66
APLAPOLLO,2026-07-28,0,5820500,-85400,2026-08-25,0,62650,16800,2026-09-29,0,1050,700,5884200,-67900,758450,153650,808500,33600,1.07
APOLLOHOSP,2026-07-28,0,2299375,7875,2026-08-25,0,21000,1250,2026-09-29,0,1375,125,2321750,9250,611375,8375,604375,139875,0.99
ASHOKLEY,2026-07-28,0,168010000,-175000,2026-08-25,0,5625000,25000,2026-09-29,0,250000,25000,173885000,-125000,69665000,-7880000,50165000,1985000,0.72
ASIANPAINT,2026-07-28,0,8601500,-9500,2026-08-25,0,101250,-1000,2026-09-29,0,6000,500,8708750,-10000,2497250,239250,1961000,302750,0.79
ASTRAL,2026-07-28,0,6449375,81600,2026-08-25,0,300900,33575,2026-09-29,0,7650,2975,6757925,118150,3490100,169150,1972850,-9350,0.57
AUBANK,2026-07-28,0,22493000,-133000,2026-08-25,0,2635000,22000,2026-09-29,0,27000,16000,25155000,-95000,3721000,199000,2704000,490000,0.73
AUROPHARMA,2026-07-28,0,12275450,-30250,2026-08-25,0,38500,0,2026-09-29,0,0,0,12313950,-30250,2059750,33000,1805650,177100,0.88
AXISBANK,2026-07-28,0,60682500,446875,2026-08-25,0,965000,62500,2026-09-29,0,70625,32500,61718125,541875,9196875,1353125,6269375,915000,0.68
BAJAJ-AUTO,2026-07-28,0,3239625,104100,2026-08-25,0,51225,7500,2026-09-29,0,1650,375,3292500,111975,1050750,191625,881550,178575,0.84
BAJAJFINSV,2026-07-28,0,14801700,52500,2026-08-25,0,158100,6600,2026-09-29,0,8700,1500,14968500,60600,3515700,-162000,3165300,269700,0.9
BAJAJHLDNG,2026-07-28,0,286875,-6975,2026-08-25,0,2700,150,2026-09-29,0,75,0,289650,-6825,37125,-150,30075,-2175,0.81
BAJFINANCE,2026-07-28,0,77193000,1765500,2026-08-25,0,4253250,54750,2026-09-29,0,72000,31500,81518250,1851750,10920750,1234500,9225750,633000,0.84
BANDHANBNK,2026-07-28,0,99892800,-630000,2026-08-25,0,6768000,57600,2026-09-29,0,39600,25200,106700400,-547200,28008000,1555200,15616800,-410400,0.56
BANKBARODA,2026-07-28,0,111471750,7148700,2026-08-25,0,9307350,1187550,2026-09-29,0,304200,266175,121083300,8602425,42137550,16698825,35456850,12656475,0.84
