Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-05-26,0,3286500,-1719000,2026-06-30,0,2228000,2013500,2026-07-28,0,2500,-500,5517000,294000,954000,37500,744000,150000,0.78
ABB,2026-05-26,0,1404750,-752375,2026-06-30,0,1214125,731375,2026-07-28,0,28125,2000,2647000,-19000,2286875,-9500,1146000,-29875,0.5
ABCAPITAL,2026-05-26,0,37947100,-10223800,2026-06-30,0,19043300,13401300,2026-07-28,0,1534500,12400,58524900,3189900,20252300,-31000,13671000,-213900,0.68
ADANIENSOL,2026-05-26,0,15283350,-3100275,2026-06-30,0,6627825,3661200,2026-07-28,0,45900,7425,21957075,568350,8411850,363825,4028400,-55350,0.48
ADANIENT,2026-05-26,0,13304304,-2723835,2026-06-30,0,6072159,2614140,2026-07-28,0,342990,16995,19719453,-92700,11374290,-905370,7576062,-342681,0.67
ADANIGREEN,2026-05-26,0,15096000,-5123400,2026-06-30,0,7800600,4615800,2026-07-28,0,168000,19200,23064600,-488400,11668800,-423000,7700400,-353400,0.66
ADANIPORTS,2026-05-26,0,15533925,-4909600,2026-06-30,0,8642625,5388400,2026-07-28,0,492100,38950,24668650,517750,10417700,-334400,8200400,229900,0.79
ADANIPOWER,2026-05-26,0,62419650,-16539450,2026-06-30,0,27707750,14604700,2026-07-28,0,6350950,1874400,96478350,-60350,48613700,-5435050,22045500,-1505200,0.45
ALKEM,2026-05-26,0,646750,-479500,2026-06-30,0,637500,499500,2026-07-28,0,2750,1125,1287000,21125,445375,13000,228500,-1500,0.51
AMBER,2026-05-26,0,1816400,-607100,2026-06-30,0,1414500,755400,2026-07-28,0,12200,-400,3243100,147900,3295500,135300,1932200,251600,0.59
AMBUJACEM,2026-05-26,0,43323000,-18818100,2026-06-30,0,27252750,16831500,2026-07-28,0,3961200,1303200,74536950,-683400,21121800,-552300,12462600,-472500,0.59
ANGELONE,2026-05-26,0,21105000,-5115000,2026-06-30,0,10257500,6267500,2026-07-28,0,317500,35000,31680000,1187500,24200000,-510000,19712500,3690000,0.81
APLAPOLLO,2026-05-26,0,2797200,-1235150,2026-06-30,0,3038000,1309000,2026-07-28,0,29400,3500,5864600,77350,1913450,-3850,1261400,-72100,0.66
APOLLOHOSP,2026-05-26,0,1312875,-321250,2026-06-30,0,882000,480875,2026-07-28,0,99625,49875,2294500,209500,1762250,-3250,1765250,677375,1.0
ASHOKLEY,2026-05-26,0,121020000,-36030000,2026-06-30,0,74370000,42700000,2026-07-28,0,3045000,130000,198435000,6800000,125915000,7210000,76785000,200000,0.61
ASIANPAINT,2026-05-26,0,8477000,-2473500,2026-06-30,0,4206000,2437500,2026-07-28,0,70250,23750,12753250,-12250,6677000,-745250,4506250,2750,0.67
ASTRAL,2026-05-26,0,5573875,-2636275,2026-06-30,0,4534750,2248675,2026-07-28,0,116025,-7225,10224650,-394825,4214300,-789650,2680050,-316200,0.64
AUBANK,2026-05-26,0,17810000,-5129000,2026-06-30,0,8933000,5031000,2026-07-28,0,650000,434000,27393000,336000,8602000,82000,6125000,-125000,0.71
AUROPHARMA,2026-05-26,0,7427750,-2757150,2026-06-30,0,11704000,2949100,2026-07-28,0,38500,-550,19170250,191400,5215100,1099450,3463900,510950,0.66
AXISBANK,2026-05-26,0,35599375,-12133750,2026-06-30,0,29215625,11335000,2026-07-28,0,8328125,36250,73143125,-762500,21791250,-1175000,11818750,-465000,0.54
BAJAJ-AUTO,2026-05-26,0,1861350,-482850,2026-06-30,0,912375,585375,2026-07-28,0,16800,1200,2790525,103725,2071050,39675,1674525,1500,0.81
BAJAJFINSV,2026-05-26,0,5745500,-2250750,2026-06-30,0,3749750,1812000,2026-07-28,0,1660200,568800,11155450,130050,6772500,82750,3534250,-69500,0.52
BAJAJHLDNG,2026-05-26,0,221500,-52950,2026-06-30,0,77600,52150,2026-07-28,0,300,0,299400,-800,106450,-5700,53650,1550,0.5
BAJFINANCE,2026-05-26,0,35464500,-20403000,2026-06-30,0,35924250,19969500,2026-07-28,0,1086000,603750,72474750,170250,21776250,792000,15000000,104250,0.69
BANDHANBNK,2026-05-26,0,56811600,-22734000,2026-06-30,0,38131200,21207600,2026-07-28,0,741600,54000,95684400,-1472400,40453200,979200,25210800,730800,0.62
BANKBARODA,2026-05-26,0,73715850,-20761650,2026-06-30,0,46978425,22692150,2026-07-28,0,1860300,707850,122554575,2638350,49324275,169650,37445850,1477125,0.76
BANKINDIA,2026-05-26,0,50133200,-12812800,2026-06-30,0,25937600,15126800,2026-07-28,0,608400,83200,76679200,2397200,32052800,-1274000,20779200,691600,0.65
BANKNIFTY,2026-05-26,0,1779480,-235350,2026-06-30,0,1074600,309180,2026-07-28,0,82800,6810,2936880,80640,26036160,3122670,18710640,297630,0.72
BDL,2026-05-26,0,2447200,-558600,2026-06-30,0,1383900,428400,2026-07-28,0,91375,17000,3922475,-113200,3914900,108500,2063950,-18900,0.53
BEL,2026-05-26,0,67634775,-18210075,2026-06-30,0,48847575,17403525,2026-07-28,0,2284275,101175,118766625,-705375,71867025,-10532175,35619300,-1613100,0.5
BHARATFORG,2026-05-26,0,4588000,-2062500,2026-06-30,0,2455500,2149500,2026-07-28,0,34000,500,7077500,87500,4221000,-104000,2885000,-96500,0.68
BHARTIARTL,2026-05-26,0,28910400,-10070000,2026-06-30,0,27476375,9456300,2026-07-28,0,350550,9500,56737325,-604200,27795100,-392825,14731175,-934325,0.53
BHEL,2026-05-26,0,61288500,-27683250,2026-06-30,0,68239500,25496625,2026-07-28,0,753375,89250,130281375,-2097375,59164875,-1926750,46312875,-4302375,0.78
BIOCON,2026-05-26,0,27742500,-6320000,2026-06-30,0,12137500,6857500,2026-07-28,0,380000,30000,40260000,567500,25445000,-90000,21122500,-640000,0.83
BLUESTARCO,2026-05-26,0,2058875,-744250,2026-06-30,0,1300650,567125,2026-07-28,0,16250,975,3375775,-176150,2931825,-78000,1485250,12025,0.51
BOSCHLTD,2026-05-26,0,235125,-57025,2026-06-30,0,119400,96400,2026-07-28,0,4125,1975,358650,41350,393900,201250,129775,30350,0.33
BPCL,2026-05-26,0,35629000,-15458325,2026-06-30,0,23301050,14208150,2026-07-28,0,2344325,132325,61274375,-1117850,31959450,-1830825,22325400,-1346950,0.7
BRITANNIA,2026-05-26,0,1958750,-628500,2026-06-30,0,1147500,608250,2026-07-28,0,21750,1375,3128000,-18875,2470125,-124750,1129375,6875,0.46
BSE,2026-05-26,0,4316250,-1477500,2026-06-30,0,3690375,1436250,2026-07-28,0,121600,13400,8128225,-27850,9399025,433500,8359125,-532875,0.89
CAMS,2026-05-26,0,5592750,-1496250,2026-06-30,0,2314500,1612500,2026-07-28,0,90750,24750,7998000,141000,4411500,6750,3498000,69750,0.79
CANBK,2026-05-26,0,152124750,-28782000,2026-06-30,0,90159750,35133750,2026-07-28,0,6223500,411750,248508000,6763500,110295000,-3766500,82842750,-1464750,0.75
CDSL,2026-05-26,0,7496925,-2245800,2026-06-30,0,6695600,2489000,2026-07-28,0,812250,106875,15004775,350075,10611500,1045000,6269050,558125,0.59
CGPOWER,2026-05-26,0,13601700,-5117000,2026-06-30,0,8230550,4114850,2026-07-28,0,135150,9350,21967400,-992800,7092400,-532950,5170550,-63750,0.73
