Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-07-28,0,6951500,-558500,2026-08-25,0,123000,0,2026-09-29,0,0,0,7074500,-558500,1045000,-11500,534000,63500,0.51
ABB,2026-07-28,0,2643125,77625,2026-08-25,0,77125,-3125,2026-09-29,0,5875,1750,2726125,76250,905500,99000,503125,38750,0.56
ABCAPITAL,2026-07-28,0,36545900,-186000,2026-08-25,0,688200,46500,2026-09-29,0,99200,31000,37333300,-108500,11411100,-1128400,9284500,1047800,0.81
ADANIENSOL,2026-07-28,0,19864575,-355050,2026-08-25,0,132975,14850,2026-09-29,0,9450,4050,20007000,-336150,4531950,1347975,2189700,466425,0.48
ADANIENT,2026-07-28,0,17683143,-166551,2026-08-25,0,356277,55929,2026-09-29,0,21321,4635,18060741,-105987,7021716,279645,4939674,172422,0.7
ADANIGREEN,2026-07-28,0,22299000,-47400,2026-08-25,0,263400,12600,2026-09-29,0,38400,10800,22600800,-24000,4945200,1029600,3478200,364200,0.7
ADANIPORTS,2026-07-28,0,20934675,-194750,2026-08-25,0,1634000,36100,2026-09-29,0,40850,475,22609525,-158175,6678500,-465025,4534825,34675,0.68
ADANIPOWER,2026-07-28,0,141098300,11945750,2026-08-25,0,7050300,401150,2026-09-29,0,227200,39050,148375800,12385950,49966250,10060700,28794050,3606800,0.58
ALKEM,2026-07-28,0,1322125,-1125,2026-08-25,0,11000,500,2026-09-29,0,250,125,1333375,-500,241125,0,129375,500,0.54
AMBER,2026-07-28,0,1796000,-61900,2026-08-25,0,16200,-200,2026-09-29,0,300,-200,1812500,-62300,776000,-31500,504100,17700,0.65
AMBUJACEM,2026-07-28,0,84928800,-423600,2026-08-25,0,1814400,28800,2026-09-29,0,44400,9600,86787600,-385200,14455200,589200,8895600,-64800,0.62
ANGELONE,2026-07-28,0,23550000,982500,2026-08-25,0,740000,10000,2026-09-29,0,115000,30000,24405000,1022500,14062500,1590000,8072500,362500,0.57
APLAPOLLO,2026-07-28,0,5958750,90650,2026-08-25,0,95900,1050,2026-09-29,0,1750,350,6056400,92050,1170400,298200,877800,31850,0.75
APOLLOHOSP,2026-07-28,0,2350250,19500,2026-08-25,0,32125,7500,2026-09-29,0,3375,0,2385750,27000,860750,77875,879125,17000,1.02
ASHOKLEY,2026-07-28,0,162210000,-2660000,2026-08-25,0,5820000,65000,2026-09-29,0,515000,-55000,168545000,-2650000,67665000,-875000,52715000,1420000,0.78
ASIANPAINT,2026-07-28,0,8583250,-50750,2026-08-25,0,106250,1000,2026-09-29,0,9750,1000,8699250,-48750,3156000,164500,2427000,191250,0.77
