Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-07-28,0,4913500,-175500,2026-08-25,0,729500,19000,2026-09-29,0,9500,0,5652500,-156500,2848000,-3000,2183000,-113000,0.77
ABB,2026-07-28,0,2382875,-27875,2026-08-25,0,535250,87625,2026-09-29,0,21125,1625,2939250,61375,2204625,16375,1590750,-72250,0.72
ABCAPITAL,2026-07-28,0,36223500,-1277200,2026-08-25,0,2154500,728500,2026-09-29,0,310000,117800,38688000,-430900,15456600,719200,10698100,353400,0.69
ADANIENSOL,2026-07-28,0,19302975,-137025,2026-08-25,0,600750,218700,2026-09-29,0,36450,3375,19940175,85050,8388225,1218375,3694275,13500,0.44
ADANIENT,2026-07-28,0,16139997,-320124,2026-08-25,0,1265355,240711,2026-09-29,0,403245,2781,17808597,-76632,7818009,-545385,5157210,-99189,0.66
ADANIGREEN,2026-07-28,0,22942800,-213000,2026-08-25,0,1555800,247200,2026-09-29,0,112800,8400,24611400,42600,8121000,-258600,5712000,31200,0.7
ADANIPORTS,2026-07-28,0,17046325,-756200,2026-08-25,0,2570700,202350,2026-09-29,0,935750,489250,20552775,-64600,7399075,158175,4819825,136800,0.65
ADANIPOWER,2026-07-28,0,142848450,-3567750,2026-08-25,0,19958100,3663600,2026-09-29,0,4419750,1171500,167226300,1267350,68671200,-3124000,43668550,-1065000,0.64
ALKEM,2026-07-28,0,1558750,-3000,2026-08-25,0,50000,14250,2026-09-29,0,1000,0,1609750,11250,449625,-16375,181500,-8875,0.4
AMBER,2026-07-28,0,1275300,39400,2026-08-25,0,96000,46000,2026-09-29,0,3500,300,1374800,85700,1348800,212000,1087300,51000,0.81
AMBUJACEM,2026-07-28,0,74595600,-3189600,2026-08-25,0,7808400,3598800,2026-09-29,0,919200,21600,83323200,430800,17200800,-1942800,9170400,-120000,0.53
ANGELONE,2026-07-28,0,27030000,127500,2026-08-25,0,3365000,420000,2026-09-29,0,510000,2500,30905000,550000,34175000,-2145000,15165000,212500,0.44
APLAPOLLO,2026-07-28,0,5706050,0,2026-08-25,0,142100,7700,2026-09-29,0,5950,700,5854100,8400,1452500,-23450,1159900,-56700,0.8
APOLLOHOSP,2026-07-28,0,1994875,13375,2026-08-25,0,253375,19125,2026-09-29,0,137000,0,2385250,32500,1168625,-31125,1069375,5000,0.92
