Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-07-28,0,5838500,319000,2026-08-25,0,133500,9500,2026-09-29,0,500,0,5972500,328500,1617000,178500,935000,165000,0.58
ABB,2026-07-28,0,2737750,-23875,2026-08-25,0,286875,23125,2026-09-29,0,10625,1250,3035250,500,1207375,93000,733375,72125,0.61
ABCAPITAL,2026-07-28,0,38319100,378200,2026-08-25,0,861800,3100,2026-09-29,0,164300,6200,39345200,387500,12923900,514600,10096700,-406100,0.78
ADANIENSOL,2026-07-28,0,19091700,-78300,2026-08-25,0,170775,18900,2026-09-29,0,19575,1350,19282050,-58050,6081075,44550,2789100,-37125,0.46
ADANIENT,2026-07-28,0,17114892,-437544,2026-08-25,0,753960,-1545,2026-09-29,0,335574,-2472,18204426,-441561,7635699,-336192,5153193,40170,0.67
ADANIGREEN,2026-07-28,0,21989400,142800,2026-08-25,0,321600,6000,2026-09-29,0,58800,2400,22369800,151200,6223200,470400,4471800,220800,0.72
ADANIPORTS,2026-07-28,0,19384275,61750,2026-08-25,0,1985975,143450,2026-09-29,0,71725,9500,21441975,214700,7033325,431300,4396125,28025,0.63
ADANIPOWER,2026-07-28,0,147814900,2289750,2026-08-25,0,9205150,468600,2026-09-29,0,582200,63900,157602250,2822250,66069050,3510950,37040700,1860200,0.56
ALKEM,2026-07-28,0,1423500,82375,2026-08-25,0,13500,1125,2026-09-29,0,875,0,1437875,83500,393125,68750,158125,2500,0.4
AMBER,2026-07-28,0,1366100,-12900,2026-08-25,0,25000,3500,2026-09-29,0,2400,1700,1393500,-7700,997900,143600,632300,108700,0.63
AMBUJACEM,2026-07-28,0,83064000,-337200,2026-08-25,0,2030400,30000,2026-09-29,0,92400,12000,85186800,-295200,13622400,356400,8574000,57600,0.63
ANGELONE,2026-07-28,0,25052500,-772500,2026-08-25,0,1327500,210000,2026-09-29,0,327500,22500,26707500,-540000,17735000,1647500,10460000,262500,0.59
APLAPOLLO,2026-07-28,0,5691700,79450,2026-08-25,0,101500,2100,2026-09-29,0,5250,700,5798450,82250,1463700,154350,1099350,77700,0.75
APOLLOHOSP,2026-07-28,0,2362625,14000,2026-08-25,0,63500,8250,2026-09-29,0,8875,4250,2435000,26500,1013125,124125,843000,5750,0.83
ASHOKLEY,2026-07-28,0,144590000,115000,2026-08-25,0,7815000,425000,2026-09-29,0,1225000,-15000,153630000,525000,89155000,-210000,62290000,3205000,0.7
ASIANPAINT,2026-07-28,0,7445000,150750,2026-08-25,0,564500,168250,2026-09-29,0,1044500,20500,9054000,339500,4029750,378500,3193750,373000,0.79
ASTRAL,2026-07-28,0,7508475,50575,2026-08-25,0,754800,56950,2026-09-29,0,89675,10625,8352950,118150,4621450,141950,2733600,213775,0.59
AUBANK,2026-07-28,0,22217000,154000,2026-08-25,0,3556000,-3000,2026-09-29,0,99000,0,25872000,151000,6036000,842000,4481000,489000,0.74
AUROPHARMA,2026-07-28,0,11623150,-371250,2026-08-25,0,117700,24200,2026-09-29,0,15400,0,11756250,-347050,4362600,419650,2668050,196350,0.61
AXISBANK,2026-07-28,0,62124375,-1048125,2026-08-25,0,3873125,332500,2026-09-29,0,2283750,649375,68281250,-66250,19415000,633750,11490625,219375,0.59
BAJAJ-AUTO,2026-07-28,0,2724450,47025,2026-08-25,0,51000,3975,2026-09-29,0,5400,0,2780850,51000,1226925,144000,1075575,151575,0.88
BAJAJFINSV,2026-07-28,0,11577900,-177300,2026-08-25,0,246600,40500,2026-09-29,0,1227900,600,13052400,-136200,4759800,267000,4363800,228300,0.92
BAJAJHLDNG,2026-07-28,0,291525,-75,2026-08-25,0,7875,1650,2026-09-29,0,675,300,300075,1875,106125,4125,58950,10200,0.56
BAJFINANCE,2026-07-28,0,70740000,-1404000,2026-08-25,0,6511500,51750,2026-09-29,0,8056500,808500,85308000,-543750,15069000,252750,13866750,-66750,0.92
BANDHANBNK,2026-07-28,0,98056800,543600,2026-08-25,0,8229600,198000,2026-09-29,0,277200,28800,106563600,770400,37072800,6134400,26586000,2102400,0.72
BANKBARODA,2026-07-28,0,121410900,4428450,2026-08-25,0,17257500,880425,2026-09-29,0,1342575,-35100,140010975,5273775,73859175,2325375,52898625,816075,0.72
BANKINDIA,2026-07-28,0,97604000,1196000,2026-08-25,0,3068000,332800,2026-09-29,0,332800,83200,101004800,1612000,36878400,1924000,30071600,1476800,0.82
BANKNIFTY,2026-07-28,0,2057640,-90720,2026-08-25,0,327900,12990,2026-09-29,0,54510,3480,2440050,-74250,15243480,63630,15515040,556980,1.02
BDL,2026-07-28,0,7356325,711450,2026-08-25,0,1686400,533800,2026-09-29,0,150875,62900,9193600,1308150,7292575,1556350,3348150,615400,0.46
BEL,2026-07-28,0,98679825,220875,2026-08-25,0,10185900,237975,2026-09-29,0,8900550,138225,117766275,597075,52809075,2083350,30885450,263625,0.58
BHARATFORG,2026-07-28,0,8262500,-101500,2026-08-25,0,102000,9000,2026-09-29,0,7500,500,8372000,-92000,2500500,127000,1733500,115000,0.69
BHARTIARTL,2026-07-28,0,30625150,1607875,2026-08-25,0,31337650,246050,2026-09-29,0,127300,19950,62090100,1873875,19573325,1838725,9459625,704900,0.48
BHEL,2026-07-28,0,82162500,296625,2026-08-25,0,3013500,34125,2026-09-29,0,215250,-10500,85391250,320250,38661000,-2362500,29161125,2338875,0.75
BIOCON,2026-07-28,0,51705000,4000000,2026-08-25,0,1402500,292500,2026-09-29,0,187500,17500,53295000,4310000,23697500,3955000,15707500,487500,0.66
BLUESTARCO,2026-07-28,0,3100500,-71825,2026-08-25,0,242450,31525,2026-09-29,0,2275,-975,3345225,-41275,1407250,278525,1092325,295750,0.78
BOSCHLTD,2026-07-28,0,226775,-2050,2026-08-25,0,10025,300,2026-09-29,0,575,50,237375,-1700,148975,15100,103425,600,0.69
BPCL,2026-07-28,0,41933200,335750,2026-08-25,0,1963150,102700,2026-09-29,0,43450,0,43939800,438450,19256250,1838725,14616975,288350,0.76
BRITANNIA,2026-07-28,0,2195500,-10750,2026-08-25,0,103375,1500,2026-09-29,0,4375,125,2303250,-9125,708375,9750,609125,2000,0.86
BSE,2026-07-28,0,7996600,147600,2026-08-25,0,416600,16800,2026-09-29,0,85600,25800,8498800,190200,6395600,-46000,4429000,-422400,0.69
CAMS,2026-07-28,0,7261650,245025,2026-08-25,0,282150,23100,2026-09-29,0,28050,12375,7571850,280500,4549875,183150,2423850,31350,0.53
CANBK,2026-07-28,0,345026250,-1282500,2026-08-25,0,33871500,121500,2026-09-29,0,1923750,60750,380821500,-1100250,109167750,4374000,88040250,634500,0.81
CDSL,2026-07-28,0,8846875,-121125,2026-08-25,0,1351375,86925,2026-09-29,0,185250,117800,10383500,83600,8440750,677350,5853425,299725,0.69
CGPOWER,2026-07-28,0,20092300,-37400,2026-08-25,0,1320050,22950,2026-09-29,0,107950,5100,21520300,-9350,10001950,1073550,5859050,221000,0.59
CHOLAFIN,2026-07-28,0,14251250,-222500,2026-08-25,0,272500,3750,2026-09-29,0,21250,625,14545000,-218125,3133125,64375,2810000,146250,0.9
CIPLA,2026-07-28,0,13592350,33575,2026-08-25,0,421600,117300,2026-09-29,0,41650,10200,14055600,161075,6828900,180200,4196450,45050,0.61
COALINDIA,2026-07-28,0,67763250,1009800,2026-08-25,0,3775950,392850,2026-09-29,0,475200,62100,72014400,1464750,35027100,619650,24332400,164700,0.69
COCHINSHIP,2026-07-28,0,6760800,30800,2026-08-25,0,578400,56400,2026-09-29,0,83200,3600,7422400,90800,4746400,162400,3228800,18000,0.68
COFORGE,2026-07-28,0,18741600,398050,2026-08-25,0,865450,69350,2026-09-29,0,129675,-3325,19736725,464075,7812325,28500,4350525,334400,0.56
COLPAL,2026-07-28,0,4646125,34100,2026-08-25,0,127600,11000,2026-09-29,0,11000,3850,4784725,48950,1605175,102850,1154725,42075,0.72
CONCOR,2026-07-28,0,22568750,356250,2026-08-25,0,1571250,92500,2026-09-29,0,147500,27500,24287500,476250,8598750,1072500,5345000,565000,0.62
CROMPTON,2026-07-28,0,54027350,318200,2026-08-25,0,1242700,195650,2026-09-29,0,88150,10750,55358200,524600,12282950,1135200,4938550,344000,0.4
CUMMINSIND,2026-07-28,0,4323600,5400,2026-08-25,0,90600,4600,2026-09-29,0,6600,1400,4420800,11400,1123200,65800,749400,26600,0.67
DABUR,2026-07-28,0,30377500,-18750,2026-08-25,0,821250,20000,2026-09-29,0,103750,13750,31302500,15000,14570000,815000,8341250,-48750,0.57
DELHIVERY,2026-07-28,0,26547550,201275,2026-08-25,0,612125,24900,2026-09-29,0,78850,10375,27238525,236550,18558800,1317625,11153125,282200,0.6
DIVISLAB,2026-07-28,0,3804500,93600,2026-08-25,0,94800,19400,2026-09-29,0,4200,900,3903500,113900,1372100,49000,1253300,42400,0.91
DIXON,2026-07-28,0,2406900,12400,2026-08-25,0,188450,23150,2026-09-29,0,26600,4400,2621950,39950,2210050,-46350,1752850,44950,0.79
DLF,2026-07-28,0,41913050,954750,2026-08-25,0,14603400,-816050,2026-09-29,0,126350,5700,56642800,144400,12023200,1139050,9186500,337250,0.76
DMART,2026-07-28,0,5079450,601950,2026-08-25,0,1225800,688950,2026-09-29,0,48900,15600,6354150,1306500,3972900,1311450,1823550,-44850,0.46
DRREDDY,2026-07-28,0,15441250,89375,2026-08-25,0,1259375,223750,2026-09-29,0,171875,25000,16872500,338125,21653750,1654375,9618125,190625,0.44
EICHERMOT,2026-07-28,0,4007300,138600,2026-08-25,0,252900,40500,2026-09-29,0,208100,100,4468300,179200,2149700,164100,1832900,197100,0.85
ETERNAL,2026-07-28,0,167868200,-3244650,2026-08-25,0,5977625,300700,2026-09-29,0,1219775,21825,175065600,-2922125,66866950,-172175,47411175,-785700,0.71
FEDERALBNK,2026-07-28,0,83165000,-1512500,2026-08-25,0,7822500,0,2026-09-29,0,552500,17500,91540000,-1495000,26802500,6550000,19877500,2505000,0.74
FINNIFTY,2026-07-28,0,25440,1380,2026-08-25,0,60,0,2026-09-29,0,0,0,25500,1380,239100,24360,170580,9960,0.71
FORCEMOT,2026-07-28,0,235150,5700,2026-08-25,0,14800,2175,2026-09-29,0,1375,150,251325,8025,188100,13425,97700,2300,0.52
FORTIS,2026-07-28,0,12034200,24800,2026-08-25,0,230950,10850,2026-09-29,0,8525,1550,12273675,37200,2602450,82150,1434525,-15500,0.55
GAIL,2026-07-28,0,75615000,-557350,2026-08-25,0,2325250,120700,2026-09-29,0,273350,14200,78213600,-422450,29028350,791650,20309550,142000,0.7
GLENMARK,2026-07-28,0,11556375,-141750,2026-08-25,0,107250,9375,2026-09-29,0,2250,-375,11665875,-132750,2108625,189000,1420500,159750,0.67
GMRAIRPORT,2026-07-28,0,125312850,-2824875,2026-08-25,0,3243375,-55800,2026-09-29,0,272025,13950,128828250,-2866725,60828975,1185750,34533225,1604250,0.57
GODFRYPHLP,2026-07-28,0,1809500,22550,2026-08-25,0,149050,7975,2026-09-29,0,7975,1375,1966525,31900,573100,58575,295350,6600,0.52
GODREJCP,2026-07-28,0,10967000,74500,2026-08-25,0,143500,11500,2026-09-29,0,8000,500,11118500,86500,2737500,-2500,1803500,14500,0.66
GODREJPROP,2026-07-28,0,7987525,-191425,2026-08-25,0,213850,22100,2026-09-29,0,14950,2275,8216325,-167050,3848975,418925,3407300,541125,0.89
GRASIM,2026-07-28,0,12722750,52500,2026-08-25,0,481500,16750,2026-09-29,0,15000,4750,13219250,74000,2532750,810750,1767500,314500,0.7
GVT&D,2026-07-28,0,1414875,6500,2026-08-25,0,155500,4875,2026-09-29,0,5125,2125,1575500,13500,1035500,37000,505500,4375,0.49
HAL,2026-07-28,0,5181450,47700,2026-08-25,0,410400,600,2026-09-29,0,21600,3600,5613450,51900,2801550,167550,1929600,-1950,0.69
HAVELLS,2026-07-28,0,10276500,218500,2026-08-25,0,1043000,73000,2026-09-29,0,67500,15500,11387000,307000,5485000,981500,3322500,575500,0.61
HCLTECH,2026-07-28,0,34373200,-54000,2026-08-25,0,2151200,150800,2026-09-29,0,192800,-3600,36717200,93200,17680800,6022000,10914400,2618400,0.62
HDFCAMC,2026-07-28,0,6063300,71400,2026-08-25,0,160200,27300,2026-09-29,0,10500,600,6234000,99300,1728300,330000,1414800,126000,0.82
HDFCBANK,2026-07-28,0,291788250,-1429350,2026-08-25,0,21548150,176150,2026-09-29,0,10799100,161850,324135500,-1091350,97882850,3844750,56033250,1368250,0.57
HDFCLIFE,2026-07-28,0,43593000,-746900,2026-08-25,0,2514600,57200,2026-09-29,0,1345300,23100,47452900,-666600,16676000,37400,12174800,-213400,0.73
HEROMOTOCO,2026-07-28,0,5483550,32700,2026-08-25,0,144450,10200,2026-09-29,0,9900,750,5637900,43650,3483150,168000,1852200,32250,0.53
HINDALCO,2026-07-28,0,51237900,463400,2026-08-25,0,1508500,214900,2026-09-29,0,130200,12600,52876600,690900,17428600,713300,9544500,275800,0.55
HINDPETRO,2026-07-28,0,38126700,1393200,2026-08-25,0,4009500,435375,2026-09-29,0,93150,18225,42229350,1846800,18881100,-198450,13925925,494100,0.74
HINDUNILVR,2026-07-28,0,17824500,161400,2026-08-25,0,2036700,189600,2026-09-29,0,1005300,22200,20866500,373200,7643100,542100,5568000,243000,0.73
HINDZINC,2026-07-28,0,30662975,-46550,2026-08-25,0,1098825,64925,2026-09-29,0,129850,11025,31891650,29400,23716000,926100,11698750,487550,0.49
HYUNDAI,2026-07-28,0,4325750,-55550,2026-08-25,0,132825,20625,2026-09-29,0,12925,2200,4471500,-32725,1221825,172700,709775,58575,0.58
ICICIBANK,2026-07-28,0,106262100,1754200,2026-08-25,0,20346900,15400,2026-09-29,0,641200,7700,127250200,1777300,22985900,1841000,19829600,552300,0.86
ICICIGI,2026-07-28,0,4751825,-70525,2026-08-25,0,252200,17550,2026-09-29,0,5525,1300,5009550,-51675,1615250,515450,1173900,428675,0.73
ICICIPRULI,2026-07-28,0,19461075,-1006400,2026-08-25,0,992525,3700,2026-09-29,0,19425,925,20473025,-1001775,6606350,1429125,4756350,590150,0.72
IDEA,2026-07-28,0,5640020775,15795975,2026-08-25,0,346725225,18297600,2026-09-29,0,19441200,4074075,6006187200,38167650,1716329175,65113725,728830575,8791425,0.42
IDFCFIRSTB,2026-07-28,0,362791625,-3255525,2026-08-25,0,30013900,3895500,2026-09-29,0,3042200,111300,395847725,751275,92286250,7141750,73374525,2383675,0.8
IEX,2026-07-28,0,83459100,-735150,2026-08-25,0,3714900,117450,2026-09-29,0,265350,30450,87439350,-587250,30175950,987450,21593400,-317550,0.72
INDHOTEL,2026-07-28,0,25223000,293000,2026-08-25,0,343000,80000,2026-09-29,0,38000,4000,25604000,377000,5811000,648000,4011000,72000,0.69
INDIANB,2026-07-28,0,17415000,-281000,2026-08-25,0,625000,8000,2026-09-29,0,82000,43000,18122000,-230000,13075000,-295000,8416000,-1775000,0.64
INDIGO,2026-07-28,0,6598800,-750,2026-08-25,0,173250,5400,2026-09-29,0,324000,2100,7096050,6750,2895600,87750,2658600,167100,0.92
INDUSINDBK,2026-07-28,0,36390900,-220500,2026-08-25,0,1976800,-4200,2026-09-29,0,151900,-1400,38519600,-226100,8847300,12600,7417200,519400,0.84
INDUSTOWER,2026-07-28,0,101654900,-1157700,2026-08-25,0,3673700,34000,2026-09-29,0,129200,17000,105457800,-1106700,24405200,2187900,18805400,814300,0.77
INFY,2026-07-28,0,114361600,502800,2026-08-25,0,9126400,1082000,2026-09-29,0,527200,48400,124015200,1633200,56669200,4277200,37894400,4258400,0.67
INOXWIND,2026-07-28,0,104940800,1184000,2026-08-25,0,9376000,972800,2026-09-29,0,838400,179200,115155200,2336000,64204800,7814400,24172800,1817600,0.38
IOC,2026-07-28,0,141004500,1243125,2026-08-25,0,9213750,24375,2026-09-29,0,463125,24375,150681375,1291875,72954375,3412500,47999250,1803750,0.66
IREDA,2026-07-28,0,55548900,855225,2026-08-25,0,11977675,2638075,2026-09-29,0,1072425,76925,68599000,3570225,28023325,2149375,21032200,1764750,0.75
IRFC,2026-07-28,0,87575775,54250,2026-08-25,0,13318375,895125,2026-09-29,0,2338175,168175,103232325,1117550,77837900,1112125,50121575,368900,0.64
ITC,2026-07-28,0,140765175,-196650,2026-08-25,0,15474975,1840575,2026-09-29,0,13499850,363975,169740000,2007900,89936325,5718375,55688175,1640475,0.62
JINDALSTEL,2026-07-28,0,14569375,235625,2026-08-25,0,290000,46875,2026-09-29,0,30625,1875,14890000,284375,4607500,506250,3174375,105625,0.69
JIOFIN,2026-07-28,0,156883650,970550,2026-08-25,0,13082450,232650,2026-09-29,0,6436650,145700,176402750,1348900,52964300,3264150,41317700,1395900,0.78
JSWENERGY,2026-07-28,0,26032200,47300,2026-08-25,0,563300,69875,2026-09-29,0,25800,4300,26621300,121475,10206050,1198625,6058700,147275,0.59
JSWSTEEL,2026-07-28,0,41656950,-240300,2026-08-25,0,1685475,25650,2026-09-29,0,30375,4050,43372800,-210600,4922775,717525,3840075,77625,0.78
JUBLFOOD,2026-07-28,0,18405000,596250,2026-08-25,0,1490000,127500,2026-09-29,0,226250,27500,20121250,751250,12105000,350000,8582500,842500,0.71
KALYANKJIL,2026-07-28,0,38338650,-3094200,2026-08-25,0,2814750,1070550,2026-09-29,0,504900,118800,41658300,-1904850,38452050,6181650,51783300,14118300,1.35
KAYNES,2026-07-28,0,4094700,-71550,2026-08-25,0,317400,600,2026-09-29,0,44400,0,4456500,-70950,1344900,-23250,762600,-17250,0.57
KEI,2026-07-28,0,1980300,59150,2026-08-25,0,159425,72625,2026-09-29,0,7350,3325,2147075,135100,861350,60725,388675,11025,0.45
KFINTECH,2026-07-28,0,5812100,292675,2026-08-25,0,284050,-85100,2026-09-29,0,42550,4600,6138700,212175,3672525,339250,2457550,286350,0.67
KOTAKBANK,2026-07-28,0,158402000,-1302000,2026-08-25,0,33160000,84000,2026-09-29,0,23436000,-48000,214998000,-1266000,67346000,-1416000,38334000,-94000,0.57
KPITTECH,2026-07-28,0,14552175,-348750,2026-08-25,0,4367900,179025,2026-09-29,0,1428325,410750,20348400,241025,17512675,-2456750,10058725,-106175,0.57
LAURUSLABS,2026-07-28,0,15415600,-148750,2026-08-25,0,1264800,49300,2026-09-29,0,84150,6800,16764550,-92650,7657650,313650,5438300,406300,0.71
LICHSGFIN,2026-07-28,0,23060000,-405000,2026-08-25,0,2514000,85000,2026-09-29,0,51000,-3000,25625000,-323000,7122000,213000,4113000,-153000,0.58
LICI,2026-07-28,0,19705000,-166600,2026-08-25,0,1849400,120400,2026-09-29,0,208600,19600,21763000,-26600,11277000,758800,6748000,-30800,0.6
LODHA,2026-07-28,0,15165000,526250,2026-08-25,0,3945000,690000,2026-09-29,0,153750,28750,19263750,1245000,5660000,134375,4350000,33750,0.77
LT,2026-07-28,0,12945625,-178325,2026-08-25,0,607950,17500,2026-09-29,0,364350,181125,13917925,20300,11241300,168875,5352550,140175,0.48
LTF,2026-07-28,0,44489250,2529000,2026-08-25,0,2045250,735750,2026-09-29,0,227250,27000,46761750,3291750,33988500,6106500,17601750,598500,0.52
LTM,2026-07-28,0,3494700,75150,2026-08-25,0,295650,10500,2026-09-29,0,19200,6000,3809550,91650,2641350,274950,1892400,239250,0.72
LUPIN,2026-07-28,0,5036675,-13600,2026-08-25,0,116025,10200,2026-09-29,0,18275,4250,5170975,850,2275875,3400,1885725,56950,0.83
M&M,2026-07-28,0,17298200,-273200,2026-08-25,0,571400,14600,2026-09-29,0,938200,-2600,18807800,-261200,6687600,-214400,4845200,94200,0.72
MANAPPURAM,2026-07-28,0,52215000,-273000,2026-08-25,0,408000,-12000,2026-09-29,0,39000,0,52662000,-285000,10032000,1425000,6564000,-363000,0.65
MANKIND,2026-07-28,0,2931750,26500,2026-08-25,0,54250,1000,2026-09-29,0,1750,0,2987750,27500,1313750,124500,585750,-26500,0.45
MARICO,2026-07-28,0,14732400,-435600,2026-08-25,0,531600,57600,2026-09-29,0,26400,0,15290400,-378000,8398800,-62400,5269200,-218400,0.63
MARUTI,2026-07-28,0,2332150,-85850,2026-08-25,0,147000,32100,2026-09-29,0,61750,1300,2540900,-52450,2658000,199800,1527900,13950,0.57
MAXHEALTH,2026-07-28,0,10963050,-424725,2026-08-25,0,278250,55650,2026-09-29,0,24675,4725,11265975,-364350,5376525,284025,2514225,148575,0.47
MAZDOCK,2026-07-28,0,4709925,69075,2026-08-25,0,447750,114750,2026-09-29,0,49275,9450,5206950,193275,2864925,364050,1970100,81000,0.69
MCX,2026-07-28,0,8191575,-263925,2026-08-25,0,767250,19575,2026-09-29,0,115875,2925,9074700,-241425,7624800,-156150,5488650,-56925,0.72
MFSL,2026-07-28,0,8800800,-259600,2026-08-25,0,42800,-400,2026-09-29,0,5600,0,8849200,-260000,1470800,113600,895600,110400,0.61
MIDCPNIFTY,2026-07-28,0,1996080,-31680,2026-08-25,0,76080,12360,2026-09-29,0,5280,360,2077440,-18960,5392440,-215160,6090840,142080,1.13
MOTHERSON,2026-07-28,0,149561850,2632200,2026-08-25,0,3874500,147600,2026-09-29,0,418200,12300,153854550,2792100,58966200,1722000,36346500,891750,0.62
MOTILALOFS,2026-07-28,0,5198700,45725,2026-08-25,0,96875,10850,2026-09-29,0,26350,1550,5321925,58125,2156825,375875,843200,37200,0.39
MPHASIS,2026-07-28,0,5037175,-67925,2026-08-25,0,75625,6325,2026-09-29,0,4950,-550,5117750,-62150,1502875,432300,921525,52250,0.61
MUTHOOTFIN,2026-07-28,0,6296400,40150,2026-08-25,0,200200,22000,2026-09-29,0,15950,1925,6512550,64075,2427700,363275,1375825,9075,0.57
NAM-INDIA,2026-07-28,0,6236250,28750,2026-08-25,0,58750,-625,2026-09-29,0,3125,0,6298125,28125,1591875,252500,987500,189375,0.62
NATIONALUM,2026-07-28,0,47887500,-311250,2026-08-25,0,1614375,39375,2026-09-29,0,193125,22500,49695000,-249375,26754375,855000,19588125,-1171875,0.73
NAUKRI,2026-07-28,0,14629450,-254100,2026-08-25,0,322300,7700,2026-09-29,0,45100,2200,14996850,-244200,6276600,-86350,5370750,-345950,0.86
NBCC,2026-07-28,0,110305000,1657500,2026-08-25,0,4933500,507000,2026-09-29,0,910000,45500,116148500,2210000,42048500,-572000,20449000,149500,0.49
NESTLEIND,2026-07-28,0,10788000,191000,2026-08-25,0,223000,58500,2026-09-29,0,1066500,7000,12077500,256500,4488000,716500,3293000,96000,0.73
NHPC,2026-07-28,0,107238500,-48650,2026-08-25,0,7089000,889600,2026-09-29,0,535150,76450,114862650,917400,73788150,3433300,44111650,1118950,0.6
NIFTY,2026-07-28,0,16499145,-135330,2026-08-25,0,1867840,-7215,2026-09-29,0,471380,17355,18838365,-125190,251863060,16449735,360241760,66004820,1.43
NIFTYNXT50,2026-07-28,0,15450,-75,2026-08-25,0,1075,200,2026-09-29,0,0,0,16525,125,8250,2475,850,375,0.1
NMDC,2026-07-28,0,369333000,3024000,2026-08-25,0,9085500,1728000,2026-09-29,0,762750,162000,379181250,4914000,81756000,1215000,41519250,-850500,0.51
NTPC,2026-07-28,0,123825000,-763500,2026-08-25,0,4350000,345000,2026-09-29,0,5467500,57000,133642500,-361500,43687500,-42000,18195000,606000,0.42
NYKAA,2026-07-28,0,47768750,-1762500,2026-08-25,0,1068750,134375,2026-09-29,0,309375,75000,49146875,-1553125,13846875,312500,16962500,1081250,1.23
OBEROIRLTY,2026-07-28,0,5922350,-51800,2026-08-25,0,308350,25200,2026-09-29,0,10850,1400,6241550,-25200,2846900,204400,1258950,-22400,0.44
OFSS,2026-07-28,0,1478000,96300,2026-08-25,0,32500,10300,2026-09-29,0,4300,1500,1514800,108100,789700,151300,712600,102600,0.9
