SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,PCT_CHANGE
ASHOKLEY,EQ, 21-Sep-2026,163.0,163.0,163.19,160.87,161.75,161.75,161.72,7883370,12749.14,40972,3990954, 50.62,-0.77
ASIANPAINT,EQ, 21-Sep-2026,2451.3,2450.0,2463.8,2440.3,2440.3,2440.3,2454.31,268147,6581.15,25323,155068, 57.83,-0.45
ASTRAL,EQ, 21-Sep-2026,1427.7,1421.8,1426.1,1400.9,1400.9,1400.9,1410.2,184200,2597.6,20042,99784, 54.17,-1.88
AUBANK,EQ, 21-Sep-2026,1058.6,1046.8,1046.8,1037.2,1038.0,1038.0,1041.91,704386,7339.07,34840,415666, 59.01,-1.95
AUROPHARMA,EQ, 21-Sep-2026,1734.0,1709.8,1738.9,1706.4,1713.4,1713.4,1722.07,902487,15541.47,39393,448830, 49.73,-1.19
AXISBANK,EQ, 21-Sep-2026,1257.0,1248.0,1254.3,1242.0,1250.0,1250.0,1248.6,3680283,45952.01,208942,2504703, 68.06,-0.56
BAJAJ-AUTO,EQ, 21-Sep-2026,11414.0,11470.0,11533.0,11450.0,11460.0,11460.0,11485.27,93033,10685.09,19869,50506, 54.29,0.4
BAJAJFINSV,EQ, 21-Sep-2026,1852.5,1860.2,1864.0,1849.2,1849.8,1849.8,1857.22,269959,5013.73,30187,138522, 51.31,-0.15
BAJAJHLDNG,EQ, 21-Sep-2026,11282.0,11282.0,11434.0,11227.0,11409.0,11409.0,11381.46,54157,6163.86,8596,33510, 61.88,1.13
BAJFINANCE,EQ, 21-Sep-2026,1040.3,1035.0,1037.7,1021.3,1021.3,1021.3,1027.5,4170558,42852.63,146252,2905882, 69.68,-1.83
BANDHANBNK,EQ, 21-Sep-2026,175.0,176.0,181.26,175.63,179.0,179.0,179.78,15271152,27454.65,70527,7136806, 46.73,2.29
BANKBARODA,EQ, 21-Sep-2026,234.94,234.0,234.51,232.52,233.64,233.64,233.39,4397710,10263.95,33998,2563074, 58.28,-0.55
BANKINDIA,EQ, 21-Sep-2026,140.0,139.22,139.61,138.2,138.63,138.63,138.52,2616892,3624.92,16399,1491426, 56.99,-0.98
BDL,EQ, 21-Sep-2026,1196.6,1180.0,1182.9,1164.3,1175.0,1175.0,1173.43,841005,9868.59,33027,318022, 37.81,-1.81
BEL,EQ, 21-Sep-2026,393.3,394.35,399.15,393.1,398.5,398.5,396.87,9754868,38713.73,113535,5817695, 59.64,1.32
BHARATFORG,EQ, 21-Sep-2026,1962.1,1964.9,1981.8,1942.2,1968.9,1968.9,1963.84,685946,13470.87,35178,389360, 56.76,0.35
BHARTIARTL,EQ, 21-Sep-2026,1893.3,1854.8,1854.8,1822.0,1830.2,1830.2,1833.39,9716580,178142.86,112324,6268911, 64.52,-3.33
BHEL,EQ, 21-Sep-2026,439.9,433.0,438.3,430.2,433.4,433.4,434.46,5111793,22208.53,47167,2486084, 48.63,-1.48
BIOCON,EQ, 21-Sep-2026,385.0,388.3,396.15,387.6,395.0,395.0,393.63,3037626,11956.98,40534,1180904, 38.88,2.6
BLUESTARCO,EQ, 21-Sep-2026,1531.8,1536.8,1580.0,1535.5,1565.0,1565.0,1565.71,624210,9773.34,32901,277871, 44.52,2.17
BOSCHLTD,EQ, 21-Sep-2026,47000.0,47460.0,48180.0,47460.0,47565.0,47565.0,47871.34,15873,7598.62,8062,5570, 35.09,1.2
BPCL,EQ, 21-Sep-2026,314.0,313.0,315.95,310.85,312.75,312.75,312.39,3153498,9851.35,32196,1894234, 60.07,-0.4
BRITANNIA,EQ, 21-Sep-2026,4998.0,5001.5,5030.5,4991.5,5023.0,5023.0,5016.2,166876,8370.83,16956,103936, 62.28,0.5
BSE,EQ, 21-Sep-2026,3266.4,3258.0,3258.0,3085.1,3161.0,3161.0,3158.66,6738927,212859.78,329129,2675353, 39.70,-3.23
CAMS,EQ, 21-Sep-2026,708.05,715.0,716.15,703.25,703.85,703.85,708.03,620900,4396.14,25123,311786, 50.22,-0.59
CANBK,EQ, 21-Sep-2026,123.78,123.23,123.99,122.95,123.7,123.7,123.48,5171600,6385.85,35267,2058715, 39.81,-0.06
CDSL,EQ, 21-Sep-2026,1390.0,1390.0,1394.4,1353.3,1361.0,1361.0,1365.7,838882,11456.65,34164,281314, 33.53,-2.09
CGPOWER,EQ, 21-Sep-2026,892.0,903.0,919.75,903.0,910.0,910.0,912.6,2999705,27375.45,66438,1095970, 36.54,2.02
CHOLAFIN,EQ, 21-Sep-2026,1800.0,1806.0,1806.0,1763.5,1764.0,1764.0,1779.01,922958,16419.51,61209,620666, 67.25,-2.0
CIPLA,EQ, 21-Sep-2026,1394.5,1383.2,1405.2,1378.3,1386.1,1386.1,1391.58,895131,12456.49,31866,422512, 47.20,-0.6
COALINDIA,EQ, 21-Sep-2026,409.9,411.7,415.4,410.45,414.7,414.7,413.67,3442984,14242.47,59798,2026426, 58.86,1.17
COCHINSHIP,EQ, 21-Sep-2026,1398.0,1373.8,1392.5,1363.1,1385.0,1385.0,1383.92,784923,10862.72,25814,362674, 46.21,-0.93
COFORGE,EQ, 21-Sep-2026,1841.0,1809.0,1819.4,1791.0,1814.0,1814.0,1806.07,1932416,34900.79,51143,1006308, 52.08,-1.47
COLPAL,EQ, 21-Sep-2026,1917.8,1892.3,1903.0,1879.4,1892.0,1892.0,1888.53,720315,13603.39,27415,521715, 72.43,-1.35
CONCOR,EQ, 21-Sep-2026,504.55,498.6,501.95,487.05,487.05,487.05,492.29,885349,4358.46,17662,378912, 42.80,-3.47
CROMPTON,EQ, 21-Sep-2026,227.12,226.53,226.69,225.05,225.05,225.05,225.89,1491613,3369.4,14415,887357, 59.49,-0.91
CUMMINSIND,EQ, 21-Sep-2026,5099.5,5100.0,5135.0,5050.0,5067.0,5067.0,5078.84,281295,14286.51,26214,188884, 67.15,-0.64
DABUR,EQ, 21-Sep-2026,395.25,390.0,392.8,386.8,386.8,386.8,390.68,2097526,8194.62,27644,1362746, 64.97,-2.14
DALBHARAT,EQ, 21-Sep-2026,1761.4,1765.0,1814.4,1757.1,1764.9,1764.4,1773.65,123783,2195.48,10413,63348, 51.18,0.17
DELHIVERY,EQ, 21-Sep-2026,428.0,426.75,437.6,425.85,435.0,435.0,431.55,3248908,14020.59,36790,1983806, 61.06,1.64
DIVISLAB,EQ, 21-Sep-2026,9375.0,9418.0,9461.5,9375.5,9410.5,9410.5,9408.21,380343,35783.47,51101,219098, 57.61,0.38
DIXON,EQ, 21-Sep-2026,13005.0,13128.0,13415.0,13125.0,13350.0,13350.0,13297.01,219611,29201.69,37952,76032, 34.62,2.65
DLF,EQ, 21-Sep-2026,644.35,645.1,660.95,644.0,660.25,660.25,657.19,3148346,20690.7,43918,1684371, 53.50,2.47
DMART,EQ, 21-Sep-2026,3749.9,3732.0,3814.6,3732.0,3800.4,3800.4,3780.63,647006,24460.93,28595,399387, 61.73,1.35
DRREDDY,EQ, 21-Sep-2026,1185.0,1185.0,1211.9,1185.0,1198.3,1198.3,1202.59,1718834,20670.58,64405,957919, 55.73,1.12
EICHERMOT,EQ, 21-Sep-2026,7516.0,7550.0,7569.5,7490.0,7512.5,7512.5,7518.21,251852,18934.77,25457,147015, 58.37,-0.05
ETERNAL,EQ, 21-Sep-2026,326.85,326.85,336.5,326.85,335.9,335.9,333.01,20274532,67516.3,146020,11552150, 56.98,2.77
FEDERALBNK,EQ, 21-Sep-2026,332.75,333.1,335.35,328.8,332.0,332.0,331.32,4137418,13707.97,41894,2409804, 58.24,-0.23
FORCEMOT,EQ, 21-Sep-2026,17488.0,17490.0,17699.0,17452.0,17485.0,17485.0,17571.35,37594,6605.77,12833,17282, 45.97,-0.02
FORTIS,EQ, 21-Sep-2026,886.0,887.2,906.5,887.2,893.5,893.5,900.68,916405,8253.88,21987,484987, 52.92,0.85
GAIL,EQ, 21-Sep-2026,173.9,173.6,174.38,172.61,172.61,172.61,173.15,3734893,6466.96,36493,2318451, 62.08,-0.74
GLENMARK,EQ, 21-Sep-2026,2447.4,2425.0,2473.6,2424.0,2450.0,2450.0,2456.65,405696,9966.53,28378,209679, 51.68,0.11
GMRAIRPORT,EQ, 21-Sep-2026,99.3,101.2,101.28,98.15,98.7,98.7,99.38,27536721,27366.41,59603,10455641, 37.97,-0.6
GODFRYPHLP,EQ, 21-Sep-2026,2018.0,1997.0,2004.0,1972.0,1980.0,1980.0,1983.54,121765,2415.26,10183,36950, 30.35,-1.88
GODREJCP,EQ, 21-Sep-2026,880.0,879.0,891.0,866.1,867.5,867.5,879.14,975825,8578.91,27209,485094, 49.71,-1.42
GODREJPROP,EQ, 21-Sep-2026,1691.1,1704.0,1720.9,1696.0,1696.9,1696.9,1704.59,398829,6798.41,19451,165056, 41.39,0.34
GRASIM,EQ, 21-Sep-2026,3209.2,3204.9,3217.3,3166.0,3166.0,3166.0,3187.06,187000,5959.8,18089,90803, 48.56,-1.35
GVT&D,EQ, 21-Sep-2026,4385.0,4399.0,4458.3,4366.1,4366.1,4366.1,4391.6,207424,9109.23,24202,95891, 46.23,-0.43
HAL,EQ, 21-Sep-2026,4800.3,4850.0,4888.9,4825.0,4826.0,4826.0,4853.8,784570,38081.43,61733,368723, 47.00,0.54
HAVELLS,EQ, 21-Sep-2026,1132.4,1108.6,1113.4,1100.5,1103.1,1103.1,1107.93,647751,7176.6,30962,305443, 47.15,-2.59
HCLTECH,EQ, 21-Sep-2026,1249.3,1242.3,1284.9,1237.3,1281.0,1281.0,1274.23,2751906,35065.66,70202,1231761, 44.76,2.54
HDFCAMC,EQ, 21-Sep-2026,2425.0,2434.9,2456.2,2412.4,2440.0,2440.0,2438.99,503235,12273.86,38061,272914, 54.23,0.62
HDFCBANK,EQ, 21-Sep-2026,731.0,731.0,742.65,729.05,739.5,739.5,739.07,35482683,262241.76,335639,25653130, 72.30,1.16
HDFCLIFE,EQ, 21-Sep-2026,550.95,551.65,565.9,551.65,559.4,559.4,562.52,2831490,15927.74,60904,1259027, 44.47,1.53
HEROMOTOCO,EQ, 21-Sep-2026,5285.5,5308.0,5425.0,5308.0,5419.0,5419.0,5394.33,355000,19149.87,42000,180988, 50.98,2.53
HINDALCO,EQ, 21-Sep-2026,986.5,987.0,993.5,976.0,981.2,981.2,981.66,3348127,32867.28,67312,2246548, 67.10,-0.54
HINDPETRO,EQ, 21-Sep-2026,359.0,356.85,359.85,355.5,357.6,357.6,357.31,1629936,5823.96,20073,777535, 47.70,-0.39
HINDUNILVR,EQ, 21-Sep-2026,1932.0,1940.0,1966.6,1939.0,1947.0,1947.0,1956.15,864547,16911.85,47679,445015, 51.47,0.78
HINDZINC,EQ, 21-Sep-2026,596.0,590.95,595.0,585.9,591.8,591.8,590.8,4306457,25442.39,37042,2196337, 51.00,-0.7
HYUNDAI,EQ, 21-Sep-2026,2208.8,2170.0,2178.0,2136.2,2144.0,2144.0,2154.17,379622,8177.71,29998,213539, 56.25,-2.93
ICICIBANK,EQ, 21-Sep-2026,1338.9,1347.8,1352.0,1340.4,1345.0,1345.0,1344.52,5705598,76712.89,127740,4128422, 72.36,0.46
ICICIGI,EQ, 21-Sep-2026,1458.1,1459.9,1514.5,1459.9,1509.1,1509.1,1504.04,1427947,21476.93,35479,830791, 58.18,3.5
ICICIPRULI,EQ, 21-Sep-2026,492.0,492.2,500.0,491.05,493.0,493.0,496.25,997211,4948.65,25731,433603, 43.48,0.2
IDEA,EQ, 21-Sep-2026,13.92,14.02,14.14,13.82,13.84,13.84,13.96,298632816,41702.15,499317,121568417, 40.71,-0.57
IDFCFIRSTB,EQ, 21-Sep-2026,85.92,85.92,86.55,85.2,85.8,85.8,85.79,20239022,17363.48,77040,11362492, 56.14,-0.14
IEX,EQ, 21-Sep-2026,115.46,115.46,115.56,113.7,113.82,113.82,114.34,1812910,2072.86,24787,893435, 49.28,-1.42
INDHOTEL,EQ, 21-Sep-2026,732.75,748.05,755.0,741.0,745.0,745.0,747.73,2983659,22309.82,58944,1376438, 46.13,1.67
INDIANB,EQ, 21-Sep-2026,839.8,842.5,849.55,838.4,841.0,841.0,842.59,363123,3059.62,20524,197904, 54.50,0.14
INDIGO,EQ, 21-Sep-2026,4920.0,4925.0,5030.5,4925.0,4941.0,4941.0,4965.54,447018,22196.87,30774,210703, 47.14,0.43
INDUSINDBK,EQ, 21-Sep-2026,966.3,961.0,966.0,956.0,956.0,956.0,961.03,588104,5651.87,21043,321843, 54.73,-1.07
INDUSTOWER,EQ, 21-Sep-2026,375.9,376.0,380.7,374.25,377.65,377.65,377.9,1695335,6406.74,28726,820191, 48.38,0.47
INFY,EQ, 21-Sep-2026,1051.4,1041.5,1044.5,1030.3,1038.5,1038.5,1037.03,6074358,62993.13,132434,2838303, 46.73,-1.23
INOXWIND,EQ, 21-Sep-2026,76.8,75.6,78.0,75.52,77.5,77.5,76.96,11293611,8691.99,26717,6071895, 53.76,0.91
IOC,EQ, 21-Sep-2026,137.0,136.9,137.71,136.34,136.53,136.53,136.88,8616145,11794.18,65134,5138576, 59.64,-0.34
IREDA,EQ, 21-Sep-2026,114.32,112.7,113.13,110.55,111.0,111.0,111.78,2970335,3320.13,23740,1294097, 43.57,-2.9
IRFC,EQ, 21-Sep-2026,81.5,81.5,81.7,80.16,80.22,80.22,80.65,5213459,4204.57,37255,2369497, 45.45,-1.57
ITC,EQ, 21-Sep-2026,262.3,263.55,267.95,263.55,267.0,267.0,266.75,8662786,23107.93,96913,4685983, 54.09,1.79
JINDALSTEL,EQ, 21-Sep-2026,1119.5,1138.0,1143.5,1127.1,1130.6,1130.6,1138.34,708371,8063.64,26839,316008, 44.61,0.99
JIOFIN,EQ, 21-Sep-2026,229.89,230.8,231.75,229.55,229.97,229.97,230.85,5862734,13533.94,56581,2926722, 49.92,0.03
JSWENERGY,EQ, 21-Sep-2026,526.0,519.0,522.15,514.55,517.0,517.0,516.85,1672819,8646.0,18952,1058399, 63.27,-1.71
JSWSTEEL,EQ, 21-Sep-2026,1275.6,1281.3,1287.0,1268.6,1268.6,1268.6,1273.49,942361,12000.87,26304,508950, 54.01,-0.55
JUBLFOOD,EQ, 21-Sep-2026,500.0,498.0,503.6,485.7,487.05,487.05,491.79,2200207,10820.43,46057,1113898, 50.63,-2.59
KALYANKJIL,EQ, 21-Sep-2026,581.85,587.0,588.95,579.1,581.5,581.5,582.69,4439649,25869.45,42380,1644465, 37.04,-0.06
KAYNES,EQ, 21-Sep-2026,3515.0,3549.0,3674.0,3507.7,3650.0,3650.0,3584.92,1131072,40548.01,71658,258399, 22.85,3.84
KEI,EQ, 21-Sep-2026,4650.0,4619.5,4630.0,4586.5,4596.0,4596.0,4607.54,221739,10216.7,25456,110733, 49.94,-1.16
KFINTECH,EQ, 21-Sep-2026,930.0,915.0,917.85,892.2,896.7,896.7,902.43,586492,5292.68,24158,252838, 43.11,-3.58
KOTAKBANK,EQ, 21-Sep-2026,412.5,415.2,420.6,414.55,414.8,414.8,417.72,8470861,35384.56,108147,5349362, 63.15,0.56
KPITTECH,EQ, 21-Sep-2026,532.0,536.0,538.1,526.95,536.8,536.8,532.56,2223576,11841.95,35087,676559, 30.43,0.9
LAURUSLABS,EQ, 21-Sep-2026,1954.0,1966.6,2023.5,1963.8,2017.5,2017.5,2002.83,2170267,43466.83,66545,1014101, 46.73,3.25
LICHSGFIN,EQ, 21-Sep-2026,548.15,548.3,574.15,543.65,568.0,568.0,564.36,3749732,21162.05,51400,1568350, 41.83,3.62
LICI,EQ, 21-Sep-2026,407.7,400.2,402.2,396.05,400.0,400.0,399.35,7381704,29478.53,102834,4521291, 61.25,-1.89
LODHA,EQ, 21-Sep-2026,1144.7,1137.8,1150.7,1127.0,1138.0,1138.0,1139.53,451750,5147.81,17666,149676, 33.13,-0.59
LT,EQ, 21-Sep-2026,3885.0,3885.0,3908.7,3883.0,3904.8,3904.8,3898.56,947371,36933.83,65431,602408, 63.59,0.51
LTF,EQ, 21-Sep-2026,312.8,311.0,311.25,306.3,307.8,307.8,308.53,2617760,8076.69,41864,1337139, 51.08,-1.6
LTM,EQ, 21-Sep-2026,4275.1,4240.0,4317.0,4190.5,4280.0,4280.0,4265.43,271418,11577.15,21673,99078, 36.50,0.11
LUPIN,EQ, 21-Sep-2026,2083.0,2084.0,2129.0,2080.0,2124.5,2124.5,2114.62,429137,9074.6,37054,233246, 54.35,1.99
M&M,EQ, 21-Sep-2026,3052.0,3065.0,3088.0,3055.3,3055.3,3055.3,3067.21,1056850,32415.81,52673,681010, 64.44,0.11
MANAPPURAM,EQ, 21-Sep-2026,319.15,319.15,320.0,313.8,315.1,315.1,316.25,2669726,8443.06,27780,1216377, 45.56,-1.27
MANKIND,EQ, 21-Sep-2026,2300.7,2312.7,2452.0,2303.0,2437.8,2437.8,2421.36,1342757,32512.95,64158,326464, 24.31,5.96
MARICO,EQ, 21-Sep-2026,803.9,807.0,829.75,804.25,824.4,824.4,824.45,1672296,13787.22,28542,816395, 48.82,2.55
MARUTI,EQ, 21-Sep-2026,12103.0,12129.0,12229.0,12129.0,12153.0,12153.0,12188.47,339171,41339.75,39298,208063, 61.34,0.41
MAXHEALTH,EQ, 21-Sep-2026,1049.3,1053.8,1072.6,1050.6,1066.6,1066.6,1061.52,965254,10246.37,35309,487723, 50.53,1.65
MAZDOCK,EQ, 21-Sep-2026,2280.0,2268.0,2278.0,2222.1,2232.0,2232.0,2247.09,639638,14373.22,31279,238103, 37.22,-2.11
MCX,EQ, 21-Sep-2026,3260.0,3250.0,3268.0,3155.5,3209.0,3209.0,3210.97,1267161,40688.11,61554,438455, 34.60,-1.56
MFSL,EQ, 21-Sep-2026,1559.0,1551.3,1591.8,1545.7,1569.0,1569.0,1581.1,534288,8447.61,43450,300714, 56.28,0.64
MOTHERSON,EQ, 21-Sep-2026,162.57,163.12,163.88,160.5,162.91,162.91,162.49,7264642,11804.15,45817,3493655, 48.09,0.21
MOTILALOFS,EQ, 21-Sep-2026,1010.0,1001.0,1009.8,993.2,995.0,995.0,1001.17,277400,2777.24,11533,89855, 32.39,-1.49
MPHASIS,EQ, 21-Sep-2026,2300.4,2300.4,2313.7,2257.1,2296.2,2296.2,2288.76,206512,4726.57,22931,78831, 38.17,-0.18
MUTHOOTFIN,EQ, 21-Sep-2026,2841.1,2826.0,2874.2,2814.0,2854.2,2854.2,2849.65,433892,12364.4,41757,249380, 57.48,0.46
NAM-INDIA,EQ, 21-Sep-2026,1155.0,1155.0,1158.0,1135.1,1146.7,1146.7,1150.09,654535,7527.72,30412,332265, 50.76,-0.72
NATIONALUM,EQ, 21-Sep-2026,350.5,355.3,357.4,351.55,352.5,352.5,353.61,2961381,10471.84,41909,1521901, 51.39,0.57
NAUKRI,EQ, 21-Sep-2026,1251.2,1265.0,1305.3,1251.4,1296.4,1296.4,1286.52,1697517,21838.9,55689,919583, 54.17,3.61
NBCC,EQ, 21-Sep-2026,82.4,83.1,84.07,82.91,83.15,83.15,83.39,4386703,3657.99,27639,1732944, 39.50,0.91
NESTLEIND,EQ, 21-Sep-2026,1372.4,1360.0,1390.0,1360.0,1385.0,1385.0,1377.57,573071,7894.46,29638,299784, 52.31,0.92
NHPC,EQ, 21-Sep-2026,76.95,76.17,76.69,75.54,75.8,75.8,75.94,10406252,7902.27,26890,6222169, 59.79,-1.49
NMDC,EQ, 21-Sep-2026,79.15,80.09,80.85,79.8,79.8,79.8,80.27,8513163,6833.49,26321,4862791, 57.12,0.82
NTPC,EQ, 21-Sep-2026,323.65,325.0,328.75,324.85,326.4,326.4,327.04,5098202,16672.99,57557,2776080, 54.45,0.85
NYKAA,EQ, 21-Sep-2026,332.15,327.0,337.55,323.95,336.0,336.0,329.35,4082160,13444.39,142291,2200304, 53.90,1.16
OBEROIRLTY,EQ, 21-Sep-2026,1785.0,1765.0,1827.7,1754.3,1821.0,1821.0,1801.66,960192,17299.44,36569,613872, 63.93,2.02
OFSS,EQ, 21-Sep-2026,11896.0,11787.0,11787.0,10900.0,10911.0,10911.0,11161.44,565241,63089.06,67828,188757, 33.39,-8.28
OIL,EQ, 21-Sep-2026,475.7,475.7,482.3,475.0,478.35,478.35,479.79,830047,3982.5,14380,455746, 54.91,0.56
ONGC,EQ, 21-Sep-2026,232.8,232.8,236.0,232.32,235.63,235.63,234.59,6114044,14342.71,53519,3749624, 61.33,1.22
PAGEIND,EQ, 21-Sep-2026,36400.0,35975.0,36300.0,35495.0,35950.0,35950.0,36012.26,15472,5571.82,7395,5617, 36.30,-1.24
PATANJALI,EQ, 21-Sep-2026,367.0,369.0,400.45,365.25,396.2,396.2,390.39,23162107,90421.98,202571,2866425, 12.38,7.96
PAYTM,EQ, 21-Sep-2026,1849.9,1823.0,1829.3,1792.0,1810.0,1810.0,1813.98,5052267,91647.14,88082,2684510, 53.13,-2.16
PERSISTENT,EQ, 21-Sep-2026,5416.0,5416.0,5458.0,5380.5,5449.0,5449.0,5426.95,352582,19134.46,32199,147477, 41.83,0.61
PETRONET,EQ, 21-Sep-2026,292.6,287.0,289.65,286.6,287.5,287.5,287.9,1124206,3236.62,39904,612205, 54.46,-1.74
PFC,EQ, 21-Sep-2026,342.55,342.6,348.05,342.6,344.75,344.75,346.21,9174012,31761.56,69675,6654051, 72.53,0.64
PGEL,EQ, 21-Sep-2026,529.15,531.6,538.9,528.05,536.55,536.55,534.26,853299,4558.81,26215,361202, 42.33,1.4
PHOENIXLTD,EQ, 21-Sep-2026,1877.9,1902.9,1942.0,1899.9,1929.0,1929.0,1926.54,344969,6645.98,22076,156082, 45.25,2.72
PIDILITIND,EQ, 21-Sep-2026,1572.1,1598.0,1598.0,1573.2,1573.2,1573.2,1581.77,240443,3803.26,16210,137834, 57.33,0.07
PIIND,EQ, 21-Sep-2026,2366.8,2324.0,2342.7,2315.7,2321.8,2321.8,2330.43,68758,1602.36,8905,32718, 47.58,-1.9
PNB,EQ, 21-Sep-2026,117.27,117.23,118.58,116.64,118.0,118.0,117.82,8624424,10161.35,32634,3851581, 44.66,0.62
PNBHOUSING,EQ, 21-Sep-2026,1133.1,1128.4,1154.6,1120.2,1141.1,1141.1,1138.35,1155761,13156.57,32702,624621, 54.04,0.71
POLICYBZR,EQ, 21-Sep-2026,1743.0,1745.0,1804.4,1745.0,1793.0,1793.0,1782.6,814918,14526.76,52732,467753, 57.40,2.87
POLYCAB,EQ, 21-Sep-2026,8400.0,8352.5,8429.0,8331.0,8369.5,8369.5,8382.53,211821,17755.95,30739,115863, 54.70,-0.36
POWERGRID,EQ, 21-Sep-2026,270.3,267.75,269.05,266.1,266.1,266.1,267.89,6934502,18576.58,53317,4442508, 64.06,-1.55
POWERINDIA,EQ, 21-Sep-2026,32700.0,32480.0,32595.0,31805.0,31870.0,31870.0,32026.45,64069,20519.02,19922,29231, 45.62,-2.54
PREMIERENE,EQ, 21-Sep-2026,902.0,910.0,919.9,887.2,919.9,919.9,905.66,1174173,10633.97,25419,593857, 50.58,1.98
PRESTIGE,EQ, 21-Sep-2026,1435.1,1442.2,1478.0,1442.2,1474.0,1474.0,1465.82,294871,4322.27,15922,106290, 36.05,2.71
RADICO,EQ, 21-Sep-2026,4535.4,4475.0,4539.9,4376.1,4480.0,4480.0,4466.55,421324,18818.66,46189,217241, 51.56,-1.22
RBLBANK,EQ, 21-Sep-2026,415.9,408.0,409.9,401.1,402.4,402.4,404.39,2214016,8953.3,31444,989976, 44.71,-3.25
RECLTD,EQ, 21-Sep-2026,312.0,312.0,313.45,310.2,310.2,310.2,311.66,3372052,10509.5,24951,2191039, 64.98,-0.58
RELIANCE,EQ, 21-Sep-2026,1226.4,1234.1,1249.1,1232.5,1247.4,1247.4,1240.86,10007218,124175.97,186656,6461366, 64.57,1.71
RVNL,EQ, 21-Sep-2026,214.29,214.01,214.28,209.35,209.71,209.71,211.31,6562323,13866.85,51365,1717158, 26.17,-2.14
SAIL,EQ, 21-Sep-2026,177.33,178.0,179.8,175.1,177.3,177.3,176.91,7044243,12461.84,35773,2950557, 41.89,-0.02
SBICARD,EQ, 21-Sep-2026,651.15,642.1,643.65,636.2,637.0,637.0,639.41,950045,6074.65,22472,541347, 56.98,-2.17
SBILIFE,EQ, 21-Sep-2026,1731.0,1744.0,1774.4,1734.3,1756.0,1756.0,1763.64,707336,12474.86,24595,427934, 60.50,1.44
SBIN,EQ, 21-Sep-2026,996.2,993.6,997.5,989.1,996.0,996.0,993.83,3590054,35678.89,89282,1902575, 53.00,-0.02
SHREECEM,EQ, 21-Sep-2026,22600.0,22450.0,22700.0,22355.0,22550.0,22550.0,22439.98,34945,7841.65,6667,24099, 68.96,-0.22
SHRIRAMFIN,EQ, 21-Sep-2026,1010.0,1019.0,1019.0,1005.3,1011.8,1011.8,1012.56,2189525,22170.32,56832,1373026, 62.71,0.18
SIEMENS,EQ, 21-Sep-2026,3913.9,3880.0,3919.0,3851.5,3887.0,3887.0,3896.52,196942,7673.89,17900,84653, 42.98,-0.69
SOLARINDS,EQ, 21-Sep-2026,18555.0,18790.0,19370.0,18730.0,19265.0,19265.0,19143.17,215492,41252.01,42082,73932, 34.31,3.83
