SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,PCT_CHANGE
BAJAJHLDNG,EQ, 09-Sep-2026,11046.0,11049.0,11133.0,11001.0,11078.0,11078.0,11076.17,18502,2049.31,4353,8987, 48.57,0.29
BAJFINANCE,EQ, 09-Sep-2026,1054.1,1045.1,1060.1,1038.5,1039.3,1039.3,1047.5,9244698,96837.77,158288,6269747, 67.82,-1.4
BANDHANBNK,EQ, 09-Sep-2026,171.58,170.6,174.96,168.65,171.7,171.7,172.25,11130322,19172.0,50804,3587804, 32.23,0.07
BANKBARODA,EQ, 09-Sep-2026,236.6,236.65,237.15,234.05,234.1,234.1,235.38,14888061,35043.41,66521,9437518, 63.39,-1.06
BANKINDIA,EQ, 09-Sep-2026,140.86,140.38,142.45,139.8,141.06,141.06,141.18,6061098,8557.18,29422,2941666, 48.53,0.14
BDL,EQ, 09-Sep-2026,1242.5,1241.0,1248.0,1209.5,1218.1,1218.1,1221.75,1337188,16337.14,43431,439572, 32.87,-1.96
BEL,EQ, 09-Sep-2026,410.55,411.55,413.85,406.0,406.0,406.0,408.52,10899391,44526.51,107726,6460846, 59.28,-1.11
BHARATFORG,EQ, 09-Sep-2026,2003.7,1995.5,2005.0,1970.5,1979.6,1979.6,1981.6,522619,10356.2,23915,230274, 44.06,-1.2
BHARTIARTL,EQ, 09-Sep-2026,1844.0,1830.5,1834.8,1813.0,1814.7,1814.7,1823.75,5574027,101656.11,142567,3964197, 71.12,-1.59
BHEL,EQ, 09-Sep-2026,422.15,422.15,436.0,421.65,433.7,433.7,430.93,8487227,36573.82,69203,3588374, 42.28,2.74
BIOCON,EQ, 09-Sep-2026,392.3,394.0,403.95,393.0,395.0,395.0,397.86,10271402,40866.22,123485,3865533, 37.63,0.69
BLUESTARCO,EQ, 09-Sep-2026,1460.9,1462.0,1470.5,1432.3,1456.9,1456.9,1460.69,714546,10437.29,23251,437452, 61.22,-0.27
BOSCHLTD,EQ, 09-Sep-2026,48785.0,48475.0,49100.0,48360.0,49100.0,49100.0,48749.93,28278,13785.5,10001,16454, 58.19,0.65
BPCL,EQ, 09-Sep-2026,303.85,300.15,306.5,298.65,303.55,303.55,303.66,4492551,13642.01,59193,2313780, 51.50,-0.1
BRITANNIA,EQ, 09-Sep-2026,5064.0,5064.0,5113.0,5023.0,5090.0,5090.0,5072.59,190380,9657.2,16431,89664, 47.10,0.51
BSE,EQ, 09-Sep-2026,3394.0,3301.0,3319.9,3268.2,3289.8,3289.8,3291.32,4365902,143695.67,192407,1750130, 40.09,-3.07
CAMS,EQ, 09-Sep-2026,729.5,729.0,730.0,711.2,715.0,715.0,716.98,1556690,11161.13,34886,792214, 50.89,-1.99
CANBK,EQ, 09-Sep-2026,124.68,124.42,125.38,124.04,124.08,124.08,124.72,9338510,11647.45,48799,4721080, 50.55,-0.48
CDSL,EQ, 09-Sep-2026,1400.0,1393.0,1393.0,1360.0,1368.6,1368.6,1371.82,1314059,18026.49,41275,478497, 36.41,-2.24
CGPOWER,EQ, 09-Sep-2026,910.7,910.7,930.55,910.0,926.95,926.95,922.86,3454657,31881.78,71086,1623023, 46.98,1.78
CHOLAFIN,EQ, 09-Sep-2026,1823.4,1828.4,1843.4,1809.0,1829.0,1829.0,1828.2,1079333,19732.38,38656,740281, 68.59,0.31
CIPLA,EQ, 09-Sep-2026,1384.0,1380.0,1388.7,1363.1,1363.1,1363.1,1372.65,818773,11238.92,70667,537387, 65.63,-1.51
COALINDIA,EQ, 09-Sep-2026,420.25,420.85,435.35,419.8,431.0,431.0,432.41,22791556,98553.61,174811,11138139, 48.87,2.56
COCHINSHIP,EQ, 09-Sep-2026,1528.2,1528.2,1562.0,1502.1,1556.0,1556.0,1539.43,1253871,19302.51,35583,500840, 39.94,1.82
COFORGE,EQ, 09-Sep-2026,1950.0,1815.5,1877.6,1780.7,1845.0,1845.0,1841.93,10837239,199614.63,365377,4965420, 45.82,-5.38
COLPAL,EQ, 09-Sep-2026,1819.9,1815.0,1815.0,1789.8,1800.0,1800.0,1798.73,518477,9326.0,36350,342135, 65.99,-1.09
CONCOR,EQ, 09-Sep-2026,502.0,502.0,512.45,499.5,510.0,510.0,507.98,1057889,5373.9,15927,458006, 43.29,1.59
CROMPTON,EQ, 09-Sep-2026,231.9,229.95,234.42,228.57,232.96,232.96,232.54,3989754,9277.59,41644,2009400, 50.36,0.46
CUMMINSIND,EQ, 09-Sep-2026,5040.0,5020.0,5182.5,5020.0,5170.5,5170.5,5144.67,373017,19190.49,29740,179751, 48.19,2.59
DABUR,EQ, 09-Sep-2026,375.0,374.7,374.7,368.05,371.55,371.55,370.26,2451979,9078.68,39559,1434867, 58.52,-0.92
DALBHARAT,EQ, 09-Sep-2026,1700.5,1710.7,1740.0,1690.0,1738.0,1733.6,1718.17,41241,708.59,6105,16083, 39.00,1.95
DELHIVERY,EQ, 09-Sep-2026,454.9,451.65,454.0,448.0,451.2,451.2,450.41,1267067,5707.0,25237,671054, 52.96,-0.81
DIVISLAB,EQ, 09-Sep-2026,9575.0,9575.0,9615.0,9410.0,9488.0,9488.0,9486.22,385273,36547.85,47522,221602, 57.52,-0.91
DIXON,EQ, 09-Sep-2026,14100.0,14100.0,14271.0,13773.0,13845.0,13845.0,14000.78,368566,51602.1,55307,178674, 48.48,-1.81
DLF,EQ, 09-Sep-2026,675.1,670.2,672.1,654.7,655.1,655.1,666.81,17000327,113360.23,66484,11697922, 68.81,-2.96
DMART,EQ, 09-Sep-2026,3720.2,3710.0,3750.0,3705.0,3735.0,3735.0,3726.3,183727,6846.22,17928,98535, 53.63,0.4
DRREDDY,EQ, 09-Sep-2026,1151.0,1146.0,1151.0,1136.4,1145.0,1145.0,1144.18,528499,6046.99,34354,319945, 60.54,-0.52
EICHERMOT,EQ, 09-Sep-2026,7747.5,7687.0,7784.5,7664.5,7734.5,7734.5,7719.69,318638,24597.86,37360,184817, 58.00,-0.17
ETERNAL,EQ, 09-Sep-2026,321.6,322.0,322.55,318.0,320.6,320.6,319.55,22599551,72217.48,205768,16017547, 70.88,-0.31
FEDERALBNK,EQ, 09-Sep-2026,344.15,341.5,345.0,341.5,345.0,345.0,343.96,3903520,13426.66,62116,2641296, 67.66,0.25
FORCEMOT,EQ, 09-Sep-2026,17625.0,17588.0,17645.0,17340.0,17355.0,17355.0,17438.77,36797,6416.94,10981,13731, 37.32,-1.53
FORTIS,EQ, 09-Sep-2026,908.0,906.9,918.4,903.65,915.0,915.0,911.07,670656,6110.13,31814,273914, 40.84,0.77
GAIL,EQ, 09-Sep-2026,175.09,173.7,175.59,173.61,174.9,174.9,174.62,4342968,7583.87,31859,2489289, 57.32,-0.11
GLENMARK,EQ, 09-Sep-2026,2474.5,2486.9,2486.9,2400.1,2435.0,2435.0,2429.99,424753,10321.44,34891,159072, 37.45,-1.6
GMRAIRPORT,EQ, 09-Sep-2026,97.0,97.02,98.73,96.26,98.65,98.65,97.81,11994804,11732.45,41612,6315497, 52.65,1.7
GODFRYPHLP,EQ, 09-Sep-2026,2010.0,2010.0,2010.0,1972.0,1978.5,1978.5,1985.07,184308,3658.64,16916,79316, 43.03,-1.57
GODREJCP,EQ, 09-Sep-2026,865.0,867.95,867.95,856.1,863.8,863.8,863.25,1440335,12433.63,28933,918788, 63.79,-0.14
GODREJPROP,EQ, 09-Sep-2026,1906.6,1905.5,1908.2,1855.0,1857.1,1857.1,1878.43,538632,10117.82,21317,244792, 45.45,-2.6
GRASIM,EQ, 09-Sep-2026,3306.8,3305.0,3320.0,3279.0,3300.0,3300.0,3294.97,850901,28036.94,30234,532560, 62.59,-0.21
GVT&D,EQ, 09-Sep-2026,4750.0,4774.0,4825.0,4638.8,4673.0,4673.0,4725.5,1094528,51721.95,92415,371978, 33.99,-1.62
HAL,EQ, 09-Sep-2026,5031.1,5031.1,5097.4,5000.5,5000.5,5000.5,5046.58,1669937,84274.66,83594,856205, 51.27,-0.61
HAVELLS,EQ, 09-Sep-2026,1140.0,1136.0,1143.5,1118.9,1120.4,1120.4,1127.46,608049,6855.52,40847,359311, 59.09,-1.72
HCLTECH,EQ, 09-Sep-2026,1277.0,1248.8,1264.8,1222.7,1229.8,1229.8,1235.52,2099173,25935.71,79263,856018, 40.78,-3.7
HDFCAMC,EQ, 09-Sep-2026,2447.3,2444.0,2446.4,2410.9,2440.0,2440.0,2426.02,455316,11046.04,30539,203501, 44.69,-0.3
HDFCBANK,EQ, 09-Sep-2026,703.0,698.0,700.0,687.1,687.1,687.1,693.47,39173990,271661.63,525234,26163697, 66.79,-2.26
HDFCLIFE,EQ, 09-Sep-2026,533.8,533.7,534.6,508.95,514.0,514.0,517.48,9024185,46698.47,110697,4194438, 46.48,-3.71
HEROMOTOCO,EQ, 09-Sep-2026,5333.5,5266.5,5297.0,5205.5,5218.0,5218.0,5241.33,532099,27889.08,49014,262768, 49.38,-2.17
HINDALCO,EQ, 09-Sep-2026,1009.0,1013.9,1032.4,1010.7,1026.9,1026.9,1024.3,3255790,33349.13,78439,1703235, 52.31,1.77
HINDPETRO,EQ, 09-Sep-2026,347.0,345.55,350.9,343.55,348.9,348.9,349.06,5786455,20198.15,52857,3484415, 60.22,0.55
HINDUNILVR,EQ, 09-Sep-2026,1980.0,1973.0,1979.6,1936.0,1945.0,1945.0,1947.99,1455307,28349.27,70847,853939, 58.68,-1.77
HINDZINC,EQ, 09-Sep-2026,595.5,595.0,608.75,593.1,605.4,605.4,603.3,6313228,38088.0,121620,3106726, 49.21,1.66
HYUNDAI,EQ, 09-Sep-2026,2220.0,2210.0,2219.7,2152.5,2182.4,2182.4,2193.64,587339,12884.08,30909,342288, 58.28,-1.69
ICICIBANK,EQ, 09-Sep-2026,1399.4,1395.9,1402.5,1385.5,1389.1,1389.1,1392.76,14229080,198176.81,151758,10068827, 70.76,-0.74
ICICIGI,EQ, 09-Sep-2026,1484.4,1485.2,1485.7,1460.2,1474.0,1474.0,1468.59,974837,14316.39,25993,651574, 66.84,-0.7
ICICIPRULI,EQ, 09-Sep-2026,469.3,467.7,468.0,456.9,462.5,462.5,460.53,942661,4341.22,30300,411966, 43.70,-1.45
IDEA,EQ, 09-Sep-2026,15.42,15.36,15.79,15.2,15.52,15.52,15.53,539161681,83740.87,999417,165953005, 30.78,0.65
IDFCFIRSTB,EQ, 09-Sep-2026,86.5,86.48,86.95,85.9,86.0,86.0,86.42,20235616,17487.47,79631,12505691, 61.80,-0.58
IEX,EQ, 09-Sep-2026,116.54,116.05,118.89,115.82,117.95,117.95,117.7,3287242,3869.16,25926,1432495, 43.58,1.21
INDHOTEL,EQ, 09-Sep-2026,720.0,716.15,723.25,715.0,722.75,722.75,720.4,853702,6150.04,27240,565303, 66.22,0.38
INDIANB,EQ, 09-Sep-2026,859.9,858.95,866.7,850.55,856.65,856.65,857.61,1463841,12553.99,24025,800175, 54.66,-0.38
INDIGO,EQ, 09-Sep-2026,5000.0,4950.0,5009.0,4950.0,4975.0,4975.0,4983.81,443075,22082.0,40546,257438, 58.10,-0.5
INDUSINDBK,EQ, 09-Sep-2026,997.7,994.0,1010.0,994.0,1004.0,1004.0,1003.19,996411,9995.85,27015,583524, 58.56,0.63
INDUSTOWER,EQ, 09-Sep-2026,373.05,371.75,376.45,369.75,373.7,373.7,372.81,1765333,6581.4,30613,961953, 54.49,0.17
INFY,EQ, 09-Sep-2026,1082.0,1059.0,1059.0,1026.5,1035.0,1035.0,1038.28,13530457,140483.86,248758,8043809, 59.45,-4.34
INOXWIND,EQ, 09-Sep-2026,75.71,75.5,77.62,75.5,77.39,77.39,76.75,18491767,14191.58,40879,8099919, 43.80,2.22
IOC,EQ, 09-Sep-2026,134.35,133.3,136.14,133.06,135.6,135.6,135.07,5297849,7155.9,41101,2456824, 46.37,0.93
IREDA,EQ, 09-Sep-2026,112.2,111.62,112.69,111.62,111.99,111.99,112.1,2500536,2803.21,17074,911764, 36.46,-0.19
IRFC,EQ, 09-Sep-2026,82.0,81.9,82.4,81.12,81.39,81.39,81.77,6686837,5468.1,42348,2784108, 41.64,-0.74
ITC,EQ, 09-Sep-2026,263.5,263.65,264.5,260.2,260.8,260.8,261.97,10065188,26367.58,206864,5965816, 59.27,-1.02
JINDALSTEL,EQ, 09-Sep-2026,1136.3,1139.6,1158.0,1130.6,1146.5,1146.5,1146.55,590734,6773.03,25659,221338, 37.47,0.9
JIOFIN,EQ, 09-Sep-2026,233.15,232.5,232.97,230.63,231.0,231.0,231.45,10774282,24936.81,77349,5718351, 53.07,-0.92
JSWENERGY,EQ, 09-Sep-2026,526.5,526.5,541.7,521.5,534.8,534.8,535.93,2167753,11617.74,38142,738905, 34.09,1.58
JSWSTEEL,EQ, 09-Sep-2026,1297.3,1303.9,1313.0,1290.1,1310.0,1310.0,1304.41,1484708,19366.71,65493,805721, 54.27,0.98
JUBLFOOD,EQ, 09-Sep-2026,480.4,477.1,479.25,473.0,475.95,475.95,475.87,712724,3391.63,16565,320021, 44.90,-0.93
KALYANKJIL,EQ, 09-Sep-2026,612.6,612.6,617.9,603.3,607.6,607.6,610.51,7297816,44554.08,78609,2215376, 30.36,-0.82
KAYNES,EQ, 09-Sep-2026,3610.0,3624.0,3650.7,3587.5,3615.0,3615.0,3614.72,446465,16138.45,32511,152864, 34.24,0.14
KEI,EQ, 09-Sep-2026,4697.5,4722.0,4738.0,4610.0,4669.5,4669.5,4653.95,773204,35984.55,99356,410989, 53.15,-0.6
KFINTECH,EQ, 09-Sep-2026,925.1,920.5,921.85,907.7,908.0,908.0,913.27,539427,4926.4,19723,224088, 41.54,-1.85
KOTAKBANK,EQ, 09-Sep-2026,419.25,418.2,420.65,413.95,414.0,414.0,415.44,10886349,45226.21,109701,7391047, 67.89,-1.25
KPITTECH,EQ, 09-Sep-2026,562.0,558.3,559.25,551.25,553.1,553.1,554.49,1160555,6435.16,29299,533292, 45.95,-1.58
LAURUSLABS,EQ, 09-Sep-2026,1946.9,1946.9,1955.0,1917.9,1937.0,1937.0,1936.21,1822218,35281.94,46616,954051, 52.36,-0.51
LICHSGFIN,EQ, 09-Sep-2026,563.0,560.0,564.75,550.45,555.0,555.0,557.03,2616014,14572.09,33389,1260432, 48.18,-1.42
LICI,EQ, 09-Sep-2026,410.75,410.0,410.95,406.55,407.5,407.5,408.21,5491468,22416.58,41386,3402328, 61.96,-0.79
LODHA,EQ, 09-Sep-2026,1212.0,1203.5,1213.3,1161.0,1166.0,1166.0,1181.76,1560777,18444.62,31191,847705, 54.31,-3.8
LT,EQ, 09-Sep-2026,3946.1,3935.3,4020.2,3922.6,3922.6,3922.6,3977.82,2954721,117533.43,132430,2078693, 70.35,-0.6
LTF,EQ, 09-Sep-2026,308.3,307.9,314.4,307.0,310.4,310.4,311.42,2989428,9309.66,26372,1338565, 44.78,0.68
LTM,EQ, 09-Sep-2026,4430.0,4399.9,4437.5,4290.0,4412.0,4412.0,4386.19,1051263,46110.4,60453,553499, 52.65,-0.41
LUPIN,EQ, 09-Sep-2026,2104.7,2091.0,2120.0,2090.0,2100.0,2100.0,2102.33,596996,12550.82,31513,322274, 53.98,-0.22
M&M,EQ, 09-Sep-2026,3160.0,3135.3,3151.3,3118.0,3150.0,3150.0,3139.71,1050769,32991.12,71693,669775, 63.74,-0.32
MANAPPURAM,EQ, 09-Sep-2026,325.0,323.0,328.0,312.3,320.0,320.0,318.55,6844403,21802.94,49437,2454078, 35.86,-1.54
MANKIND,EQ, 09-Sep-2026,2309.0,2305.0,2317.6,2250.0,2265.0,2265.0,2281.39,266219,6073.5,18670,156253, 58.69,-1.91
MARICO,EQ, 09-Sep-2026,823.9,821.85,823.0,808.45,813.9,813.9,813.16,2389739,19432.49,57770,1873361, 78.39,-1.21
MARUTI,EQ, 09-Sep-2026,12641.0,12609.0,12692.0,12537.0,12618.0,12618.0,12615.2,534832,67470.13,51635,352747, 65.95,-0.18
MAXHEALTH,EQ, 09-Sep-2026,993.0,992.7,1040.4,992.2,1037.5,1037.5,1031.13,4591285,47342.04,137058,1829466, 39.85,4.48
MAZDOCK,EQ, 09-Sep-2026,2466.4,2451.0,2461.2,2395.0,2408.8,2408.8,2419.03,563605,13633.76,29234,198354, 35.19,-2.34
MCX,EQ, 09-Sep-2026,3342.0,3362.0,3398.0,3323.5,3350.0,3350.0,3356.64,2174879,73002.93,104398,919788, 42.29,0.24
MFSL,EQ, 09-Sep-2026,1498.7,1497.0,1497.0,1463.0,1468.5,1468.5,1471.33,802373,11805.59,26953,475602, 59.27,-2.02
MOTHERSON,EQ, 09-Sep-2026,163.85,162.99,165.04,162.5,163.7,163.7,164.05,6002467,9846.8,36001,3355328, 55.90,-0.09
MOTILALOFS,EQ, 09-Sep-2026,1051.5,1049.5,1049.6,1019.0,1025.0,1025.0,1031.99,489071,5047.16,22759,199638, 40.82,-2.52
MPHASIS,EQ, 09-Sep-2026,2355.0,2325.7,2326.6,2286.8,2307.5,2307.5,2306.41,288892,6663.03,25729,126632, 43.83,-2.02
MUTHOOTFIN,EQ, 09-Sep-2026,2899.7,2854.1,2865.3,2795.6,2815.0,2815.0,2826.63,1027017,29030.0,55560,527080, 51.32,-2.92
NAM-INDIA,EQ, 09-Sep-2026,1188.9,1188.1,1190.0,1158.0,1164.8,1164.8,1169.03,588058,6874.59,52220,319466, 54.33,-2.03
NATIONALUM,EQ, 09-Sep-2026,371.05,372.0,386.0,371.65,377.6,377.6,379.87,9139475,34717.97,64268,3571928, 39.08,1.77
NAUKRI,EQ, 09-Sep-2026,1292.0,1281.0,1286.6,1255.0,1267.0,1267.0,1263.02,1281379,16184.11,54839,751819, 58.67,-1.93
NBCC,EQ, 09-Sep-2026,86.0,85.3,85.52,83.5,83.6,83.6,84.22,5699936,4800.61,26579,2568620, 45.06,-2.79
NESTLEIND,EQ, 09-Sep-2026,1400.5,1400.5,1405.9,1389.2,1393.0,1393.0,1394.21,994121,13860.15,42280,661412, 66.53,-0.54
NHPC,EQ, 09-Sep-2026,75.9,75.9,77.89,75.9,76.69,76.69,76.93,17730521,13640.59,44500,7792977, 43.95,1.04
NMDC,EQ, 09-Sep-2026,84.71,84.7,85.89,84.53,85.8,85.8,85.32,14151248,12073.46,34914,7354696, 51.97,1.29
NTPC,EQ, 09-Sep-2026,330.8,331.1,337.5,330.9,334.5,334.5,334.92,11795145,39504.51,119713,7146097, 60.59,1.12
NYKAA,EQ, 09-Sep-2026,341.0,340.8,343.0,338.25,343.0,343.0,341.01,4010750,13677.15,58538,2191553, 54.64,0.59
OBEROIRLTY,EQ, 09-Sep-2026,1833.8,1821.0,1836.2,1796.1,1800.0,1800.0,1811.73,222585,4032.65,18407,98418, 44.22,-1.84
OFSS,EQ, 09-Sep-2026,11780.0,11762.0,11762.0,11550.0,11630.0,11630.0,11643.52,156426,18213.49,30435,77843, 49.76,-1.27
OIL,EQ, 09-Sep-2026,495.4,498.0,504.9,496.0,498.95,498.95,500.22,2471923,12365.0,34705,1033100, 41.79,0.72
ONGC,EQ, 09-Sep-2026,236.0,237.8,239.27,234.02,234.02,234.02,236.56,12781171,30235.13,106571,7883441, 61.68,-0.84
PAGEIND,EQ, 09-Sep-2026,35915.0,35825.0,35825.0,35200.0,35395.0,35395.0,35408.91,15250,5399.86,7557,7010, 45.97,-1.45
PATANJALI,EQ, 09-Sep-2026,342.0,341.55,341.55,338.7,341.0,341.0,339.54,967972,3286.62,7173,477535, 49.33,-0.29
PAYTM,EQ, 09-Sep-2026,1670.0,1677.0,1758.9,1676.1,1751.5,1751.5,1736.74,8247684,143240.45,181218,3656166, 44.33,4.88
PERSISTENT,EQ, 09-Sep-2026,5560.0,5490.0,5490.0,5372.5,5419.0,5419.0,5430.53,599190,32539.19,44417,219911, 36.70,-2.54
PETRONET,EQ, 09-Sep-2026,285.8,285.8,288.5,284.15,285.9,285.9,287.16,1133536,3255.04,19582,615694, 54.32,0.03
PFC,EQ, 09-Sep-2026,355.9,354.35,355.3,350.1,351.4,351.4,352.58,5426791,19133.88,59546,3321483, 61.21,-1.26
PGEL,EQ, 09-Sep-2026,553.7,553.5,557.15,539.45,542.5,542.5,545.3,1621300,8840.89,28276,652554, 40.25,-2.02
PHOENIXLTD,EQ, 09-Sep-2026,1885.0,1892.0,1915.9,1865.2,1885.3,1885.3,1895.35,299790,5682.08,24641,176759, 58.96,0.02
PIDILITIND,EQ, 09-Sep-2026,1593.0,1579.0,1585.6,1566.0,1572.0,1572.0,1571.99,276995,4354.34,21966,168380, 60.79,-1.32
PIIND,EQ, 09-Sep-2026,2395.0,2395.0,2402.0,2367.6,2394.0,2394.0,2384.8,100714,2401.83,11400,40079, 39.79,-0.04
PNB,EQ, 09-Sep-2026,116.0,115.25,117.0,115.25,115.61,115.61,116.39,11691129,13607.57,32806,6127407, 52.41,-0.34
PNBHOUSING,EQ, 09-Sep-2026,1167.1,1165.5,1169.2,1138.2,1142.0,1142.0,1154.3,320435,3698.77,20355,179124, 55.90,-2.15
POLICYBZR,EQ, 09-Sep-2026,1826.0,1800.0,1814.7,1787.5,1800.0,1800.0,1804.43,1177932,21254.94,35019,799455, 67.87,-1.42
POLYCAB,EQ, 09-Sep-2026,8373.5,8373.5,8407.0,8302.0,8354.0,8354.0,8350.58,198567,16581.5,29835,91080, 45.87,-0.23
POWERGRID,EQ, 09-Sep-2026,265.75,265.0,269.25,264.5,265.85,265.85,266.71,11738891,31308.51,82361,8095007, 68.96,0.04
POWERINDIA,EQ, 09-Sep-2026,31135.0,31195.0,31590.0,31025.0,31580.0,31580.0,31368.68,94112,29521.69,27834,39834, 42.33,1.43
PREMIERENE,EQ, 09-Sep-2026,988.8,990.9,994.5,972.0,975.9,975.9,984.87,583491,5746.62,21179,318142, 54.52,-1.3
PRESTIGE,EQ, 09-Sep-2026,1561.6,1554.2,1557.9,1534.1,1540.4,1540.4,1547.15,499802,7732.71,16188,307910, 61.61,-1.36
RADICO,EQ, 09-Sep-2026,4485.0,4459.5,4477.5,4396.6,4414.0,4414.0,4425.71,212920,9423.22,23722,127319, 59.80,-1.58
RBLBANK,EQ, 09-Sep-2026,418.5,415.3,420.4,414.7,416.0,416.0,417.83,3908840,16332.38,44022,2275371, 58.21,-0.6
RECLTD,EQ, 09-Sep-2026,317.85,316.55,317.35,313.6,314.5,314.5,316.15,3145078,9943.04,27012,1763012, 56.06,-1.05
RELIANCE,EQ, 09-Sep-2026,1294.9,1283.5,1294.7,1277.2,1279.0,1279.0,1285.95,12152819,156279.65,248577,7684696, 63.23,-1.23
RVNL,EQ, 09-Sep-2026,207.5,206.82,209.45,206.11,207.0,207.0,207.75,3171906,6589.51,30931,783438, 24.70,-0.24
SAIL,EQ, 09-Sep-2026,186.1,185.98,189.4,185.36,186.4,186.4,187.48,13768193,25811.99,69347,5624331, 40.85,0.16
SBICARD,EQ, 09-Sep-2026,668.0,665.35,674.45,657.25,668.4,668.4,667.22,2199393,14674.79,46785,1308999, 59.52,0.06
SBILIFE,EQ, 09-Sep-2026,1696.6,1703.6,1703.6,1676.0,1684.0,1684.0,1685.59,1020022,17193.43,48215,657478, 64.46,-0.74
SBIN,EQ, 09-Sep-2026,1008.0,999.0,1012.2,992.4,1000.5,1000.5,1004.94,7091386,71263.96,168692,3766503, 53.11,-0.74
SHREECEM,EQ, 09-Sep-2026,23160.0,23160.0,23240.0,22900.0,22950.0,22950.0,23011.59,12133,2792.0,6203,5191, 42.78,-0.91
SHRIRAMFIN,EQ, 09-Sep-2026,1029.0,1018.2,1034.8,1013.0,1029.0,1029.0,1026.92,3641454,37394.95,83064,2310693, 63.46,0.0
SIEMENS,EQ, 09-Sep-2026,3951.3,3932.0,4003.0,3911.8,3949.1,3949.1,3964.86,378664,15013.48,27887,198305, 52.37,-0.06
