SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,PCT_CHANGE
360ONE,EQ, 10-Sep-2026,1087.4,1087.0,1104.4,1076.6,1094.9,1094.9,1095.63,839166,9194.19,49577,519088, 61.86,0.69
ABB,EQ, 10-Sep-2026,7401.5,7400.0,7418.5,7287.0,7329.0,7329.0,7340.55,93304,6849.02,16900,47279, 50.67,-0.98
ABCAPITAL,EQ, 10-Sep-2026,400.0,398.0,402.05,395.85,400.0,400.0,398.68,1395209,5562.39,23630,669611, 47.99,0.0
ADANIENSOL,EQ, 10-Sep-2026,1423.3,1439.4,1439.4,1382.1,1391.9,1391.9,1402.19,1412618,19807.62,43355,617267, 43.70,-2.21
ADANIENT,EQ, 10-Sep-2026,3104.7,3114.5,3114.5,3041.1,3077.2,3077.2,3076.04,1716315,52794.47,68558,670265, 39.05,-0.89
ADANIGREEN,EQ, 10-Sep-2026,1315.0,1322.0,1322.0,1292.0,1299.1,1299.1,1304.87,1163355,15180.23,26271,442052, 38.00,-1.21
ADANIPORTS,EQ, 10-Sep-2026,1775.0,1779.9,1780.0,1750.4,1768.0,1768.0,1766.36,2777377,49058.6,109104,1788095, 64.38,-0.39
ADANIPOWER,EQ, 10-Sep-2026,214.9,214.5,215.28,212.5,213.5,213.5,214.06,18719604,40070.56,73718,9660498, 51.61,-0.65
ALKEM,EQ, 10-Sep-2026,5139.0,5166.0,5185.0,5104.5,5138.0,5138.0,5130.9,41390,2123.68,7361,26167, 63.22,-0.02
AMBER,EQ, 10-Sep-2026,7210.0,7202.5,7309.0,7183.0,7280.0,7280.0,7250.44,96213,6975.87,12222,30470, 31.67,0.97
AMBUJACEM,EQ, 10-Sep-2026,397.0,395.5,397.55,394.05,395.6,395.6,395.81,1427859,5651.62,19749,712221, 49.88,-0.35
