SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,PCT_CHANGE
AUROPHARMA,EQ, 28-Aug-2026,1637.0,1637.0,1656.2,1620.1,1645.3,1645.3,1639.26,484381,7940.25,21512,230798, 47.65,0.51
AXISBANK,EQ, 28-Aug-2026,1256.0,1256.0,1265.4,1248.2,1265.0,1265.0,1260.55,3243469,40885.5,103208,2206690, 68.03,0.72
BAJAJ-AUTO,EQ, 28-Aug-2026,11720.0,11810.0,11974.0,11769.0,11910.0,11910.0,11911.94,262591,31279.69,34876,114929, 43.77,1.62
BAJAJFINSV,EQ, 28-Aug-2026,2011.0,2011.0,2014.7,1982.3,2002.0,2002.0,1992.81,466703,9300.5,41192,230404, 49.37,-0.45
BAJAJHLDNG,EQ, 28-Aug-2026,11399.0,11406.0,11429.0,11250.0,11340.0,11340.0,11350.2,31945,3625.82,6759,12222, 38.26,-0.52
BAJFINANCE,EQ, 28-Aug-2026,1083.0,1065.7,1081.5,1065.7,1079.9,1079.9,1074.47,4554311,48934.65,72226,2822874, 61.98,-0.29
BANDHANBNK,EQ, 28-Aug-2026,169.7,170.03,170.48,167.8,168.25,168.25,168.86,3469922,5859.46,44093,1618290, 46.64,-0.85
BANKBARODA,EQ, 28-Aug-2026,241.0,241.15,241.9,239.5,241.9,241.9,240.5,3571651,8589.99,30675,1674359, 46.88,0.37
BANKINDIA,EQ, 28-Aug-2026,144.6,144.89,144.89,142.7,144.0,144.0,143.51,4694456,6737.16,31540,2717033, 57.88,-0.41
BDL,EQ, 28-Aug-2026,1348.6,1345.8,1348.4,1301.0,1306.0,1306.0,1314.97,1589088,20895.99,47737,701908, 44.17,-3.16
BEL,EQ, 28-Aug-2026,411.0,410.85,411.9,407.25,411.9,411.9,409.53,8025382,32866.71,65127,4749950, 59.19,0.22
BHARATFORG,EQ, 28-Aug-2026,2050.0,2048.1,2048.1,2005.4,2037.7,2037.7,2026.65,362775,7352.18,24847,162296, 44.74,-0.6
BHARTIARTL,EQ, 28-Aug-2026,1878.3,1875.7,1894.3,1867.6,1882.4,1882.4,1880.13,6106300,114806.6,133052,4105854, 67.24,0.22
BHEL,EQ, 28-Aug-2026,433.95,434.0,436.65,427.0,430.85,430.85,430.96,5837847,25158.81,58385,2108829, 36.12,-0.71
BIOCON,EQ, 28-Aug-2026,418.4,416.4,418.65,410.0,411.1,411.1,412.84,2187557,9031.21,26051,1122493, 51.31,-1.74
BLUESTARCO,EQ, 28-Aug-2026,1497.0,1494.0,1494.0,1472.9,1480.0,1480.0,1480.31,292190,4325.31,18226,117571, 40.24,-1.14
BOSCHLTD,EQ, 28-Aug-2026,48780.0,48780.0,48930.0,48020.0,48640.0,48640.0,48565.89,26114,12682.5,8138,12810, 49.05,-0.29
BPCL,EQ, 28-Aug-2026,318.0,318.0,319.9,316.0,319.25,319.25,317.86,4733069,15044.67,30824,2597755, 54.89,0.39
BRITANNIA,EQ, 28-Aug-2026,5298.0,5298.0,5355.0,5276.5,5308.5,5308.5,5307.75,246611,13089.5,19372,161761, 65.59,0.2
BSE,EQ, 28-Aug-2026,3328.0,3313.0,3410.0,3303.0,3405.0,3405.0,3380.49,4774200,161391.18,140695,2399729, 50.26,2.31
CAMS,EQ, 28-Aug-2026,740.9,743.4,762.0,739.0,762.0,762.0,752.6,3420858,25745.54,54804,1704568, 49.83,2.85
CANBK,EQ, 28-Aug-2026,128.14,128.15,129.06,127.25,128.35,128.35,127.96,13970144,17875.88,47694,6949480, 49.75,0.16
CDSL,EQ, 28-Aug-2026,1410.8,1410.8,1417.3,1397.0,1414.7,1414.7,1409.6,1052357,14834.03,34284,392124, 37.26,0.28
CGPOWER,EQ, 28-Aug-2026,897.9,896.45,896.45,878.2,889.0,889.0,887.5,2230616,19796.73,40430,979543, 43.91,-0.99
CHOLAFIN,EQ, 28-Aug-2026,1875.4,1878.0,1878.0,1845.0,1862.9,1862.9,1860.8,803008,14942.37,27822,495428, 61.70,-0.67
CIPLA,EQ, 28-Aug-2026,1420.0,1420.0,1423.9,1409.1,1423.5,1423.5,1417.28,377976,5356.96,20704,236801, 62.65,0.25
COALINDIA,EQ, 28-Aug-2026,400.0,401.0,406.35,397.5,401.0,401.0,399.15,38504284,153689.14,132542,30565559, 79.38,0.25
COCHINSHIP,EQ, 28-Aug-2026,1543.0,1543.0,1543.9,1528.0,1535.0,1535.0,1535.15,412702,6335.57,17338,170942, 41.42,-0.52
COFORGE,EQ, 28-Aug-2026,1901.8,1915.0,2016.5,1911.0,2014.6,2014.6,1982.02,5516587,109339.88,172421,1920059, 34.81,5.93
COLPAL,EQ, 28-Aug-2026,1845.0,1851.9,1851.9,1825.0,1826.9,1826.9,1831.26,283459,5190.86,39248,173919, 61.36,-0.98
CONCOR,EQ, 28-Aug-2026,493.05,502.35,520.0,502.35,516.0,516.0,513.75,4311023,22147.86,76983,1381739, 32.05,4.65
CROMPTON,EQ, 28-Aug-2026,237.9,240.0,240.0,230.7,233.0,233.0,232.87,5656422,13172.39,50707,2092021, 36.98,-2.06
CUMMINSIND,EQ, 28-Aug-2026,5190.0,5215.0,5215.0,5126.0,5193.0,5193.0,5152.0,387326,19955.02,28413,238214, 61.50,0.06
DABUR,EQ, 28-Aug-2026,386.2,387.7,387.7,383.1,386.0,386.0,384.39,1925866,7402.76,33459,1235029, 64.13,-0.05
DALBHARAT,EQ, 28-Aug-2026,1876.2,1876.2,1876.2,1832.3,1842.4,1845.3,1846.96,72320,1335.72,13172,36501, 50.47,-1.65
DELHIVERY,EQ, 28-Aug-2026,466.0,466.7,471.05,460.0,470.2,470.2,466.1,1426037,6646.69,51166,803906, 56.37,0.9
DIVISLAB,EQ, 28-Aug-2026,9060.0,9099.5,9270.0,9080.5,9239.0,9239.0,9191.04,773225,71067.43,56456,452777, 58.56,1.98
DIXON,EQ, 28-Aug-2026,14711.0,14811.0,14920.0,14650.0,14650.0,14650.0,14812.16,223996,33178.65,32959,79354, 35.43,-0.41
DLF,EQ, 28-Aug-2026,676.15,680.0,682.95,672.5,679.8,679.8,677.35,1060004,7179.99,30945,457836, 43.19,0.54
DMART,EQ, 28-Aug-2026,3847.4,3850.0,3853.9,3822.0,3830.6,3830.6,3835.85,276877,10620.58,19223,172060, 62.14,-0.44
DRREDDY,EQ, 28-Aug-2026,1177.0,1175.0,1186.6,1172.5,1178.0,1178.0,1178.66,682712,8046.86,25106,310093, 45.42,0.08
EICHERMOT,EQ, 28-Aug-2026,8100.0,8140.0,8140.0,8003.0,8059.0,8059.0,8059.08,337007,27159.67,35904,190335, 56.48,-0.51
ETERNAL,EQ, 28-Aug-2026,328.5,329.1,330.0,324.3,328.0,328.0,327.45,31385139,102772.04,156665,21646655, 68.97,-0.15
FEDERALBNK,EQ, 28-Aug-2026,344.8,343.05,345.85,342.25,344.25,344.25,343.92,3391019,11662.46,96165,2230392, 65.77,-0.16
FORCEMOT,EQ, 28-Aug-2026,17375.0,17355.0,17469.0,17280.0,17370.0,17370.0,17350.16,39573,6865.98,11434,17380, 43.92,-0.03
FORTIS,EQ, 28-Aug-2026,915.65,918.75,941.9,916.05,926.75,926.75,931.35,1462799,13623.76,41575,515491, 35.24,1.21
GAIL,EQ, 28-Aug-2026,172.44,171.7,172.44,170.11,171.1,171.1,170.87,8706458,14877.07,64883,6566517, 75.42,-0.78
GLENMARK,EQ, 28-Aug-2026,2460.0,2460.0,2537.6,2431.7,2515.0,2515.0,2488.61,807816,20103.41,53159,395151, 48.92,2.24
GMRAIRPORT,EQ, 28-Aug-2026,98.68,99.3,99.35,98.11,98.31,98.31,98.69,23296240,22992.19,30637,20101649, 86.29,-0.37
GODFRYPHLP,EQ, 28-Aug-2026,2115.0,2117.5,2140.0,2105.9,2123.7,2123.7,2125.63,125235,2662.03,12967,37858, 30.23,0.41
GODREJCP,EQ, 28-Aug-2026,923.0,927.8,927.8,911.6,915.0,915.0,914.89,930774,8515.54,23601,551527, 59.25,-0.87
GODREJPROP,EQ, 28-Aug-2026,2069.4,2075.4,2083.3,2024.5,2029.1,2029.1,2051.84,329143,6753.48,20174,138509, 42.08,-1.95
GRASIM,EQ, 28-Aug-2026,3258.0,3261.0,3292.5,3229.0,3290.0,3290.0,3252.88,676185,21995.49,26435,353798, 52.32,0.98
GVT&D,EQ, 28-Aug-2026,4407.8,4404.0,4416.4,4331.0,4339.2,4339.2,4357.28,520191,22666.18,49358,269963, 51.90,-1.56
HAL,EQ, 28-Aug-2026,4899.0,4884.1,4890.0,4816.0,4861.1,4861.1,4849.2,484334,23486.31,35812,225857, 46.63,-0.77
HAVELLS,EQ, 28-Aug-2026,1241.0,1247.0,1247.0,1190.1,1222.9,1222.9,1215.69,1778490,21620.91,60138,926061, 52.07,-1.46
HCLTECH,EQ, 28-Aug-2026,1282.0,1290.0,1334.2,1290.0,1316.1,1316.1,1318.13,3459476,45600.32,91276,1677544, 48.49,2.66
HDFCAMC,EQ, 28-Aug-2026,2575.0,2573.0,2589.2,2539.0,2569.0,2569.0,2558.63,587652,15035.85,34671,335385, 57.07,-0.23
HDFCBANK,EQ, 28-Aug-2026,711.0,710.85,720.3,707.0,720.3,720.3,715.16,16494301,117960.11,221663,8735071, 52.96,1.31
HDFCLIFE,EQ, 28-Aug-2026,548.0,550.8,550.95,543.8,548.0,548.0,547.66,2076182,11370.41,48440,1362061, 65.60,0.0
HEROMOTOCO,EQ, 28-Aug-2026,5550.0,5549.0,5654.0,5529.0,5600.0,5600.0,5615.07,408239,22922.92,33549,206921, 50.69,0.9
HINDALCO,EQ, 28-Aug-2026,1024.0,1030.0,1037.4,1025.95,1037.4,1037.4,1031.48,1687987,17411.33,44004,1028840, 60.95,1.31
HINDPETRO,EQ, 28-Aug-2026,371.0,370.0,370.9,363.85,364.0,364.0,366.1,3150636,11534.57,35545,1471612, 46.71,-1.89
HINDUNILVR,EQ, 28-Aug-2026,2009.0,2018.0,2018.0,1997.5,2010.4,2010.4,2003.37,933212,18695.68,43909,515332, 55.22,0.07
HINDZINC,EQ, 28-Aug-2026,610.1,615.7,624.35,607.8,622.0,622.0,616.6,6227595,38399.34,66474,2545503, 40.87,1.95
HYUNDAI,EQ, 28-Aug-2026,2253.0,2248.7,2279.0,2240.3,2267.0,2267.0,2265.55,855357,19378.5,68318,483583, 56.54,0.62
ICICIBANK,EQ, 28-Aug-2026,1443.0,1435.0,1439.8,1418.9,1422.8,1422.8,1427.61,8625738,123141.81,87869,5211279, 60.42,-1.4
ICICIGI,EQ, 28-Aug-2026,1588.1,1588.1,1589.0,1550.1,1562.0,1562.0,1562.81,859511,13432.51,53811,538524, 62.65,-1.64
ICICIPRULI,EQ, 28-Aug-2026,510.0,510.25,510.4,502.45,506.0,506.0,506.55,1603027,8120.08,26860,1108259, 69.14,-0.78
IDEA,EQ, 28-Aug-2026,14.97,15.03,15.1,14.6,14.68,14.68,14.76,375500261,55431.75,383204,114833845, 30.58,-1.94
IDFCFIRSTB,EQ, 28-Aug-2026,83.8,83.79,84.23,82.95,83.12,83.12,83.4,14247602,11882.91,52105,4520693, 31.73,-0.81
IEX,EQ, 28-Aug-2026,122.0,122.0,122.24,121.07,121.8,121.8,121.45,1550661,1883.27,25591,748964, 48.30,-0.16
INDHOTEL,EQ, 28-Aug-2026,718.5,716.0,716.9,703.55,706.4,706.4,706.68,3199451,22609.77,67736,2076276, 64.89,-1.68
INDIANB,EQ, 28-Aug-2026,884.4,882.2,883.95,872.45,882.4,882.4,877.46,456709,4007.44,15081,242803, 53.16,-0.23
INDIGO,EQ, 28-Aug-2026,5189.0,5199.0,5200.5,5137.5,5166.0,5166.0,5166.12,257496,13302.54,24501,110786, 43.02,-0.44
INDUSINDBK,EQ, 28-Aug-2026,1002.9,997.0,1000.6,987.3,994.0,994.0,992.33,1026834,10189.56,55158,565524, 55.07,-0.89
INDUSTOWER,EQ, 28-Aug-2026,379.95,379.95,385.7,378.75,380.0,380.0,382.44,1536497,5876.24,33128,620452, 40.38,0.01
INFY,EQ, 28-Aug-2026,1110.8,1123.6,1145.0,1123.3,1144.0,1144.0,1139.38,9621969,109630.88,147819,5905963, 61.38,2.99
INOXWIND,EQ, 28-Aug-2026,72.0,72.0,72.48,71.27,71.79,71.79,71.64,7058151,5056.5,28457,2908849, 41.21,-0.29
IOC,EQ, 28-Aug-2026,137.57,137.57,137.57,136.23,137.1,137.1,136.69,4050844,5537.14,34602,2091680, 51.64,-0.34
IREDA,EQ, 28-Aug-2026,117.4,117.0,117.9,115.77,117.02,117.02,116.82,4510429,5268.95,38298,1594505, 35.35,-0.32
IRFC,EQ, 28-Aug-2026,84.65,84.65,84.99,83.65,83.9,83.9,84.26,6872970,5791.11,47245,3212406, 46.74,-0.89
ITC,EQ, 28-Aug-2026,269.0,269.0,269.0,264.8,266.0,266.0,265.93,15200847,40423.98,204924,9234520, 60.75,-1.12
JINDALSTEL,EQ, 28-Aug-2026,1170.0,1172.7,1191.9,1170.0,1179.2,1179.2,1178.5,652427,7688.87,24138,206910, 31.71,0.79
JIOFIN,EQ, 28-Aug-2026,238.1,238.6,240.0,237.6,238.4,238.4,238.39,7150998,17046.98,61321,3758975, 52.57,0.13
JSWENERGY,EQ, 28-Aug-2026,542.1,539.8,542.0,535.3,535.3,535.3,538.82,995262,5362.67,32579,655575, 65.87,-1.25
JSWSTEEL,EQ, 28-Aug-2026,1337.5,1335.2,1344.0,1320.4,1334.9,1334.9,1328.21,1403899,18646.68,33207,701168, 49.94,-0.19
JUBLFOOD,EQ, 28-Aug-2026,504.0,502.25,502.7,490.05,490.45,490.45,495.02,1153110,5708.15,24513,500303, 43.39,-2.69
KALYANKJIL,EQ, 28-Aug-2026,629.3,633.0,635.5,613.0,615.8,615.8,621.81,7914847,49215.0,72981,1548393, 19.56,-2.15
KAYNES,EQ, 28-Aug-2026,4018.8,4035.1,4053.5,3930.3,3943.1,3943.1,3991.39,673805,26894.21,44979,189968, 28.19,-1.88
KEI,EQ, 28-Aug-2026,5536.0,5536.0,5570.0,5487.4,5570.0,5570.0,5537.8,316313,17516.78,32631,168789, 53.36,0.61
KFINTECH,EQ, 28-Aug-2026,957.0,959.65,964.15,942.6,949.95,949.95,951.42,587920,5593.58,26064,293629, 49.94,-0.74
KOTAKBANK,EQ, 28-Aug-2026,424.2,424.6,426.2,421.0,423.7,423.7,424.03,18952918,80366.35,166948,14301403, 75.46,-0.12
KPITTECH,EQ, 28-Aug-2026,588.0,590.0,613.45,589.4,609.4,609.4,606.76,5637989,34208.84,75088,1574323, 27.92,3.64
LAURUSLABS,EQ, 28-Aug-2026,1929.4,1929.7,1938.5,1910.1,1938.5,1938.5,1923.68,2231476,42926.38,56959,1319114, 59.11,0.47
LICHSGFIN,EQ, 28-Aug-2026,535.5,536.0,543.0,531.75,535.0,535.0,537.61,4033348,21683.87,40355,2035017, 50.45,-0.09
LICI,EQ, 28-Aug-2026,413.95,416.8,422.0,409.5,422.0,422.0,415.39,16058167,66703.28,67262,9656703, 60.14,1.94
LODHA,EQ, 28-Aug-2026,1246.3,1260.0,1274.0,1248.5,1274.0,1274.0,1262.44,995058,12561.99,27575,374280, 37.61,2.22
LT,EQ, 28-Aug-2026,4027.0,4045.0,4060.0,4021.3,4045.8,4045.8,4037.13,893956,36090.13,52314,438037, 49.00,0.47
LTF,EQ, 28-Aug-2026,321.9,322.0,322.4,314.3,314.3,314.3,316.49,2889242,9144.19,38973,1434761, 49.66,-2.36
LTM,EQ, 28-Aug-2026,4464.0,4500.9,4700.0,4500.9,4675.0,4675.0,4653.01,1148000,53416.58,90379,306099, 26.66,4.73
LUPIN,EQ, 28-Aug-2026,2158.1,2164.9,2179.8,2153.0,2171.5,2171.5,2168.15,348121,7547.79,20422,188808, 54.24,0.62
M&M,EQ, 28-Aug-2026,3330.0,3331.0,3351.7,3302.0,3334.0,3334.0,3325.13,1744074,57992.69,110918,995755, 57.09,0.12
MANAPPURAM,EQ, 28-Aug-2026,348.0,348.15,351.15,346.15,348.9,348.9,348.68,1893238,6601.35,27546,685454, 36.21,0.26
MANKIND,EQ, 28-Aug-2026,2417.5,2419.0,2422.1,2370.0,2382.9,2382.9,2387.69,190737,4554.2,20759,104593, 54.84,-1.43
MARICO,EQ, 28-Aug-2026,833.5,832.1,840.7,826.45,829.65,829.65,831.16,2455289,20407.29,75553,1751195, 71.32,-0.46
MARUTI,EQ, 28-Aug-2026,13440.0,13500.0,13525.0,13318.0,13376.0,13376.0,13412.08,277509,37219.74,45941,157136, 56.62,-0.48
MAXHEALTH,EQ, 28-Aug-2026,1009.0,1009.1,1017.5,1001.8,1014.1,1014.1,1010.62,1811091,18303.27,29462,1277636, 70.55,0.51
MAZDOCK,EQ, 28-Aug-2026,2588.0,2583.0,2596.0,2543.0,2555.0,2555.0,2561.58,388879,9961.44,20107,158128, 40.66,-1.28
MCX,EQ, 28-Aug-2026,3273.0,3273.1,3339.0,3245.0,3332.0,3332.0,3303.53,1360874,44956.87,71961,502572, 36.93,1.8
MFSL,EQ, 28-Aug-2026,1568.0,1571.9,1588.3,1553.6,1564.4,1564.4,1577.25,305746,4822.37,28211,182766, 59.78,-0.23
MOTHERSON,EQ, 28-Aug-2026,166.0,166.78,167.15,164.68,165.6,165.6,165.63,8444402,13986.33,61762,4297677, 50.89,-0.24
MOTILALOFS,EQ, 28-Aug-2026,1038.1,1034.0,1053.0,1027.15,1038.3,1038.3,1041.92,554756,5780.14,25070,238731, 43.03,0.02
MPHASIS,EQ, 28-Aug-2026,2413.6,2426.3,2482.0,2425.1,2455.0,2455.0,2456.11,956656,23496.5,25858,633545, 66.22,1.72
MUTHOOTFIN,EQ, 28-Aug-2026,3085.0,3090.7,3107.0,3062.2,3091.0,3091.0,3092.98,403576,12482.54,33064,181113, 44.88,0.19
NAM-INDIA,EQ, 28-Aug-2026,1204.0,1196.6,1209.4,1185.0,1194.4,1194.4,1195.25,505054,6036.66,27979,279388, 55.32,-0.8
NATIONALUM,EQ, 28-Aug-2026,389.3,392.65,394.95,389.3,394.95,394.95,392.41,1868958,7333.89,26440,762855, 40.82,1.45
NAUKRI,EQ, 28-Aug-2026,1330.0,1339.0,1369.4,1339.0,1354.0,1354.0,1355.95,1808851,24527.16,75476,895150, 49.49,1.8
NBCC,EQ, 28-Aug-2026,88.6,89.1,89.28,87.15,87.5,87.5,88.04,6704520,5902.94,26336,3186527, 47.53,-1.24
NESTLEIND,EQ, 28-Aug-2026,1450.0,1454.4,1456.5,1438.0,1454.6,1454.6,1446.01,445734,6445.34,22812,270576, 60.70,0.32
NHPC,EQ, 28-Aug-2026,76.55,76.2,76.39,74.82,74.82,74.82,75.18,9597848,7215.24,35590,5464205, 56.93,-2.26
NMDC,EQ, 28-Aug-2026,85.72,86.03,87.59,86.0,86.76,86.76,86.72,14224538,12336.06,39926,6363174, 44.73,1.21
NTPC,EQ, 28-Aug-2026,330.9,329.5,333.1,328.8,330.05,330.05,331.02,7332490,24271.88,81709,4276821, 58.33,-0.26
NYKAA,EQ, 28-Aug-2026,338.0,338.15,339.95,334.5,335.65,335.65,336.25,1538325,5172.61,29670,957551, 62.25,-0.7
OBEROIRLTY,EQ, 28-Aug-2026,1872.9,1873.1,1880.8,1855.7,1870.0,1870.0,1870.15,263019,4918.85,38133,138233, 52.56,-0.15
OFSS,EQ, 28-Aug-2026,11855.0,11876.0,12275.0,11876.0,12190.0,12190.0,12150.0,428317,52040.53,50809,149677, 34.95,2.83
OIL,EQ, 28-Aug-2026,469.85,473.5,484.7,471.75,482.85,482.85,480.2,1907538,9159.92,27334,796414, 41.75,2.77
ONGC,EQ, 28-Aug-2026,232.0,233.35,233.39,231.25,232.25,232.25,232.14,7638954,17732.88,90402,4462167, 58.41,0.11
PAGEIND,EQ, 28-Aug-2026,35800.0,35800.0,35985.0,35510.0,35985.0,35985.0,35739.19,13087,4677.19,6258,5938, 45.37,0.52
PATANJALI,EQ, 28-Aug-2026,348.25,349.0,349.8,345.35,348.45,348.45,347.45,1099007,3818.55,69149,549863, 50.03,0.06
PAYTM,EQ, 28-Aug-2026,1679.0,1685.0,1698.3,1641.7,1650.9,1650.9,1666.76,1837484,30626.38,42611,651297, 35.45,-1.67
PERSISTENT,EQ, 28-Aug-2026,5654.0,5677.0,5910.0,5677.0,5875.0,5875.0,5832.09,957631,55849.88,69212,350318, 36.58,3.91
PETRONET,EQ, 28-Aug-2026,290.95,291.0,292.85,290.05,292.0,292.0,291.92,1164928,3400.65,27110,755473, 64.85,0.36
PFC,EQ, 28-Aug-2026,355.85,356.0,356.0,350.2,352.0,352.0,351.81,6299577,22162.48,69166,3749645, 59.52,-1.08
PGEL,EQ, 28-Aug-2026,596.0,596.0,598.7,584.15,585.85,585.85,589.41,533664,3145.45,11736,207340, 38.85,-1.7
PHOENIXLTD,EQ, 28-Aug-2026,1901.7,1902.9,1923.9,1896.0,1917.0,1917.0,1909.87,253002,4832.02,22001,149946, 59.27,0.8
PIDILITIND,EQ, 28-Aug-2026,1656.0,1656.0,1658.5,1617.0,1629.5,1629.5,1629.07,449546,7323.43,23685,281254, 62.56,-1.6
PIIND,EQ, 28-Aug-2026,2467.0,2479.8,2493.7,2420.1,2420.1,2420.1,2460.24,249992,6150.39,22311,132579, 53.03,-1.9
PNB,EQ, 28-Aug-2026,115.4,114.81,115.75,114.42,115.4,115.4,115.24,8502644,9798.42,29536,4268111, 50.20,0.0
PNBHOUSING,EQ, 28-Aug-2026,1178.0,1174.6,1189.3,1158.0,1169.9,1169.9,1166.94,438325,5114.98,18622,247237, 56.40,-0.69
POLICYBZR,EQ, 28-Aug-2026,1837.9,1842.7,1844.8,1804.8,1811.5,1811.5,1825.85,344633,6292.48,54124,211411, 61.34,-1.44
POLYCAB,EQ, 28-Aug-2026,9079.0,9079.0,9103.0,9013.5,9088.0,9088.0,9063.59,252548,22889.91,30899,154108, 61.02,0.1
POWERGRID,EQ, 28-Aug-2026,264.9,266.05,267.35,265.05,266.05,266.05,266.43,5112511,13621.03,37454,2831282, 55.38,0.43
POWERINDIA,EQ, 28-Aug-2026,33880.0,33840.0,33840.0,33235.0,33330.0,33330.0,33451.32,32688,10934.57,12225,12016, 36.76,-1.62
PREMIERENE,EQ, 28-Aug-2026,1000.0,994.9,1019.0,973.0,1013.9,1013.9,999.04,2307505,23052.99,64112,646476, 28.02,1.39
PRESTIGE,EQ, 28-Aug-2026,1623.0,1624.0,1628.5,1584.5,1588.0,1588.0,1596.37,274021,4374.39,13229,145287, 53.02,-2.16
RADICO,EQ, 28-Aug-2026,4606.0,4600.8,4615.0,4574.3,4605.0,4605.0,4602.22,140966,6487.57,15768,95962, 68.07,-0.02
RBLBANK,EQ, 28-Aug-2026,385.4,384.7,384.7,380.1,382.0,382.0,381.77,963822,3679.63,26109,490520, 50.89,-0.88
RECLTD,EQ, 28-Aug-2026,320.9,320.9,321.95,316.0,316.8,316.8,318.49,4333649,13802.13,37817,2399324, 55.36,-1.28
RELIANCE,EQ, 28-Aug-2026,1282.2,1284.9,1291.8,1280.0,1287.0,1287.0,1284.52,6830228,87735.45,166675,4052582, 59.33,0.37
RVNL,EQ, 28-Aug-2026,216.0,217.0,217.1,214.0,214.22,214.22,215.37,2941255,6334.47,31709,1214671, 41.30,-0.82
SAIL,EQ, 28-Aug-2026,193.0,193.05,200.96,192.55,200.0,200.0,198.38,48585004,96382.43,118490,18852154, 38.80,3.63
SBICARD,EQ, 28-Aug-2026,645.0,645.0,649.4,638.0,641.05,641.05,641.63,1398856,8975.5,30861,819367, 58.57,-0.61
SBILIFE,EQ, 28-Aug-2026,1773.2,1780.4,1782.0,1747.8,1761.1,1761.1,1757.08,1039823,18270.56,36994,663421, 63.80,-0.68
SBIN,EQ, 28-Aug-2026,1042.9,1046.0,1051.2,1040.5,1047.5,1047.5,1046.79,4969272,52017.68,90209,2705841, 54.45,0.44
SHREECEM,EQ, 28-Aug-2026,24480.0,24480.0,24485.0,23900.0,24000.0,24000.0,24049.7,20074,4827.74,9792,9947, 49.55,-1.96
SHRIRAMFIN,EQ, 28-Aug-2026,1101.0,1105.0,1106.7,1083.2,1086.9,1086.9,1089.78,2207426,24056.11,47955,1356068, 61.43,-1.28
SIEMENS,EQ, 28-Aug-2026,4095.0,4089.3,4113.0,4060.0,4089.0,4089.0,4085.11,278973,11396.35,15697,148749, 53.32,-0.15
