SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,PCT_CHANGE
BAJAJFINSV,EQ, 25-Aug-2026,2001.7,2004.9,2011.7,1985.0,2004.0,2004.0,1997.53,410121,8192.27,45220,188741, 46.02,0.11
BAJAJHLDNG,EQ, 25-Aug-2026,11120.0,11120.0,11290.0,10811.0,11290.0,11290.0,11180.94,64609,7223.89,13631,36805, 56.97,1.53
BAJFINANCE,EQ, 25-Aug-2026,1077.0,1077.0,1087.4,1066.3,1087.4,1087.4,1078.39,2770499,29876.76,73198,1532268, 55.31,0.97
BANDHANBNK,EQ, 25-Aug-2026,173.9,174.4,175.47,172.45,173.5,173.5,173.8,4336723,7537.39,35314,1671556, 38.54,-0.23
BANKBARODA,EQ, 25-Aug-2026,241.5,241.5,242.9,239.9,241.0,241.0,241.18,11320890,27303.64,74735,6663308, 58.86,-0.21
BANKINDIA,EQ, 25-Aug-2026,142.0,141.43,143.99,140.9,143.99,143.99,142.93,6580120,9405.26,33511,3313299, 50.35,1.4
BDL,EQ, 25-Aug-2026,1368.0,1363.0,1393.7,1352.0,1359.9,1359.9,1373.0,2155826,29599.47,41950,839367, 38.93,-0.59
BEL,EQ, 25-Aug-2026,409.0,407.0,413.25,405.95,413.25,413.25,409.24,9410099,38509.5,119641,5162080, 54.86,1.04
BHARATFORG,EQ, 25-Aug-2026,2041.0,2040.5,2052.5,2026.0,2052.5,2052.5,2033.8,559434,11377.74,24420,323936, 57.90,0.56
BHARTIARTL,EQ, 25-Aug-2026,1935.0,1926.0,1947.0,1923.4,1947.0,1947.0,1937.8,3820206,74027.77,85541,2482670, 64.99,0.62
BHEL,EQ, 25-Aug-2026,411.4,410.8,417.0,408.15,417.0,417.0,411.84,4652600,19161.31,45236,2042821, 43.91,1.36
BIOCON,EQ, 25-Aug-2026,409.4,410.9,417.2,407.0,417.2,417.2,412.61,3087232,12738.22,29222,1524343, 49.38,1.91
BLUESTARCO,EQ, 25-Aug-2026,1504.0,1504.0,1516.0,1493.7,1515.0,1515.0,1508.18,337829,5095.06,16755,153247, 45.36,0.73
BOSCHLTD,EQ, 25-Aug-2026,48100.0,48110.0,48680.0,47790.0,48680.0,48680.0,48022.06,27786,13343.41,8441,14917, 53.69,1.21
BPCL,EQ, 25-Aug-2026,311.9,312.05,319.75,311.1,318.1,318.1,314.85,6592471,20756.72,35516,3847482, 58.36,1.99
BRITANNIA,EQ, 25-Aug-2026,5311.0,5310.5,5382.5,5286.0,5382.5,5382.5,5334.41,361146,19265.01,26406,236752, 65.56,1.35
BSE,EQ, 25-Aug-2026,3312.7,3315.0,3324.0,3285.3,3303.0,3303.0,3300.34,2216219,73142.7,92636,1040108, 46.93,-0.29
CAMS,EQ, 25-Aug-2026,752.0,752.0,752.75,742.3,749.95,749.95,746.48,811311,6056.28,40579,370052, 45.61,-0.27
CANBK,EQ, 25-Aug-2026,127.3,127.23,128.81,126.25,128.81,128.81,127.64,14786516,18873.35,59579,6023510, 40.74,1.19
CDSL,EQ, 25-Aug-2026,1385.1,1382.2,1400.2,1375.2,1394.8,1394.8,1390.16,997537,13867.38,31217,341845, 34.27,0.7
CGPOWER,EQ, 25-Aug-2026,877.5,873.1,882.5,867.0,878.5,878.5,873.53,1629938,14237.92,33746,809112, 49.64,0.11
CHOLAFIN,EQ, 25-Aug-2026,1846.7,1837.3,1873.0,1821.1,1873.0,1873.0,1843.52,428763,7904.34,25356,206259, 48.11,1.42
CIPLA,EQ, 25-Aug-2026,1437.9,1435.9,1435.9,1411.1,1422.0,1422.0,1418.11,799235,11334.06,40414,336569, 42.11,-1.11
COALINDIA,EQ, 25-Aug-2026,406.9,408.0,408.0,401.1,404.0,404.0,402.32,8450049,33996.5,65681,6008748, 71.11,-0.71
COCHINSHIP,EQ, 25-Aug-2026,1514.0,1515.0,1524.4,1503.0,1518.5,1518.5,1515.39,973455,14751.6,33282,336443, 34.56,0.3
COFORGE,EQ, 25-Aug-2026,1873.0,1885.3,1899.9,1870.0,1892.8,1892.8,1884.43,1288356,24278.19,39414,561222, 43.56,1.06
COLPAL,EQ, 25-Aug-2026,1879.0,1878.0,1878.5,1861.4,1876.8,1876.8,1870.13,193846,3625.17,19889,113541, 58.57,-0.12
CONCOR,EQ, 25-Aug-2026,516.4,518.4,518.4,511.3,516.0,516.0,514.19,559738,2878.11,11666,225957, 40.37,-0.08
CROMPTON,EQ, 25-Aug-2026,246.0,244.35,246.15,241.25,243.0,243.0,242.83,3723358,9041.33,26998,1784361, 47.92,-1.22
CUMMINSIND,EQ, 25-Aug-2026,5190.0,5220.0,5239.5,5150.0,5239.5,5239.5,5195.99,562078,29205.54,32457,321445, 57.19,0.95
DABUR,EQ, 25-Aug-2026,398.45,397.9,398.1,392.15,395.05,395.05,394.12,3323557,13098.66,27574,2153874, 64.81,-0.85
DALBHARAT,EQ, 25-Aug-2026,1853.0,1854.8,1854.8,1780.1,1824.0,1824.0,1815.93,513247,9320.23,28276,257386, 50.15,-1.57
DELHIVERY,EQ, 25-Aug-2026,444.75,441.65,447.95,439.1,447.95,447.95,442.08,1174352,5191.56,25343,566203, 48.21,0.72
DIVISLAB,EQ, 25-Aug-2026,8496.0,8500.0,8744.5,8497.0,8744.5,8744.5,8612.29,563721,48549.27,50752,269149, 47.75,2.92
DIXON,EQ, 25-Aug-2026,14570.0,14529.0,14990.0,14400.0,14990.0,14990.0,14649.89,522440,76536.88,62198,200225, 38.32,2.88
DLF,EQ, 25-Aug-2026,689.0,688.0,688.2,678.3,682.95,682.95,681.98,2158853,14722.99,55293,1027360, 47.59,-0.88
DMART,EQ, 25-Aug-2026,3940.0,3940.0,3960.0,3897.4,3909.6,3909.6,3919.4,215829,8459.2,21692,113023, 52.37,-0.77
DRREDDY,EQ, 25-Aug-2026,1190.0,1189.0,1193.5,1175.0,1193.5,1193.5,1186.95,1569853,18633.41,54205,840229, 53.52,0.29
EICHERMOT,EQ, 25-Aug-2026,8047.0,8008.5,8070.0,7984.0,8055.0,8055.0,8031.17,244623,19646.08,26129,152329, 62.27,0.1
ETERNAL,EQ, 25-Aug-2026,327.15,330.0,331.0,325.5,331.0,331.0,329.22,29062006,95679.26,100423,15004930, 51.63,1.18
FEDERALBNK,EQ, 25-Aug-2026,357.75,357.7,358.7,342.05,346.95,346.95,347.9,16134284,56131.2,137998,8628960, 53.48,-3.02
FORCEMOT,EQ, 25-Aug-2026,17600.0,17600.0,17625.0,17276.0,17431.0,17431.0,17406.27,75854,13203.35,21587,34408, 45.36,-0.96
FORTIS,EQ, 25-Aug-2026,918.0,916.4,923.95,901.4,923.95,923.95,911.19,1498492,13654.12,34552,941176, 62.81,0.65
GAIL,EQ, 25-Aug-2026,173.75,173.0,176.29,172.39,175.5,175.5,174.09,7837508,13644.22,48396,4348340, 55.48,1.01
GLENMARK,EQ, 25-Aug-2026,2390.7,2391.7,2421.0,2376.0,2400.0,2400.0,2399.67,653245,15675.72,65381,278136, 42.58,0.39
GMRAIRPORT,EQ, 25-Aug-2026,98.82,98.82,99.85,98.15,99.85,99.85,98.59,5880177,5797.14,29279,3156159, 53.67,1.04
GODFRYPHLP,EQ, 25-Aug-2026,2100.5,2105.0,2107.0,2067.1,2107.0,2107.0,2086.04,235034,4902.91,17308,65765, 27.98,0.31
GODREJCP,EQ, 25-Aug-2026,928.9,928.9,930.9,918.2,929.2,929.2,923.62,676534,6248.63,17632,306396, 45.29,0.03
GODREJPROP,EQ, 25-Aug-2026,2039.9,2035.1,2049.0,2011.5,2049.0,2049.0,2028.76,384390,7798.34,24522,176684, 45.96,0.45
GRASIM,EQ, 25-Aug-2026,3288.0,3287.9,3300.2,3222.1,3289.6,3289.6,3259.78,1752045,57112.85,59362,910788, 51.98,0.05
GVT&D,EQ, 25-Aug-2026,4177.9,4160.0,4185.0,4060.1,4185.0,4185.0,4116.93,868892,35771.65,68624,405565, 46.68,0.17
HAL,EQ, 25-Aug-2026,4906.0,4890.2,4900.0,4805.0,4900.0,4900.0,4854.68,565718,27463.79,43728,171532, 30.32,-0.12
HAVELLS,EQ, 25-Aug-2026,1268.5,1260.1,1299.1,1252.3,1269.1,1269.1,1269.61,637730,8096.67,36807,193435, 30.33,0.05
HCLTECH,EQ, 25-Aug-2026,1322.0,1322.0,1322.9,1294.4,1315.8,1315.8,1305.1,1314934,17161.15,61695,549413, 41.78,-0.47
HDFCAMC,EQ, 25-Aug-2026,2618.0,2609.9,2698.0,2606.8,2698.0,2698.0,2661.88,1157541,30812.3,44717,703622, 60.79,3.06
HDFCBANK,EQ, 25-Aug-2026,729.0,726.6,728.7,722.0,727.5,727.5,725.08,17511874,126975.54,193712,7685248, 43.89,-0.21
HDFCLIFE,EQ, 25-Aug-2026,552.95,549.95,555.65,545.8,546.7,546.7,550.73,2264810,12473.04,36083,1247601, 55.09,-1.13
HEROMOTOCO,EQ, 25-Aug-2026,5685.0,5665.0,5682.0,5590.0,5624.5,5624.5,5621.83,432456,24311.95,37182,220225, 50.92,-1.06
HINDALCO,EQ, 25-Aug-2026,1058.5,1055.0,1057.0,1040.45,1051.05,1051.05,1048.53,3495294,36649.14,60234,1997981, 57.16,-0.7
HINDPETRO,EQ, 25-Aug-2026,371.95,372.5,374.15,369.5,373.2,373.2,372.01,5703835,21218.76,49557,3402243, 59.65,0.34
HINDUNILVR,EQ, 25-Aug-2026,2030.0,2024.0,2029.2,2012.0,2024.2,2024.2,2020.45,1019583,20600.19,50412,650294, 63.78,-0.29
HINDZINC,EQ, 25-Aug-2026,604.0,600.0,600.6,586.85,592.6,592.6,593.92,9509559,56479.31,86545,3238495, 34.06,-1.89
HYUNDAI,EQ, 25-Aug-2026,2207.0,2206.0,2243.8,2190.0,2232.5,2232.5,2213.87,672338,14884.67,72880,377296, 56.12,1.16
ICICIBANK,EQ, 25-Aug-2026,1415.0,1408.0,1424.9,1408.0,1422.7,1422.7,1420.44,7983249,113397.58,106893,2825788, 35.40,0.54
ICICIGI,EQ, 25-Aug-2026,1620.0,1612.0,1622.3,1602.0,1616.0,1616.0,1612.47,706848,11397.68,48029,480274, 67.95,-0.25
ICICIPRULI,EQ, 25-Aug-2026,511.25,510.0,513.3,506.25,510.0,510.0,508.66,937538,4768.84,9292,684879, 73.05,-0.24
IDEA,EQ, 25-Aug-2026,14.07,14.09,15.31,14.08,15.19,15.19,14.9,1534470198,228646.85,1578846,434818267, 28.34,7.96
IDFCFIRSTB,EQ, 25-Aug-2026,85.89,85.92,86.17,85.0,85.0,85.0,85.5,11785661,10076.49,44608,5386702, 45.71,-1.04
IEX,EQ, 25-Aug-2026,123.01,123.3,124.28,122.51,124.2,124.2,123.2,2251075,2773.32,24014,938535, 41.69,0.97
INDHOTEL,EQ, 25-Aug-2026,728.9,735.0,735.0,724.55,730.0,730.0,728.83,998494,7277.29,22611,563507, 56.44,0.15
INDIANB,EQ, 25-Aug-2026,870.45,870.45,881.75,869.0,878.0,878.0,876.01,1428100,12510.26,27178,881782, 61.75,0.87
INDIGO,EQ, 25-Aug-2026,5115.0,5088.0,5227.5,5080.5,5218.0,5218.0,5137.88,333283,17123.67,28673,144696, 43.42,2.01
INDUSINDBK,EQ, 25-Aug-2026,1018.4,1014.9,1022.0,1003.6,1015.0,1015.0,1011.68,1427222,14438.97,53543,488336, 34.22,-0.33
INDUSTOWER,EQ, 25-Aug-2026,374.25,374.25,388.6,374.25,387.25,387.25,383.36,6995675,26818.27,59792,2997062, 42.84,3.47
INFY,EQ, 25-Aug-2026,1130.0,1132.0,1144.0,1119.9,1144.0,1144.0,1126.97,8121237,91523.54,130691,5321320, 65.52,1.24
INOXWIND,EQ, 25-Aug-2026,73.75,73.87,74.2,72.79,73.74,73.74,73.46,13891746,10204.83,32356,6261021, 45.07,-0.01
IOC,EQ, 25-Aug-2026,138.5,138.0,139.0,137.0,139.0,139.0,137.87,7676722,10583.78,39707,3898308, 50.78,0.36
IREDA,EQ, 25-Aug-2026,115.4,115.0,121.14,114.4,120.61,120.61,117.57,11109563,13062.0,44781,4334212, 39.01,4.51
IRFC,EQ, 25-Aug-2026,85.99,85.98,86.44,85.05,85.45,85.45,85.53,9606478,8216.9,39342,3297185, 34.32,-0.63
ITC,EQ, 25-Aug-2026,269.7,269.7,271.4,267.65,271.4,271.4,269.34,8414719,22664.03,144133,4751035, 56.46,0.63
JINDALSTEL,EQ, 25-Aug-2026,1149.0,1147.9,1157.0,1140.1,1154.1,1154.1,1148.12,670829,7701.9,20038,218347, 32.55,0.44
JIOFIN,EQ, 25-Aug-2026,242.0,242.0,243.15,240.4,243.15,243.15,241.47,9800689,23665.85,59734,4235691, 43.22,0.48
JSWENERGY,EQ, 25-Aug-2026,544.7,544.55,548.4,539.15,548.4,548.4,542.23,1268060,6875.83,31428,570661, 45.00,0.68
JSWSTEEL,EQ, 25-Aug-2026,1327.0,1326.0,1326.3,1310.1,1320.3,1320.3,1316.29,1234494,16249.49,75974,538723, 43.64,-0.5
JUBLFOOD,EQ, 25-Aug-2026,507.9,506.5,515.0,504.95,515.0,515.0,510.01,2203796,11239.52,39474,804291, 36.50,1.4
KALYANKJIL,EQ, 25-Aug-2026,607.95,607.95,625.3,604.25,612.6,612.6,614.67,11752343,72237.99,100012,2511665, 21.37,0.76
KAYNES,EQ, 25-Aug-2026,3840.2,3859.3,3996.5,3804.0,3936.0,3936.0,3934.8,1815929,71453.11,136426,370499, 20.40,2.49
KEI,EQ, 25-Aug-2026,5494.0,5496.0,5590.2,5482.9,5588.0,5588.0,5531.39,435936,24113.33,38064,187492, 43.01,1.71
KFINTECH,EQ, 25-Aug-2026,969.9,970.0,976.6,956.2,966.0,966.0,964.65,707013,6820.18,17691,331476, 46.88,-0.4
KOTAKBANK,EQ, 25-Aug-2026,401.45,398.3,402.05,398.15,401.6,401.6,400.59,10154716,40678.69,128106,5786301, 56.98,0.04
KPITTECH,EQ, 25-Aug-2026,583.1,583.1,592.0,577.0,592.0,592.0,582.17,1582973,9215.66,25632,750734, 47.43,1.53
LAURUSLABS,EQ, 25-Aug-2026,1801.0,1808.0,1869.4,1796.5,1866.2,1866.2,1835.64,3550945,65182.59,60860,1775692, 50.01,3.62
LICHSGFIN,EQ, 25-Aug-2026,491.4,490.0,506.4,489.15,506.0,506.0,498.16,3617182,18019.45,37319,2116995, 58.53,2.97
LICI,EQ, 25-Aug-2026,421.85,421.9,428.15,420.2,424.0,424.0,423.99,11707497,49638.37,73045,7113030, 60.76,0.51
LODHA,EQ, 25-Aug-2026,1258.4,1257.5,1283.0,1253.1,1281.1,1281.1,1272.47,2232829,28412.18,46108,879223, 39.38,1.8
LT,EQ, 25-Aug-2026,4090.0,4085.0,4125.3,4066.6,4119.0,4119.0,4094.46,1316074,53886.12,76173,793624, 60.30,0.71
LTF,EQ, 25-Aug-2026,315.85,315.9,320.8,315.15,319.5,319.5,318.75,3760223,11985.8,36888,1800995, 47.90,1.16
LTM,EQ, 25-Aug-2026,4525.7,4529.7,4550.0,4469.1,4528.0,4528.0,4512.19,204574,9230.78,19267,78894, 38.57,0.05
LUPIN,EQ, 25-Aug-2026,2188.0,2182.6,2189.9,2158.1,2175.5,2175.5,2173.45,545272,11851.2,30401,302319, 55.44,-0.57
M&M,EQ, 25-Aug-2026,3414.1,3414.1,3443.0,3396.8,3443.0,3443.0,3417.23,1078022,36838.51,64811,651172, 60.40,0.85
MANAPPURAM,EQ, 25-Aug-2026,365.05,366.25,369.7,363.3,367.45,367.45,366.85,4778127,17528.49,41445,1964983, 41.12,0.66
MANKIND,EQ, 25-Aug-2026,2374.5,2374.4,2374.4,2337.6,2365.0,2365.0,2357.58,415562,9797.21,16936,303588, 73.05,-0.4
MARICO,EQ, 25-Aug-2026,846.1,845.1,848.0,838.2,847.5,847.5,843.62,507512,4281.49,19081,254832, 50.21,0.17
MARUTI,EQ, 25-Aug-2026,13620.0,13609.0,13678.0,13450.0,13678.0,13678.0,13543.56,296429,40147.04,47618,146522, 49.43,0.43
MAXHEALTH,EQ, 25-Aug-2026,990.5,990.5,1016.0,980.3,1016.0,1016.0,996.0,1889964,18824.03,46887,1018218, 53.87,2.57
MAZDOCK,EQ, 25-Aug-2026,2540.0,2539.9,2621.7,2520.0,2610.0,2610.0,2580.92,1640159,42331.12,42363,560912, 34.20,2.76
MCX,EQ, 25-Aug-2026,3268.0,3290.0,3308.7,3254.3,3280.0,3280.0,3277.54,2029898,66530.78,95067,696265, 34.30,0.37
MFSL,EQ, 25-Aug-2026,1569.8,1587.7,1600.4,1570.0,1592.5,1592.5,1589.83,944748,15019.85,53906,295591, 31.29,1.45
MOTHERSON,EQ, 25-Aug-2026,169.0,167.61,168.28,164.81,166.45,166.45,165.95,8705147,14446.15,52584,3728489, 42.83,-1.51
MOTILALOFS,EQ, 25-Aug-2026,990.0,992.0,1019.9,992.0,1011.5,1011.5,1009.03,1836119,18526.96,57220,451142, 24.57,2.17
MPHASIS,EQ, 25-Aug-2026,2427.0,2436.7,2443.6,2400.5,2431.9,2431.9,2416.28,78365,1893.51,6892,22920, 29.25,0.2
MUTHOOTFIN,EQ, 25-Aug-2026,3209.0,3209.0,3227.7,3166.4,3201.0,3201.0,3202.13,837716,26824.8,38504,328081, 39.16,-0.25
NAM-INDIA,EQ, 25-Aug-2026,1247.8,1247.0,1253.1,1220.0,1224.4,1224.4,1228.05,1193328,14654.68,58768,698103, 58.50,-1.88
NATIONALUM,EQ, 25-Aug-2026,403.3,402.0,402.0,392.05,397.8,397.8,395.71,3855735,15257.38,58811,1159665, 30.08,-1.36
NAUKRI,EQ, 25-Aug-2026,1349.0,1345.7,1350.0,1328.1,1350.0,1350.0,1335.73,970768,12966.83,36187,522648, 53.84,0.07
NBCC,EQ, 25-Aug-2026,88.58,88.2,89.5,87.79,89.5,89.5,88.77,4906608,4355.5,21392,1886400, 38.45,1.04
NESTLEIND,EQ, 25-Aug-2026,1471.3,1471.3,1479.0,1458.8,1479.0,1479.0,1466.05,1634440,23961.69,42671,1033019, 63.20,0.52
NHPC,EQ, 25-Aug-2026,76.65,76.65,77.3,75.87,76.62,76.62,76.3,12860031,9812.04,33730,5676643, 44.14,-0.04
NMDC,EQ, 25-Aug-2026,85.9,85.9,86.28,85.29,85.94,85.94,85.68,16488458,14127.54,46352,7111982, 43.13,0.05
NTPC,EQ, 25-Aug-2026,339.5,339.0,340.8,335.65,339.85,339.85,337.86,5260835,17774.01,66009,2695133, 51.23,0.1
NYKAA,EQ, 25-Aug-2026,330.3,330.0,334.7,328.0,334.0,334.0,332.23,3453986,11475.31,38109,1803995, 52.23,1.12
OBEROIRLTY,EQ, 25-Aug-2026,1870.0,1871.0,1882.4,1858.8,1880.0,1880.0,1870.06,152351,2849.06,15433,68310, 44.84,0.53
OFSS,EQ, 25-Aug-2026,11518.0,11518.0,11729.0,11355.0,11729.0,11729.0,11505.04,196029,22553.21,36158,76209, 38.88,1.83
OIL,EQ, 25-Aug-2026,477.0,479.0,479.0,466.05,467.5,467.5,471.21,1223240,5764.05,16676,671190, 54.87,-1.99
ONGC,EQ, 25-Aug-2026,236.55,236.0,236.55,233.35,234.0,234.0,234.52,12124076,28433.78,100377,8641098, 71.27,-1.08
PAGEIND,EQ, 25-Aug-2026,35560.0,35475.0,35565.0,35110.0,35500.0,35500.0,35392.52,24185,8559.68,7768,14174, 58.61,-0.17
PATANJALI,EQ, 25-Aug-2026,350.0,349.85,352.6,346.95,350.9,350.9,349.21,1493515,5215.5,14437,740059, 49.55,0.26
PAYTM,EQ, 25-Aug-2026,1623.5,1622.7,1718.0,1612.0,1718.0,1718.0,1676.85,10111331,169551.78,154116,3661406, 36.21,5.82
PERSISTENT,EQ, 25-Aug-2026,5694.0,5687.0,5687.0,5570.5,5655.0,5655.0,5620.02,358275,20135.12,32437,130834, 36.52,-0.68
PETRONET,EQ, 25-Aug-2026,295.95,294.55,295.7,291.6,292.5,292.5,293.66,1740879,5112.24,182263,951743, 54.67,-1.17
PFC,EQ, 25-Aug-2026,364.0,364.0,367.0,362.1,367.0,367.0,363.73,6349108,23093.67,38193,3972764, 62.57,0.82
PGEL,EQ, 25-Aug-2026,597.0,597.0,601.6,592.05,594.35,594.35,597.08,559806,3342.47,12966,161606, 28.87,-0.44
PHOENIXLTD,EQ, 25-Aug-2026,1932.0,1915.9,1959.6,1915.0,1930.0,1930.0,1929.66,271419,5237.47,20752,123217, 45.40,-0.1
PIDILITIND,EQ, 25-Aug-2026,1660.0,1660.0,1660.0,1636.6,1651.1,1651.1,1648.23,456825,7529.52,19479,209678, 45.90,-0.54
PIIND,EQ, 25-Aug-2026,2475.0,2474.9,2508.0,2453.1,2508.0,2508.0,2472.05,186585,4612.48,18335,85772, 45.97,1.33
PNB,EQ, 25-Aug-2026,115.86,115.61,116.9,115.01,115.93,115.93,116.21,13026659,15138.38,49415,5492045, 42.16,0.06
PNBHOUSING,EQ, 25-Aug-2026,1165.0,1165.0,1183.0,1157.4,1182.0,1182.0,1167.43,669328,7813.96,19377,348556, 52.08,1.46
POLICYBZR,EQ, 25-Aug-2026,1785.0,1800.0,1815.0,1775.0,1798.3,1798.3,1797.16,1334419,23981.63,39890,734484, 55.04,0.75
POLYCAB,EQ, 25-Aug-2026,9054.0,9029.5,9119.5,8990.5,9098.0,9098.0,9045.84,321426,29075.68,35327,160857, 50.04,0.49
POWERGRID,EQ, 25-Aug-2026,271.4,271.4,271.7,268.35,271.0,271.0,269.72,5435918,14661.76,45608,3015114, 55.47,-0.15
POWERINDIA,EQ, 25-Aug-2026,33840.0,33680.0,33695.0,33005.0,33300.0,33300.0,33229.46,88353,29359.22,27253,25316, 28.65,-1.6
PREMIERENE,EQ, 25-Aug-2026,1030.0,1028.0,1036.0,1018.0,1036.0,1036.0,1027.45,490536,5040.02,26139,183100, 37.33,0.58
PRESTIGE,EQ, 25-Aug-2026,1635.8,1631.9,1631.9,1606.2,1623.0,1623.0,1617.33,286013,4625.77,16028,94291, 32.97,-0.78
RADICO,EQ, 25-Aug-2026,4600.0,4600.0,4651.1,4571.6,4630.0,4630.0,4623.56,235847,10904.53,18285,147056, 62.35,0.65
RBLBANK,EQ, 25-Aug-2026,388.0,387.65,389.4,380.6,384.0,384.0,384.41,1504350,5782.84,23292,561426, 37.32,-1.03
RECLTD,EQ, 25-Aug-2026,327.9,327.9,329.0,323.45,326.0,326.0,326.48,4219283,13775.09,34327,2080335, 49.31,-0.58
RELIANCE,EQ, 25-Aug-2026,1309.8,1304.3,1317.1,1300.0,1317.0,1317.0,1305.89,7115355,92918.92,104584,3766609, 52.94,0.55
RVNL,EQ, 25-Aug-2026,221.7,221.7,224.1,217.02,218.4,218.4,219.47,7347704,16126.24,57449,2848839, 38.77,-1.49
SAIL,EQ, 25-Aug-2026,179.65,180.7,186.89,180.3,184.59,184.59,184.5,68905208,127132.9,198415,27738434, 40.26,2.75
SBICARD,EQ, 25-Aug-2026,650.3,647.1,654.6,645.75,651.0,651.0,649.41,1214650,7888.1,27812,660800, 54.40,0.11
SBILIFE,EQ, 25-Aug-2026,1761.8,1761.0,1774.4,1751.2,1755.0,1755.0,1759.64,1641672,28887.44,51919,1092715, 66.56,-0.39
SBIN,EQ, 25-Aug-2026,1039.5,1036.0,1048.0,1031.3,1048.0,1048.0,1040.56,9982723,103876.64,111951,5170787, 51.80,0.82
SHREECEM,EQ, 25-Aug-2026,24020.0,24045.0,24500.0,24005.0,24440.0,24440.0,24295.55,126056,30626.0,10918,110190, 87.41,1.75
SHRIRAMFIN,EQ, 25-Aug-2026,1119.0,1117.9,1138.5,1112.0,1138.5,1138.5,1125.59,2440583,27471.07,58690,1388928, 56.91,1.74
SIEMENS,EQ, 25-Aug-2026,4114.0,4114.0,4149.4,4060.0,4090.5,4090.5,4097.84,625842,25646.02,37749,265593, 42.44,-0.57
SOLARINDS,EQ, 25-Aug-2026,19925.0,19925.0,19925.0,19665.0,19800.0,19800.0,19771.66,57783,11424.66,16841,18379, 31.81,-0.63
