SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,PCT_CHANGE
BEL,EQ, 03-Sep-2026,405.75,406.05,410.3,405.15,408.6,408.6,408.28,7803527,31860.39,80255,3815156, 48.89,0.7
BHARATFORG,EQ, 03-Sep-2026,2031.8,2025.0,2033.0,1978.3,1981.0,1981.0,1995.93,1921003,38341.85,39860,1018020, 52.99,-2.5
BHARTIARTL,EQ, 03-Sep-2026,1862.8,1855.6,1869.0,1855.6,1869.0,1869.0,1865.74,3700992,69051.01,82528,2578588, 69.67,0.33
BHEL,EQ, 03-Sep-2026,427.5,428.5,432.7,424.05,431.8,431.8,429.27,5980404,25672.25,59745,2352268, 39.33,1.01
BIOCON,EQ, 03-Sep-2026,401.0,402.5,405.7,400.6,402.0,402.0,402.53,1279896,5151.99,15068,760360, 59.41,0.25
BLUESTARCO,EQ, 03-Sep-2026,1445.3,1458.8,1508.9,1455.3,1485.7,1485.7,1489.52,480553,7157.92,28022,210981, 43.90,2.8
BOSCHLTD,EQ, 03-Sep-2026,47250.0,47230.0,47480.0,46720.0,47000.0,47000.0,47013.52,23197,10905.73,10173,9508, 40.99,-0.53
BPCL,EQ, 03-Sep-2026,319.6,318.4,321.95,317.2,320.05,320.05,319.62,4704414,15036.18,33649,2678808, 56.94,0.14
BRITANNIA,EQ, 03-Sep-2026,5154.0,5131.5,5146.0,5079.0,5130.0,5130.0,5123.15,225559,11555.72,20235,112996, 50.10,-0.47
BSE,EQ, 03-Sep-2026,3168.0,3199.9,3316.5,3198.9,3306.1,3306.1,3267.09,6036100,197204.99,218721,2920903, 48.39,4.36
CAMS,EQ, 03-Sep-2026,741.85,745.0,752.15,737.0,747.4,747.4,745.88,1321035,9853.33,49843,759914, 57.52,0.75
CANBK,EQ, 03-Sep-2026,126.3,126.78,128.69,125.71,125.8,125.8,127.27,13360020,17003.08,71855,6015206, 45.02,-0.4
CDSL,EQ, 03-Sep-2026,1365.2,1370.0,1397.3,1367.0,1394.0,1394.0,1384.33,921968,12763.09,33294,335127, 36.35,2.11
CGPOWER,EQ, 03-Sep-2026,877.75,879.0,900.65,875.4,895.0,895.0,889.93,2285287,20337.41,51636,981836, 42.96,1.97
CHOLAFIN,EQ, 03-Sep-2026,1825.9,1826.0,1858.0,1826.0,1849.3,1849.3,1839.95,805773,14825.81,55018,472390, 58.63,1.28
CIPLA,EQ, 03-Sep-2026,1412.8,1414.0,1415.4,1389.4,1394.7,1394.7,1398.63,549749,7688.96,35279,291548, 53.03,-1.28
COALINDIA,EQ, 03-Sep-2026,417.85,422.0,428.5,416.8,420.05,420.05,421.92,15286175,64495.56,152664,5992352, 39.20,0.53
COCHINSHIP,EQ, 03-Sep-2026,1463.0,1466.0,1497.1,1465.0,1486.7,1486.7,1483.7,465350,6904.4,18214,124924, 26.85,1.62
COFORGE,EQ, 03-Sep-2026,1965.7,1975.0,1975.0,1921.8,1971.8,1971.8,1953.89,1898378,37092.27,71128,1074516, 56.60,0.31
COLPAL,EQ, 03-Sep-2026,1861.5,1863.0,1871.9,1845.0,1850.0,1850.0,1854.98,338701,6282.85,14458,201764, 59.57,-0.62
CONCOR,EQ, 03-Sep-2026,510.0,511.0,516.0,507.25,508.85,508.85,510.66,495860,2532.16,9694,220491, 44.47,-0.23
CROMPTON,EQ, 03-Sep-2026,227.72,228.0,229.61,226.06,226.51,226.51,227.43,1839272,4182.99,26233,857634, 46.63,-0.53
CUMMINSIND,EQ, 03-Sep-2026,5088.5,5088.5,5118.0,5035.5,5071.0,5071.0,5092.92,180394,9187.32,19869,91512, 50.73,-0.34
DABUR,EQ, 03-Sep-2026,379.0,379.9,381.55,377.45,380.7,380.7,378.85,2062074,7812.21,38270,1245080, 60.38,0.45
DALBHARAT,EQ, 03-Sep-2026,1773.1,1790.0,1792.0,1763.0,1776.0,1771.2,1773.68,53528,949.41,11073,25395, 47.44,-0.11
DELHIVERY,EQ, 03-Sep-2026,454.8,455.0,464.95,449.5,464.35,464.35,460.12,2530860,11644.95,30042,1483735, 58.63,2.1
DIVISLAB,EQ, 03-Sep-2026,9220.0,9253.0,9282.0,9184.0,9250.0,9250.0,9226.35,497269,45879.77,48305,331449, 66.65,0.33
DIXON,EQ, 03-Sep-2026,14590.0,14581.0,14670.0,14380.0,14445.0,14445.0,14541.17,259362,37714.28,45211,106865, 41.20,-0.99
DLF,EQ, 03-Sep-2026,673.55,671.0,689.35,671.0,681.65,681.65,681.38,3400599,23171.13,54223,1691747, 49.75,1.2
DMART,EQ, 03-Sep-2026,3813.4,3824.1,3824.1,3752.0,3763.0,3763.0,3777.11,186192,7032.67,20581,100808, 54.14,-1.32
DRREDDY,EQ, 03-Sep-2026,1156.5,1162.0,1164.3,1155.0,1155.0,1155.0,1159.21,338274,3921.31,26382,184803, 54.63,-0.13
EICHERMOT,EQ, 03-Sep-2026,7711.5,7715.0,7738.5,7597.0,7690.0,7690.0,7649.07,437245,33445.18,36307,243999, 55.80,-0.28
ETERNAL,EQ, 03-Sep-2026,327.3,327.8,331.0,324.15,324.8,324.8,327.49,15603719,51101.26,117295,8327065, 53.37,-0.76
FEDERALBNK,EQ, 03-Sep-2026,353.35,356.5,356.95,343.1,344.6,344.6,346.95,6683672,23188.86,74537,2985149, 44.66,-2.48
FORCEMOT,EQ, 03-Sep-2026,17600.0,17650.0,17932.0,17455.0,17500.0,17500.0,17699.55,67963,12029.15,20455,27681, 40.73,-0.57
FORTIS,EQ, 03-Sep-2026,915.0,915.0,920.0,908.45,917.5,917.5,914.74,751728,6876.37,21584,455112, 60.54,0.27
GAIL,EQ, 03-Sep-2026,173.0,173.19,174.67,172.01,174.67,174.67,173.56,6327095,10981.03,41371,4540125, 71.76,0.97
GLENMARK,EQ, 03-Sep-2026,2460.0,2470.0,2471.8,2425.1,2459.0,2459.0,2437.77,481343,11734.05,34285,276270, 57.40,-0.04
GMRAIRPORT,EQ, 03-Sep-2026,93.99,95.0,96.87,94.31,96.87,96.87,95.83,11291487,10820.89,38767,6256924, 55.41,3.06
GODFRYPHLP,EQ, 03-Sep-2026,2025.4,2050.0,2055.5,2030.0,2045.0,2045.0,2042.85,123686,2526.71,11430,38593, 31.20,0.97
GODREJCP,EQ, 03-Sep-2026,905.0,893.0,893.0,859.55,880.0,880.0,872.9,7283971,63581.52,121844,3581419, 49.17,-2.76
GODREJPROP,EQ, 03-Sep-2026,1970.7,1964.0,2056.7,1960.0,2001.5,2001.5,2009.36,1323927,26602.43,41218,629539, 47.55,1.56
GRASIM,EQ, 03-Sep-2026,3294.9,3275.1,3325.2,3275.1,3310.0,3310.0,3303.34,2310916,76337.42,63011,1420767, 61.48,0.46
GVT&D,EQ, 03-Sep-2026,4240.0,4276.0,4367.0,4242.0,4362.0,4362.0,4334.86,598422,25940.79,54576,284820, 47.60,2.88
HAL,EQ, 03-Sep-2026,4780.0,4793.0,4810.0,4750.0,4765.6,4765.6,4776.08,401080,19155.91,28333,161936, 40.37,-0.3
HAVELLS,EQ, 03-Sep-2026,1193.0,1200.0,1205.3,1190.1,1200.0,1200.0,1196.59,424610,5080.85,40609,230552, 54.30,0.59
HCLTECH,EQ, 03-Sep-2026,1331.5,1345.0,1345.0,1308.0,1319.0,1319.0,1316.34,1515496,19949.13,47197,838245, 55.31,-0.94
HDFCAMC,EQ, 03-Sep-2026,2525.7,2530.0,2535.4,2486.0,2510.8,2510.8,2496.33,746134,18625.96,41014,404636, 54.23,-0.59
HDFCBANK,EQ, 03-Sep-2026,700.8,705.0,712.6,705.0,706.65,706.65,708.33,27770641,196706.4,293146,16590339, 59.74,0.83
HDFCLIFE,EQ, 03-Sep-2026,533.0,536.15,539.7,530.55,533.5,533.5,533.67,1356212,7237.64,29300,659262, 48.61,0.09
HEROMOTOCO,EQ, 03-Sep-2026,5300.0,5315.0,5315.0,5271.0,5308.5,5308.5,5293.59,524520,27765.92,34420,312584, 59.59,0.16
HINDALCO,EQ, 03-Sep-2026,1009.7,1014.5,1022.5,1002.1,1010.0,1010.0,1009.38,1459349,14730.42,47403,674291, 46.20,0.03
HINDPETRO,EQ, 03-Sep-2026,359.0,358.0,361.6,357.35,361.35,361.35,359.09,2429261,8723.2,22488,1305038, 53.72,0.65
HINDUNILVR,EQ, 03-Sep-2026,1975.0,1978.9,1978.9,1959.9,1962.0,1962.0,1964.65,1638341,32187.73,63224,1084950, 66.22,-0.66
HINDZINC,EQ, 03-Sep-2026,588.4,593.0,599.0,584.5,587.95,587.95,589.69,3896295,22976.13,44812,1933029, 49.61,-0.08
HYUNDAI,EQ, 03-Sep-2026,2154.4,2172.0,2184.8,2147.6,2152.0,2152.0,2162.15,784430,16960.56,40500,427089, 54.45,-0.11
ICICIBANK,EQ, 03-Sep-2026,1426.5,1438.3,1452.0,1430.0,1430.0,1430.0,1440.14,10503351,151262.99,167924,5967194, 56.81,0.25
ICICIGI,EQ, 03-Sep-2026,1537.0,1541.4,1541.4,1510.1,1521.7,1521.7,1519.72,541112,8223.39,24281,332223, 61.40,-1.0
ICICIPRULI,EQ, 03-Sep-2026,499.5,504.5,504.5,492.5,495.05,495.05,497.26,501149,2492.03,28936,217131, 43.33,-0.89
IDEA,EQ, 03-Sep-2026,14.53,14.63,14.72,14.44,14.48,14.48,14.55,261299227,38017.47,339546,60981425, 23.34,-0.34
IDFCFIRSTB,EQ, 03-Sep-2026,85.09,85.09,88.1,85.04,87.5,87.5,87.08,48178595,41955.02,90121,27796589, 57.69,2.83
IEX,EQ, 03-Sep-2026,118.86,119.3,120.2,118.92,119.15,119.15,119.44,1683930,2011.36,19722,737768, 43.81,0.24
INDHOTEL,EQ, 03-Sep-2026,727.7,727.0,733.85,720.0,732.0,732.0,727.77,2138130,15560.73,26750,1186181, 55.48,0.59
INDIANB,EQ, 03-Sep-2026,878.8,882.5,906.7,882.45,888.75,888.75,895.07,1755640,15714.2,45096,616787, 35.13,1.13
INDIGO,EQ, 03-Sep-2026,5020.0,5035.0,5047.0,4925.0,4980.0,4980.0,4971.76,801486,39847.98,48703,435901, 54.39,-0.8
INDUSINDBK,EQ, 03-Sep-2026,978.0,980.0,1004.8,977.6,1004.8,1004.8,996.02,1959777,19519.87,34190,1061051, 54.14,2.74
INDUSTOWER,EQ, 03-Sep-2026,379.0,380.5,381.3,373.35,374.95,374.95,377.18,4386555,16545.09,39226,2635013, 60.07,-1.07
INFY,EQ, 03-Sep-2026,1140.0,1144.0,1144.0,1122.5,1130.3,1130.3,1130.6,5786250,65419.61,172536,3086150, 53.34,-0.85
INOXWIND,EQ, 03-Sep-2026,70.59,71.9,74.56,70.54,74.0,74.0,72.37,39746918,28766.07,92953,12008443, 30.21,4.83
IOC,EQ, 03-Sep-2026,137.0,136.3,137.8,136.25,137.8,137.8,136.9,4941277,6764.73,33882,2761823, 55.89,0.58
IREDA,EQ, 03-Sep-2026,112.55,113.3,114.55,112.91,113.0,113.0,113.51,3368996,3824.04,23525,1176846, 34.93,0.4
IRFC,EQ, 03-Sep-2026,82.48,82.84,83.7,82.05,82.65,82.65,82.98,5718670,4745.6,35122,2103540, 36.78,0.21
ITC,EQ, 03-Sep-2026,266.3,266.5,267.6,262.35,263.0,263.0,264.49,17813663,47115.97,179304,12294251, 69.02,-1.24
JINDALSTEL,EQ, 03-Sep-2026,1159.4,1165.0,1169.0,1134.7,1145.0,1145.0,1145.08,950251,10881.12,30302,452003, 47.57,-1.24
JIOFIN,EQ, 03-Sep-2026,236.9,236.9,240.48,236.4,237.45,237.45,237.9,9293803,22109.63,47533,4532741, 48.77,0.23
JSWENERGY,EQ, 03-Sep-2026,539.8,542.05,545.8,534.3,539.5,539.5,540.64,1829239,9889.57,39854,730486, 39.93,-0.06
JSWSTEEL,EQ, 03-Sep-2026,1306.0,1315.0,1325.0,1295.0,1308.0,1308.0,1309.04,1291167,16901.83,39187,623031, 48.25,0.15
JUBLFOOD,EQ, 03-Sep-2026,486.5,486.5,488.45,480.5,482.9,482.9,482.67,391251,1888.45,11574,126323, 32.29,-0.74
KALYANKJIL,EQ, 03-Sep-2026,590.0,592.95,597.5,583.35,585.3,585.3,589.62,7595621,44785.45,74092,1762151, 23.20,-0.8
KAYNES,EQ, 03-Sep-2026,3583.0,3591.0,3623.9,3469.5,3485.0,3485.0,3522.49,1053968,37125.96,68795,311263, 29.53,-2.74
KEI,EQ, 03-Sep-2026,5170.0,5209.0,5380.0,5171.5,5327.0,5327.0,5297.71,536022,28396.87,43663,250198, 46.68,3.04
KFINTECH,EQ, 03-Sep-2026,929.0,934.05,942.5,923.85,927.7,927.7,931.0,475352,4425.52,45072,178324, 37.51,-0.14
KOTAKBANK,EQ, 03-Sep-2026,423.5,425.0,426.9,421.15,421.15,421.15,423.61,5991118,25378.95,99402,3709150, 61.91,-0.55
KPITTECH,EQ, 03-Sep-2026,588.0,591.05,592.4,580.55,583.5,583.5,583.57,975708,5693.95,22282,371204, 38.04,-0.77
LAURUSLABS,EQ, 03-Sep-2026,1864.0,1864.9,1876.6,1852.6,1868.5,1868.5,1863.26,1506361,28067.42,31169,828025, 54.97,0.24
LICHSGFIN,EQ, 03-Sep-2026,541.25,542.0,555.95,536.6,554.0,554.0,548.97,5798155,31830.4,51416,3747793, 64.64,2.36
LICI,EQ, 03-Sep-2026,408.25,411.8,417.0,411.0,416.9,416.9,415.19,5101486,21180.72,49290,3124302, 61.24,2.12
LODHA,EQ, 03-Sep-2026,1208.3,1209.8,1244.4,1205.3,1234.0,1234.0,1226.61,1694352,20783.11,55402,723429, 42.70,2.13
LT,EQ, 03-Sep-2026,3981.0,3999.8,4027.7,3975.0,3975.0,3975.0,3998.69,940768,37618.4,55179,486578, 51.72,-0.15
LTF,EQ, 03-Sep-2026,312.8,313.8,317.7,311.4,316.9,316.9,314.92,3194737,10060.93,31136,1457378, 45.62,1.31
LTM,EQ, 03-Sep-2026,4588.0,4581.0,4581.0,4506.0,4560.0,4560.0,4534.99,206556,9367.3,18519,92880, 44.97,-0.61
LUPIN,EQ, 03-Sep-2026,2155.2,2148.0,2159.9,2132.0,2132.0,2132.0,2142.15,474600,10166.62,34308,303445, 63.94,-1.08
M&M,EQ, 03-Sep-2026,3190.0,3200.0,3210.0,3150.0,3150.0,3150.0,3173.0,1826312,57948.91,78647,1083245, 59.31,-1.25
MANAPPURAM,EQ, 03-Sep-2026,340.9,343.05,346.45,338.45,341.0,341.0,340.52,3304569,11252.72,39486,1991421, 60.26,0.03
MANKIND,EQ, 03-Sep-2026,2391.5,2390.0,2390.0,2355.4,2368.8,2368.8,2366.49,98805,2338.21,10116,50168, 50.77,-0.95
MARICO,EQ, 03-Sep-2026,829.35,829.35,832.85,817.8,827.4,827.4,822.7,1702965,14010.32,48537,1143761, 67.16,-0.24
MARUTI,EQ, 03-Sep-2026,12849.0,12853.0,12927.0,12780.0,12857.0,12857.0,12866.77,362982,46704.06,50136,169374, 46.66,0.06
MAXHEALTH,EQ, 03-Sep-2026,994.0,997.0,1000.6,985.5,994.9,994.9,991.1,674912,6689.04,28722,319916, 47.40,0.09
MAZDOCK,EQ, 03-Sep-2026,2459.0,2459.0,2497.8,2459.0,2474.0,2474.0,2477.48,324406,8037.11,17354,105371, 32.48,0.61
MCX,EQ, 03-Sep-2026,3286.0,3317.0,3333.0,3170.2,3170.2,3170.2,3208.69,2412959,77424.36,132351,765922, 31.74,-3.52
MFSL,EQ, 03-Sep-2026,1505.0,1510.0,1540.0,1510.0,1537.0,1537.0,1534.27,266041,4081.8,19947,148668, 55.88,2.13
MOTHERSON,EQ, 03-Sep-2026,163.3,164.0,164.34,161.35,162.0,162.0,162.35,8794139,14276.85,56628,4451142, 50.61,-0.8
MOTILALOFS,EQ, 03-Sep-2026,1017.6,1020.0,1033.2,1006.8,1012.8,1012.8,1018.53,456816,4652.81,16569,159315, 34.88,-0.47
MPHASIS,EQ, 03-Sep-2026,2480.0,2481.2,2489.3,2432.0,2471.0,2471.0,2450.95,408569,10013.83,25544,254231, 62.22,-0.36
MUTHOOTFIN,EQ, 03-Sep-2026,2937.7,2975.0,2985.9,2926.5,2926.5,2926.5,2954.89,566996,16754.13,29166,199386, 35.17,-0.38
NAM-INDIA,EQ, 03-Sep-2026,1171.5,1171.2,1180.2,1150.4,1164.9,1164.9,1161.03,1722843,20002.77,38749,1024481, 59.46,-0.56
NATIONALUM,EQ, 03-Sep-2026,370.0,374.0,378.5,370.55,374.0,374.0,373.86,3760490,14058.97,68506,1809230, 48.11,1.08
NAUKRI,EQ, 03-Sep-2026,1343.7,1343.7,1348.9,1320.2,1330.0,1330.0,1332.94,450580,6005.95,23303,224699, 49.87,-1.02
NBCC,EQ, 03-Sep-2026,85.0,85.15,86.9,85.15,86.5,86.5,86.17,3561028,3068.66,19617,1313697, 36.89,1.76
NESTLEIND,EQ, 03-Sep-2026,1425.0,1424.1,1424.1,1407.0,1416.0,1416.0,1413.57,660284,9333.61,34526,373152, 56.51,-0.63
NHPC,EQ, 03-Sep-2026,75.65,76.11,77.21,75.87,76.45,76.45,76.56,14041987,10750.39,28829,7686798, 54.74,1.06
NMDC,EQ, 03-Sep-2026,85.75,85.76,86.87,84.19,84.19,84.19,85.1,13174732,11211.49,40278,5939731, 45.08,-1.82
NTPC,EQ, 03-Sep-2026,330.0,330.45,332.7,329.1,330.9,330.9,330.78,8100926,26796.23,123522,5017573, 61.94,0.27
NYKAA,EQ, 03-Sep-2026,337.4,337.4,339.05,331.7,334.2,334.2,334.19,2909741,9724.18,33228,1600069, 54.99,-0.95
OBEROIRLTY,EQ, 03-Sep-2026,1866.0,1866.1,1912.7,1866.1,1902.0,1902.0,1897.07,1127326,21386.19,58356,612735, 54.35,1.93
OFSS,EQ, 03-Sep-2026,12158.0,12190.0,12227.0,12013.0,12149.0,12149.0,12111.06,217661,26361.04,35271,112236, 51.56,-0.07
OIL,EQ, 03-Sep-2026,498.15,498.15,499.65,487.35,490.0,490.0,492.13,1471365,7241.05,29344,570626, 38.78,-1.64
ONGC,EQ, 03-Sep-2026,237.5,237.5,237.8,235.0,236.0,236.0,235.98,5175513,12213.15,48220,2695572, 52.08,-0.63
PAGEIND,EQ, 03-Sep-2026,36200.0,36045.0,36320.0,35600.0,35865.0,35865.0,36043.33,37917,13666.55,14546,24508, 64.64,-0.93
PATANJALI,EQ, 03-Sep-2026,345.0,347.0,347.15,340.3,342.9,342.9,342.79,2236883,7667.72,12819,1109302, 49.59,-0.61
PAYTM,EQ, 03-Sep-2026,1619.0,1622.9,1638.8,1608.4,1637.0,1637.0,1625.82,1767936,28743.42,52530,765423, 43.29,1.11
PERSISTENT,EQ, 03-Sep-2026,5690.0,5632.0,5668.0,5501.0,5657.0,5657.0,5607.57,501616,28128.45,41534,153108, 30.52,-0.58
PETRONET,EQ, 03-Sep-2026,289.2,289.2,293.2,289.2,289.5,289.5,291.6,1768347,5156.43,34040,959776, 54.28,0.1
PFC,EQ, 03-Sep-2026,346.5,349.2,351.75,343.3,345.5,345.5,346.75,8643025,29969.51,63558,5213816, 60.32,-0.29
PGEL,EQ, 03-Sep-2026,566.0,567.0,572.15,551.85,553.9,553.9,558.97,1028501,5748.99,24554,422598, 41.09,-2.14
PHOENIXLTD,EQ, 03-Sep-2026,1920.1,1923.0,1971.0,1920.6,1960.0,1960.0,1954.0,540712,10565.49,29477,293694, 54.32,2.08
PIDILITIND,EQ, 03-Sep-2026,1637.0,1633.0,1638.3,1621.2,1638.3,1638.3,1630.43,578059,9424.85,20618,364003, 62.97,0.08
PIIND,EQ, 03-Sep-2026,2393.0,2394.0,2430.4,2381.6,2419.9,2419.9,2404.53,143355,3447.01,17827,57416, 40.05,1.12
PNB,EQ, 03-Sep-2026,117.0,117.95,118.25,116.32,116.32,116.32,117.4,11831844,13890.26,39016,5547540, 46.89,-0.58
PNBHOUSING,EQ, 03-Sep-2026,1141.0,1146.0,1157.9,1142.2,1145.5,1145.5,1150.96,405993,4672.83,19878,260985, 64.28,0.39
POLICYBZR,EQ, 03-Sep-2026,1851.9,1853.9,1870.0,1834.4,1870.0,1870.0,1848.46,826275,15273.39,33095,509476, 61.66,0.98
POLYCAB,EQ, 03-Sep-2026,8804.0,8879.5,8930.0,8787.0,8807.5,8807.5,8853.1,202650,17940.81,27588,97817, 48.27,0.04
POWERGRID,EQ, 03-Sep-2026,266.8,269.9,270.75,265.6,265.6,265.6,268.05,9826724,26340.31,89161,5371497, 54.66,-0.45
POWERINDIA,EQ, 03-Sep-2026,32200.0,32390.0,32635.0,31910.0,32000.0,32000.0,32171.71,63981,20583.78,22254,25057, 39.16,-0.62
PREMIERENE,EQ, 03-Sep-2026,1000.0,1004.8,1013.2,995.1,1008.0,1008.0,1006.52,543617,5471.6,18604,235659, 43.35,0.8
PRESTIGE,EQ, 03-Sep-2026,1582.0,1589.0,1641.4,1585.9,1615.2,1615.2,1625.17,918809,14932.18,23598,471776, 51.35,2.1
RADICO,EQ, 03-Sep-2026,4476.2,4489.0,4559.0,4442.5,4559.0,4559.0,4525.01,225508,10204.26,29173,120592, 53.48,1.85
RBLBANK,EQ, 03-Sep-2026,389.4,397.05,410.7,395.65,408.1,408.1,405.57,19862463,80555.48,197770,5959814, 30.01,4.8
RECLTD,EQ, 03-Sep-2026,316.45,318.0,320.7,312.2,313.6,313.6,316.03,4295735,13575.65,28110,2328748, 54.21,-0.9
RELIANCE,EQ, 03-Sep-2026,1313.1,1313.1,1316.8,1302.5,1302.5,1302.5,1308.7,9721454,127224.56,158231,5306274, 54.58,-0.81
RVNL,EQ, 03-Sep-2026,206.0,207.2,211.52,207.2,209.3,209.3,209.59,4061743,8513.01,34827,929345, 22.88,1.6
SAIL,EQ, 03-Sep-2026,196.5,196.5,200.04,194.26,197.0,197.0,197.53,17723024,35007.7,69541,6421035, 36.23,0.25
SBICARD,EQ, 03-Sep-2026,635.15,641.0,667.4,641.0,661.0,661.0,660.44,3785886,25003.32,48867,1261238, 33.31,4.07
SBILIFE,EQ, 03-Sep-2026,1719.9,1724.9,1741.9,1708.9,1715.0,1715.0,1721.91,648581,11168.0,34833,396887, 61.19,-0.28
SBIN,EQ, 03-Sep-2026,1020.9,1028.9,1036.0,1021.1,1023.4,1023.4,1028.73,7371804,75835.92,174387,3554490, 48.22,0.24
SHREECEM,EQ, 03-Sep-2026,23680.0,23680.0,24050.0,23575.0,23910.0,23910.0,23856.64,20001,4771.57,9110,9979, 49.89,0.97
SHRIRAMFIN,EQ, 03-Sep-2026,1047.0,1056.0,1068.9,1038.6,1044.2,1044.2,1046.06,6236042,65232.65,104364,4164096, 66.77,-0.27
SIEMENS,EQ, 03-Sep-2026,4018.9,4018.9,4111.9,4008.1,4030.0,4030.0,4055.27,388897,15770.82,38977,137661, 35.40,0.28
SOLARINDS,EQ, 03-Sep-2026,20600.0,20635.0,21645.0,20630.0,21500.0,21500.0,21421.0,481869,103221.14,82659,182722, 37.92,4.37
