SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,PCT_CHANGE
ANGELONE,EQ, 22-Sep-2026,296.15,296.2,298.65,293.2,295.1,295.1,296.29,2221167,6581.12,28397,845983, 38.09,-0.35
APLAPOLLO,EQ, 22-Sep-2026,2181.1,2180.9,2199.3,2159.9,2195.0,2195.0,2176.21,598956,13034.56,40247,380732, 63.57,0.64
APOLLOHOSP,EQ, 22-Sep-2026,8912.0,8960.0,9000.0,8822.5,8835.5,8835.5,8907.75,350507,31222.28,37263,243603, 69.50,-0.86
ASHOKLEY,EQ, 22-Sep-2026,161.75,163.0,164.2,159.8,160.75,160.75,161.41,8959874,14462.25,52587,4408407, 49.20,-0.62
ASIANPAINT,EQ, 22-Sep-2026,2440.3,2475.1,2475.1,2435.6,2448.5,2448.5,2452.07,414715,10169.1,35810,205383, 49.52,0.34
ASTRAL,EQ, 22-Sep-2026,1400.9,1401.0,1407.9,1381.6,1381.6,1381.6,1392.82,419577,5843.97,18027,249557, 59.48,-1.38
AUBANK,EQ, 22-Sep-2026,1038.0,1037.9,1043.5,1027.6,1036.4,1036.4,1032.69,506494,5230.49,19666,259892, 51.31,-0.15
AUROPHARMA,EQ, 22-Sep-2026,1713.4,1718.3,1719.0,1689.3,1700.0,1700.0,1698.1,869831,14770.64,45670,521307, 59.93,-0.78
AXISBANK,EQ, 22-Sep-2026,1250.0,1245.2,1255.6,1240.1,1242.7,1242.7,1244.75,2689110,33472.76,108682,1412409, 52.52,-0.58
BAJAJ-AUTO,EQ, 22-Sep-2026,11460.0,11460.0,11515.0,11281.0,11363.0,11363.0,11353.19,154756,17569.74,36343,74823, 48.35,-0.85
BAJAJFINSV,EQ, 22-Sep-2026,1849.8,1862.7,1863.0,1823.4,1823.4,1823.4,1837.91,405051,7444.47,28986,199690, 49.30,-1.43
BAJAJHLDNG,EQ, 22-Sep-2026,11409.0,11312.0,11389.0,11103.0,11185.0,11185.0,11243.41,71522,8041.51,13509,44239, 61.85,-1.96
BAJFINANCE,EQ, 22-Sep-2026,1021.3,1025.3,1029.2,1005.0,1008.8,1008.8,1013.67,4581750,46443.71,91695,2905378, 63.41,-1.22
BANDHANBNK,EQ, 22-Sep-2026,179.0,180.0,185.11,179.9,184.7,184.7,182.69,22278301,40701.2,66785,12311295, 55.26,3.18
BANKBARODA,EQ, 22-Sep-2026,233.64,233.64,234.9,232.71,234.35,234.35,233.68,3787052,8849.68,30532,2074453, 54.78,0.3
BANKINDIA,EQ, 22-Sep-2026,138.63,138.5,138.91,137.01,137.01,137.01,137.82,3112072,4289.13,24245,1586962, 50.99,-1.17
BDL,EQ, 22-Sep-2026,1175.0,1185.0,1192.6,1164.0,1168.0,1168.0,1175.81,523381,6153.98,18609,156848, 29.97,-0.6
BEL,EQ, 22-Sep-2026,398.5,398.5,400.65,395.8,397.9,397.9,397.91,8488775,33777.58,88270,5176429, 60.98,-0.15
BHARATFORG,EQ, 22-Sep-2026,1968.9,1965.0,2010.0,1965.0,2009.0,2009.0,1997.0,982220,19614.95,48733,524736, 53.42,2.04
BHARTIARTL,EQ, 22-Sep-2026,1830.2,1833.9,1836.3,1813.0,1817.2,1817.2,1824.24,4134236,75418.39,137901,2491873, 60.27,-0.71
BHEL,EQ, 22-Sep-2026,433.4,435.2,439.7,424.65,425.8,425.8,431.44,4718245,20356.59,51355,1671641, 35.43,-1.75
BIOCON,EQ, 22-Sep-2026,395.0,394.3,396.25,389.0,390.0,390.0,392.3,2816261,11048.2,33946,1546948, 54.93,-1.27
BLUESTARCO,EQ, 22-Sep-2026,1565.0,1572.0,1572.2,1519.5,1525.0,1525.0,1540.44,739436,11390.54,51830,319249, 43.17,-2.56
BOSCHLTD,EQ, 22-Sep-2026,47565.0,47795.0,48290.0,47530.0,48290.0,48290.0,47925.88,17807,8534.16,8164,10077, 56.59,1.52
BPCL,EQ, 22-Sep-2026,312.75,315.0,318.2,308.15,313.6,313.6,312.51,10959640,34249.51,57286,6254291, 57.07,0.27
BRITANNIA,EQ, 22-Sep-2026,5023.0,5030.0,5030.0,4915.0,4918.0,4918.0,4951.36,177451,8786.24,18662,99883, 56.29,-2.09
BSE,EQ, 22-Sep-2026,3161.0,3170.8,3254.0,3170.8,3235.0,3235.0,3225.0,3165566,102089.63,136584,1141826, 36.07,2.34
CAMS,EQ, 22-Sep-2026,703.85,707.95,714.5,704.0,704.0,704.0,709.19,949770,6735.71,33270,508400, 53.53,0.02
CANBK,EQ, 22-Sep-2026,123.7,124.02,124.69,122.8,122.9,122.9,123.47,7064389,8722.39,46850,3105906, 43.97,-0.65
CDSL,EQ, 22-Sep-2026,1361.0,1361.0,1374.0,1342.5,1348.0,1348.0,1355.02,721143,9771.62,29932,220532, 30.58,-0.96
CGPOWER,EQ, 22-Sep-2026,910.0,915.65,926.1,896.1,896.1,896.1,909.45,2299693,20914.63,56255,945941, 41.13,-1.53
CHOLAFIN,EQ, 22-Sep-2026,1764.0,1769.9,1779.4,1756.8,1759.1,1759.1,1764.91,906681,16002.15,51235,595997, 65.73,-0.28
CIPLA,EQ, 22-Sep-2026,1386.1,1386.3,1388.7,1364.5,1384.1,1384.1,1371.1,767139,10518.22,36733,359861, 46.91,-0.14
COALINDIA,EQ, 22-Sep-2026,414.7,424.7,428.75,419.65,428.0,428.0,425.9,16676174,71023.33,199503,8058415, 48.32,3.21
COCHINSHIP,EQ, 22-Sep-2026,1385.0,1390.0,1411.0,1376.5,1388.9,1388.9,1393.62,830403,11572.64,30369,284306, 34.24,0.28
COFORGE,EQ, 22-Sep-2026,1814.0,1814.0,1818.0,1784.4,1803.0,1803.0,1803.05,1220431,22004.98,46888,637789, 52.26,-0.61
COLPAL,EQ, 22-Sep-2026,1892.0,1892.1,1892.3,1863.0,1869.0,1869.0,1870.54,200338,3747.41,14051,102793, 51.31,-1.22
CONCOR,EQ, 22-Sep-2026,487.05,489.5,489.5,466.7,467.0,467.0,473.72,2828067,13397.09,37553,1261597, 44.61,-4.12
CROMPTON,EQ, 22-Sep-2026,225.05,224.75,225.71,221.76,222.0,222.0,223.33,2814418,6285.55,28964,1372421, 48.76,-1.36
CUMMINSIND,EQ, 22-Sep-2026,5067.0,5090.0,5128.5,4962.5,4962.5,4962.5,5021.8,314342,15785.62,36286,194715, 61.94,-2.06
DABUR,EQ, 22-Sep-2026,386.8,388.3,390.1,385.2,388.1,388.1,387.83,1352500,5245.38,22945,851422, 62.95,0.34
DALBHARAT,EQ, 22-Sep-2026,1764.4,1764.0,1785.4,1736.3,1741.0,1741.6,1760.17,35465,624.25,6847,18482, 52.11,-1.29
DELHIVERY,EQ, 22-Sep-2026,435.0,435.5,437.35,428.4,430.75,430.75,432.16,2292809,9908.55,36002,1460232, 63.69,-0.98
DIVISLAB,EQ, 22-Sep-2026,9410.5,9444.0,9444.0,9315.5,9352.0,9352.0,9379.51,293688,27546.49,47608,180452, 61.44,-0.62
DIXON,EQ, 22-Sep-2026,13350.0,13364.0,13434.0,12996.0,13084.0,13084.0,13087.99,400815,52458.62,59655,133742, 33.37,-1.99
DLF,EQ, 22-Sep-2026,660.25,662.0,671.9,659.05,669.5,669.5,667.37,5186082,34610.17,45030,3573009, 68.90,1.4
DMART,EQ, 22-Sep-2026,3800.4,3793.3,3830.5,3769.3,3777.0,3777.0,3799.13,473697,17996.34,34519,304355, 64.25,-0.62
DRREDDY,EQ, 22-Sep-2026,1198.3,1207.0,1222.0,1201.2,1211.0,1211.0,1212.68,3355097,40686.58,69443,2006621, 59.81,1.06
EICHERMOT,EQ, 22-Sep-2026,7512.5,7519.0,7555.0,7427.0,7427.0,7427.0,7484.33,336400,25177.27,32616,225671, 67.08,-1.14
ETERNAL,EQ, 22-Sep-2026,335.9,337.7,342.0,334.65,342.0,342.0,338.71,22276945,75455.18,172234,11129321, 49.96,1.82
FEDERALBNK,EQ, 22-Sep-2026,332.0,332.3,334.85,325.5,327.0,327.0,327.73,5612786,18394.92,72451,3481001, 62.02,-1.51
FORCEMOT,EQ, 22-Sep-2026,17485.0,17600.0,17600.0,17182.0,17275.0,17275.0,17362.33,64656,11225.79,18925,34899, 53.98,-1.2
FORTIS,EQ, 22-Sep-2026,893.5,894.2,908.8,892.35,896.55,896.55,899.91,808369,7274.56,26615,441406, 54.60,0.34
GAIL,EQ, 22-Sep-2026,172.61,173.08,174.3,171.35,171.84,171.84,172.58,8361284,14429.6,46288,5312389, 63.54,-0.45
GLENMARK,EQ, 22-Sep-2026,2450.0,2460.4,2472.0,2443.0,2461.4,2461.4,2462.31,402355,9907.23,32189,236757, 58.84,0.47
GMRAIRPORT,EQ, 22-Sep-2026,98.7,98.99,99.5,97.69,98.35,98.35,98.41,8095151,7966.36,21637,4449522, 54.97,-0.35
GODFRYPHLP,EQ, 22-Sep-2026,1980.0,1989.9,1997.1,1967.0,1970.0,1970.0,1981.55,96350,1909.22,9582,30717, 31.88,-0.51
GODREJCP,EQ, 22-Sep-2026,867.5,869.8,878.8,864.2,873.6,873.6,871.94,483682,4217.43,15318,265441, 54.88,0.7
GODREJPROP,EQ, 22-Sep-2026,1696.9,1710.0,1732.0,1690.2,1699.5,1699.5,1706.57,473583,8082.02,21848,175978, 37.16,0.15
GRASIM,EQ, 22-Sep-2026,3166.0,3171.0,3180.8,3125.0,3128.2,3128.2,3133.98,692941,21716.65,37193,457272, 65.99,-1.19
GVT&D,EQ, 22-Sep-2026,4366.1,4420.0,4513.5,4348.0,4348.0,4348.0,4428.92,545018,24138.41,58110,190261, 34.91,-0.41
HAL,EQ, 22-Sep-2026,4826.0,4834.8,4879.5,4776.2,4800.0,4800.0,4809.3,548249,26366.96,42184,247140, 45.08,-0.54
HAVELLS,EQ, 22-Sep-2026,1103.1,1103.6,1109.4,1086.0,1088.9,1088.9,1097.5,252772,2774.18,16656,127769, 50.55,-1.29
HCLTECH,EQ, 22-Sep-2026,1281.0,1280.0,1286.1,1240.3,1270.4,1270.4,1264.14,2680986,33891.38,81922,914584, 34.11,-0.83
HDFCAMC,EQ, 22-Sep-2026,2440.0,2438.2,2451.8,2414.1,2430.0,2430.0,2430.41,481994,11714.43,39910,305960, 63.48,-0.41
HDFCBANK,EQ, 22-Sep-2026,739.5,738.85,749.3,738.6,738.6,738.6,744.53,35483669,264187.91,307695,24362291, 68.66,-0.12
HDFCLIFE,EQ, 22-Sep-2026,559.4,560.55,567.4,559.05,559.2,559.2,563.24,1788405,10073.04,47912,829455, 46.38,-0.04
HEROMOTOCO,EQ, 22-Sep-2026,5419.0,5424.0,5443.0,5368.0,5373.0,5373.0,5397.3,542248,29266.76,69793,336853, 62.12,-0.85
HINDALCO,EQ, 22-Sep-2026,981.2,987.0,987.5,967.1,973.0,973.0,973.06,3336085,32461.97,71483,2195051, 65.80,-0.84
HINDPETRO,EQ, 22-Sep-2026,357.6,359.2,365.2,354.7,360.7,360.7,360.61,5830757,21026.54,42113,2947469, 50.55,0.87
HINDUNILVR,EQ, 22-Sep-2026,1947.0,1952.0,1956.8,1933.8,1933.8,1933.8,1940.9,1023040,19856.2,39331,587156, 57.39,-0.68
HINDZINC,EQ, 22-Sep-2026,591.8,591.8,599.95,590.15,590.5,590.5,593.81,3894528,23126.21,54375,2151793, 55.25,-0.22
HYUNDAI,EQ, 22-Sep-2026,2144.0,2145.0,2152.8,2097.6,2101.0,2101.0,2120.17,462118,9797.68,30984,201703, 43.65,-2.01
ICICIBANK,EQ, 22-Sep-2026,1345.0,1343.0,1347.2,1333.8,1339.6,1339.6,1340.39,6433249,86230.52,168586,3196333, 49.68,-0.4
ICICIGI,EQ, 22-Sep-2026,1509.1,1511.0,1513.8,1480.0,1480.0,1480.0,1496.73,690497,10334.88,25490,441110, 63.88,-1.93
ICICIPRULI,EQ, 22-Sep-2026,493.0,495.9,497.9,486.05,486.65,486.65,491.36,517509,2542.85,18019,228505, 44.15,-1.29
IDEA,EQ, 22-Sep-2026,13.84,13.89,14.36,13.71,14.27,14.27,14.12,527812273,74526.36,835162,141090480, 26.73,3.11
IDFCFIRSTB,EQ, 22-Sep-2026,85.8,85.64,86.1,84.9,85.37,85.37,85.32,7198920,6142.36,58529,3905611, 54.25,-0.5
IEX,EQ, 22-Sep-2026,113.82,113.82,114.12,112.12,112.9,112.9,112.75,4454976,5023.01,31977,2494950, 56.00,-0.81
INDHOTEL,EQ, 22-Sep-2026,745.0,749.4,749.4,735.75,736.25,736.25,741.22,1255870,9308.77,38782,609609, 48.54,-1.17
INDIANB,EQ, 22-Sep-2026,841.0,844.95,850.8,835.5,840.8,840.8,840.5,498899,4193.23,35893,254098, 50.93,-0.02
INDIGO,EQ, 22-Sep-2026,4941.0,5000.0,5064.0,4943.0,5030.0,5030.0,4995.72,873833,43654.24,50865,490119, 56.09,1.8
INDUSINDBK,EQ, 22-Sep-2026,956.0,959.0,963.5,949.3,955.0,955.0,955.86,971946,9290.47,36189,587699, 60.47,-0.1
INDUSTOWER,EQ, 22-Sep-2026,377.65,377.65,382.1,373.65,382.1,382.1,378.16,3537704,13378.17,35947,1968278, 55.64,1.18
INFY,EQ, 22-Sep-2026,1038.5,1037.7,1041.0,1019.2,1029.4,1029.4,1027.3,9341109,95960.77,167463,5187113, 55.53,-0.88
INOXWIND,EQ, 22-Sep-2026,77.5,78.03,78.89,77.4,77.9,77.9,78.23,10089416,7893.35,29487,5177207, 51.31,0.52
IOC,EQ, 22-Sep-2026,136.53,137.53,139.3,136.8,137.8,137.8,137.93,11156453,15387.6,59911,5092768, 45.65,0.93
IREDA,EQ, 22-Sep-2026,111.0,111.25,112.19,110.0,110.25,110.25,110.96,2673698,2966.8,22381,983222, 36.77,-0.68
IRFC,EQ, 22-Sep-2026,80.22,80.51,80.8,79.8,80.0,80.0,80.18,4813566,3859.35,35133,1822632, 37.86,-0.27
ITC,EQ, 22-Sep-2026,267.0,267.9,268.25,264.75,265.8,265.8,266.25,7177847,19111.24,81112,4327862, 60.29,-0.45
JINDALSTEL,EQ, 22-Sep-2026,1130.6,1135.0,1147.5,1131.0,1141.0,1141.0,1141.79,891592,10180.11,25913,497352, 55.78,0.92
JIOFIN,EQ, 22-Sep-2026,229.97,231.3,234.0,229.34,230.7,230.7,231.21,8586144,19851.91,56712,3265660, 38.03,0.32
JSWENERGY,EQ, 22-Sep-2026,517.0,517.0,522.05,515.35,518.0,518.0,519.45,1108603,5758.64,32018,581538, 52.46,0.19
JSWSTEEL,EQ, 22-Sep-2026,1268.6,1274.7,1277.5,1264.4,1267.0,1267.0,1270.32,874592,11110.07,61802,481399, 55.04,-0.13
JUBLFOOD,EQ, 22-Sep-2026,487.05,487.65,495.9,487.0,491.1,491.1,492.32,1745967,8595.75,35006,1029006, 58.94,0.83
KALYANKJIL,EQ, 22-Sep-2026,581.5,583.85,590.95,578.9,583.1,583.1,583.81,3440026,20083.12,45890,549902, 15.99,0.28
KAYNES,EQ, 22-Sep-2026,3650.0,3599.0,3599.0,3425.0,3455.0,3455.0,3504.73,3022938,105945.69,169458,674295, 22.31,-5.34
KEI,EQ, 22-Sep-2026,4596.0,4648.0,4657.0,4548.0,4575.0,4575.0,4591.58,182004,8356.85,19099,86963, 47.78,-0.46
KFINTECH,EQ, 22-Sep-2026,896.7,896.9,905.75,891.6,898.0,898.0,898.53,569715,5119.04,23461,252698, 44.36,0.14
KOTAKBANK,EQ, 22-Sep-2026,414.8,416.5,417.8,412.55,412.65,412.65,414.63,3795161,15736.01,61637,2042061, 53.81,-0.52
KPITTECH,EQ, 22-Sep-2026,536.8,539.9,539.9,524.0,529.05,529.05,531.72,1583599,8420.3,28852,493973, 31.19,-1.44
LAURUSLABS,EQ, 22-Sep-2026,2017.5,2018.0,2032.8,2002.2,2006.5,2006.5,2015.51,1487044,29971.56,42334,834690, 56.13,-0.55
LICHSGFIN,EQ, 22-Sep-2026,568.0,569.0,573.95,563.2,565.0,565.0,569.43,2772548,15787.65,36938,1404255, 50.65,-0.53
LICI,EQ, 22-Sep-2026,400.0,400.85,406.8,399.55,404.55,404.55,403.43,5528988,22305.63,54621,3482358, 62.98,1.14
LODHA,EQ, 22-Sep-2026,1138.0,1150.0,1159.6,1135.1,1144.0,1144.0,1147.42,647829,7433.31,19804,191056, 29.49,0.53
LT,EQ, 22-Sep-2026,3904.8,3919.6,3930.5,3866.0,3866.4,3866.4,3889.05,1355288,52707.88,81225,707733, 52.22,-0.98
LTF,EQ, 22-Sep-2026,307.8,308.15,309.25,302.05,304.9,304.9,304.66,2577248,7851.94,46888,1240822, 48.15,-0.94
LTM,EQ, 22-Sep-2026,4280.0,4187.1,4187.1,4094.0,4158.3,4158.3,4135.93,995608,41177.64,60857,286602, 28.79,-2.84
LUPIN,EQ, 22-Sep-2026,2124.5,2123.6,2135.0,2109.0,2135.0,2135.0,2120.19,597568,12669.58,41216,396300, 66.32,0.49
M&M,EQ, 22-Sep-2026,3055.3,3066.0,3093.7,3035.0,3044.5,3044.5,3055.77,1708090,52195.24,85238,1040414, 60.91,-0.35
MANAPPURAM,EQ, 22-Sep-2026,315.1,315.9,320.2,315.9,319.3,319.3,318.86,2282054,7276.45,25948,1146501, 50.24,1.33
MANKIND,EQ, 22-Sep-2026,2437.8,2450.0,2490.0,2438.7,2480.0,2480.0,2470.38,667075,16479.26,45327,288028, 43.18,1.73
MARICO,EQ, 22-Sep-2026,824.4,824.55,830.5,824.55,830.0,830.0,828.57,1090303,9033.94,38059,704788, 64.64,0.68
MARUTI,EQ, 22-Sep-2026,12153.0,12155.0,12275.0,12142.0,12190.0,12190.0,12193.61,246724,30084.57,30047,113920, 46.17,0.3
MAXHEALTH,EQ, 22-Sep-2026,1066.6,1060.1,1069.0,1049.7,1056.5,1056.5,1061.82,1132196,12021.91,33393,468148, 41.35,-0.95
MAZDOCK,EQ, 22-Sep-2026,2232.0,2241.2,2250.5,2196.0,2204.0,2204.0,2218.05,611823,13570.57,30655,254689, 41.63,-1.25
MCX,EQ, 22-Sep-2026,3209.0,3220.0,3289.8,3212.8,3262.6,3262.6,3256.7,1069125,34818.17,56112,381659, 35.70,1.67
MFSL,EQ, 22-Sep-2026,1569.0,1574.9,1581.1,1549.2,1554.2,1554.2,1559.78,279864,4365.28,23935,155873, 55.70,-0.94
MOTHERSON,EQ, 22-Sep-2026,162.91,162.75,163.9,161.21,161.77,161.77,162.82,8031394,13076.42,63431,4417945, 55.01,-0.7
MOTILALOFS,EQ, 22-Sep-2026,995.0,995.6,1025.0,995.6,1007.0,1007.0,1013.34,813525,8243.74,32027,288554, 35.47,1.21
MPHASIS,EQ, 22-Sep-2026,2296.2,2298.4,2306.5,2254.5,2265.0,2265.0,2270.94,506297,11497.72,23503,296327, 58.53,-1.36
MUTHOOTFIN,EQ, 22-Sep-2026,2854.2,2855.0,2874.0,2822.0,2831.5,2831.5,2845.25,484238,13777.78,73988,268498, 55.45,-0.8
NAM-INDIA,EQ, 22-Sep-2026,1146.7,1149.0,1164.9,1139.2,1159.0,1159.0,1150.33,699444,8045.95,31626,372264, 53.22,1.07
NATIONALUM,EQ, 22-Sep-2026,352.5,352.95,353.2,348.1,352.2,352.2,350.42,2687468,9417.39,43940,1358644, 50.55,-0.09
NAUKRI,EQ, 22-Sep-2026,1296.4,1296.0,1316.9,1291.9,1304.0,1304.0,1305.7,1322215,17264.21,47771,585545, 44.29,0.59
NBCC,EQ, 22-Sep-2026,83.15,83.18,83.64,81.5,81.9,81.9,82.34,4367203,3596.17,24133,1865003, 42.70,-1.5
NESTLEIND,EQ, 22-Sep-2026,1385.0,1382.2,1392.9,1363.9,1363.9,1363.9,1372.3,865008,11870.52,36869,570121, 65.91,-1.52
NHPC,EQ, 22-Sep-2026,75.8,75.89,76.49,75.6,76.01,76.01,76.02,9874034,7506.6,47370,5404896, 54.74,0.28
NMDC,EQ, 22-Sep-2026,79.8,80.09,80.31,79.34,80.2,80.2,79.85,8885406,7095.17,37104,4694653, 52.84,0.5
NTPC,EQ, 22-Sep-2026,326.4,326.5,329.0,325.55,327.8,327.8,327.48,6219007,20366.23,66245,3972336, 63.87,0.43
NYKAA,EQ, 22-Sep-2026,336.0,335.0,337.65,330.3,333.55,333.55,333.75,1885771,6293.75,27324,984646, 52.21,-0.73
OBEROIRLTY,EQ, 22-Sep-2026,1821.0,1823.9,1853.0,1802.6,1845.6,1845.6,1834.89,470585,8634.71,24987,258129, 54.85,1.35
OFSS,EQ, 22-Sep-2026,10911.0,10962.0,11111.0,10835.0,10989.0,10989.0,10981.2,232724,25555.9,46237,83376, 35.83,0.71
OIL,EQ, 22-Sep-2026,478.35,476.6,479.15,463.25,467.0,467.0,468.28,2648023,12400.12,35209,1035430, 39.10,-2.37
ONGC,EQ, 22-Sep-2026,235.63,235.51,236.37,233.75,236.13,236.13,235.25,8097173,19048.52,77186,4596833, 56.77,0.21
PAGEIND,EQ, 22-Sep-2026,35950.0,36130.0,37345.0,36075.0,37150.0,37150.0,37027.0,38196,14142.83,17374,9901, 25.92,3.34
PATANJALI,EQ, 22-Sep-2026,396.2,394.0,412.8,394.0,404.0,404.0,405.32,15560500,63070.36,128257,2090639, 13.44,1.97
PAYTM,EQ, 22-Sep-2026,1810.0,1808.7,1828.1,1802.6,1814.4,1814.4,1814.4,1208769,21931.91,39223,408065, 33.76,0.24
PERSISTENT,EQ, 22-Sep-2026,5449.0,5454.5,5463.0,5359.0,5366.0,5366.0,5383.57,350423,18865.25,31298,148284, 42.32,-1.52
PETRONET,EQ, 22-Sep-2026,287.5,287.6,288.25,280.3,281.75,281.75,282.38,1996961,5639.11,40714,1277259, 63.96,-2.0
PFC,EQ, 22-Sep-2026,344.75,345.2,346.5,343.1,345.8,345.8,344.77,7604431,26217.96,49517,4733419, 62.25,0.3
PGEL,EQ, 22-Sep-2026,536.55,540.0,541.45,519.0,520.2,520.2,525.93,855489,4499.26,19393,345410, 40.38,-3.05
PHOENIXLTD,EQ, 22-Sep-2026,1929.0,1948.9,1958.0,1930.3,1953.4,1953.4,1945.15,421114,8191.29,22875,255797, 60.74,1.26
PIDILITIND,EQ, 22-Sep-2026,1573.2,1576.3,1587.0,1562.7,1572.7,1572.7,1573.46,482511,7592.09,19585,291001, 60.31,-0.03
PIIND,EQ, 22-Sep-2026,2321.8,2364.9,2428.7,2350.0,2410.0,2410.0,2397.89,837735,20087.97,58880,144799, 17.28,3.8
PNB,EQ, 22-Sep-2026,118.0,118.45,118.74,116.7,117.0,117.0,117.44,8967547,10531.06,27839,4139221, 46.16,-0.85
PNBHOUSING,EQ, 22-Sep-2026,1141.1,1139.8,1147.7,1121.0,1125.6,1125.6,1130.87,217294,2457.31,16292,99092, 45.60,-1.36
POLICYBZR,EQ, 22-Sep-2026,1793.0,1794.4,1806.4,1773.7,1805.0,1805.0,1790.87,793833,14216.49,43680,478058, 60.22,0.67
POLYCAB,EQ, 22-Sep-2026,8369.5,8400.0,8442.0,8345.0,8350.0,8350.0,8392.54,231281,19410.36,39430,129308, 55.91,-0.23
POWERGRID,EQ, 22-Sep-2026,266.1,267.0,268.3,265.95,265.95,265.95,267.08,7314792,19536.27,56787,4737489, 64.77,-0.06
POWERINDIA,EQ, 22-Sep-2026,31870.0,32170.0,32550.0,31195.0,31415.0,31415.0,31874.47,89147,28415.13,29383,36361, 40.79,-1.43
PREMIERENE,EQ, 22-Sep-2026,919.9,914.6,920.0,896.2,907.2,907.2,904.71,1202025,10874.84,20190,676386, 56.27,-1.38
PRESTIGE,EQ, 22-Sep-2026,1474.0,1483.0,1495.1,1454.0,1479.6,1479.6,1472.67,512562,7548.36,13686,364298, 71.07,0.38
RADICO,EQ, 22-Sep-2026,4480.0,4493.0,4512.3,4436.0,4448.8,4448.8,4462.59,160829,7177.14,18127,92250, 57.36,-0.7
RBLBANK,EQ, 22-Sep-2026,402.4,404.3,424.4,402.85,423.2,423.2,414.13,7366610,30507.34,60635,2106717, 28.60,5.17
RECLTD,EQ, 22-Sep-2026,310.2,310.3,311.0,307.1,307.1,307.1,308.89,4641953,14338.37,36300,2937282, 63.28,-1.0
RELIANCE,EQ, 22-Sep-2026,1247.4,1247.6,1251.9,1237.4,1240.4,1240.4,1245.16,10684376,133037.25,137145,6109518, 57.18,-0.56
RVNL,EQ, 22-Sep-2026,209.71,211.0,213.3,209.63,211.15,211.15,211.35,4049857,8559.33,35467,970500, 23.96,0.69
SAIL,EQ, 22-Sep-2026,177.3,177.1,178.29,174.0,174.01,174.01,175.42,7065250,12394.11,50110,2873670, 40.67,-1.86
SBICARD,EQ, 22-Sep-2026,637.0,637.1,642.65,630.65,634.95,634.95,635.32,676501,4297.95,21625,336185, 49.69,-0.32
SBILIFE,EQ, 22-Sep-2026,1756.0,1761.1,1772.7,1740.0,1756.3,1756.3,1758.65,329671,5797.74,25357,190831, 57.89,0.02
SBIN,EQ, 22-Sep-2026,996.0,999.1,1000.1,981.3,987.0,987.0,987.78,6126235,60513.43,125775,3052014, 49.82,-0.9
SHREECEM,EQ, 22-Sep-2026,22550.0,22540.0,22650.0,22165.0,22200.0,22200.0,22306.36,9585,2138.06,5784,3960, 41.31,-1.55
SHRIRAMFIN,EQ, 22-Sep-2026,1011.8,1011.8,1016.6,995.5,1006.0,1006.0,1005.9,3773069,37953.48,76643,2411799, 63.92,-0.57
SIEMENS,EQ, 22-Sep-2026,3887.0,3890.0,3954.3,3850.1,3858.0,3858.0,3889.82,257553,10018.35,40720,107753, 41.84,-0.75
SOLARINDS,EQ, 22-Sep-2026,19265.0,19395.0,20225.0,19315.0,19890.0,19890.0,19867.11,396641,78801.11,70251,159257, 40.15,3.24
