SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,PCT_CHANGE
ASTRAL,EQ, 25-Sep-2026,1392.0,1389.8,1399.0,1385.6,1399.0,1399.0,1392.87,358868,4998.57,23783,214753, 59.84,0.5
AUBANK,EQ, 25-Sep-2026,1000.1,1001.0,1021.2,997.0,1018.0,1018.0,1012.34,2524193,25553.4,110746,1480951, 58.67,1.79
AUROPHARMA,EQ, 25-Sep-2026,1716.0,1716.0,1727.9,1699.5,1712.0,1712.0,1709.97,624705,10682.26,29017,288914, 46.25,-0.23
AXISBANK,EQ, 25-Sep-2026,1186.5,1191.5,1225.0,1191.5,1222.4,1222.4,1212.24,6923162,83925.17,211066,4061493, 58.67,3.03
BAJAJ-AUTO,EQ, 25-Sep-2026,11208.0,11245.0,11332.0,11212.0,11281.0,11281.0,11270.89,121620,13707.65,22924,66018, 54.28,0.65
BAJAJFINSV,EQ, 25-Sep-2026,1762.3,1774.0,1778.1,1755.0,1771.0,1771.0,1766.71,1419352,25075.89,67796,833133, 58.70,0.49
BAJAJHLDNG,EQ, 25-Sep-2026,10917.0,10925.0,11027.0,10738.0,10940.0,10940.0,10853.47,41708,4526.76,10037,16903, 40.53,0.21
BAJFINANCE,EQ, 25-Sep-2026,982.0,982.0,997.2,980.2,996.9,996.9,990.06,5467794,54134.58,93070,3771749, 68.98,1.52
BANDHANBNK,EQ, 25-Sep-2026,182.9,182.91,188.23,182.91,187.7,187.7,185.26,10120013,18748.5,45777,3860628, 38.15,2.62
BANKBARODA,EQ, 25-Sep-2026,234.3,234.55,236.03,234.12,235.26,235.26,235.11,2493756,5863.08,25850,1243103, 49.85,0.41
BANKINDIA,EQ, 25-Sep-2026,137.76,137.6,138.3,137.12,137.94,137.94,137.62,1590019,2188.11,12493,634230, 39.89,0.13
BDL,EQ, 25-Sep-2026,1155.0,1155.0,1166.7,1138.3,1140.0,1140.0,1148.71,936577,10758.57,38846,456322, 48.72,-1.3
BEL,EQ, 25-Sep-2026,392.0,392.0,394.55,388.6,393.55,393.55,391.77,6083441,23833.27,95863,3395315, 55.81,0.4
BHARATFORG,EQ, 25-Sep-2026,1998.9,1991.2,2009.1,1982.0,2008.0,2008.0,1993.48,549393,10952.04,27151,314966, 57.33,0.46
BHARTIARTL,EQ, 25-Sep-2026,1795.8,1794.0,1801.7,1785.0,1785.4,1785.4,1792.12,4766200,85416.17,206076,3460273, 72.60,-0.58
BHEL,EQ, 25-Sep-2026,415.35,417.75,423.0,411.8,418.95,418.95,417.11,6852409,28581.95,61864,2948115, 43.02,0.87
BIOCON,EQ, 25-Sep-2026,387.0,387.5,388.7,380.5,382.15,382.15,384.37,2694397,10356.36,40899,1390773, 51.62,-1.25
BLUESTARCO,EQ, 25-Sep-2026,1525.0,1523.8,1570.6,1503.0,1565.0,1565.0,1548.38,570933,8840.21,28603,254703, 44.61,2.62
BOSCHLTD,EQ, 25-Sep-2026,47750.0,47700.0,48445.0,47700.0,48250.0,48250.0,48114.69,18852,9070.58,9458,9359, 49.64,1.05
BPCL,EQ, 25-Sep-2026,307.1,308.1,309.4,305.8,308.5,308.5,307.63,1893466,5824.87,20754,985016, 52.02,0.46
BRITANNIA,EQ, 25-Sep-2026,4895.0,4900.5,4939.5,4883.0,4937.5,4937.5,4914.21,107642,5289.75,13196,55383, 51.45,0.87
BSE,EQ, 25-Sep-2026,3183.8,3206.1,3209.7,3155.3,3191.5,3191.5,3180.31,4501619,143165.25,155125,2523394, 56.06,0.24
CAMS,EQ, 25-Sep-2026,710.6,710.6,714.9,703.5,707.35,707.35,707.62,763343,5401.57,45939,423542, 55.49,-0.46
CANBK,EQ, 25-Sep-2026,125.9,125.79,126.7,124.8,124.99,124.99,125.23,8341932,10446.98,38624,3929678, 47.11,-0.72
CDSL,EQ, 25-Sep-2026,1320.0,1320.0,1337.4,1313.0,1318.0,1318.0,1323.19,1248040,16513.89,44343,611767, 49.02,-0.15
CGPOWER,EQ, 25-Sep-2026,886.7,889.5,895.9,877.5,886.0,886.0,885.23,964372,8536.95,27208,410477, 42.56,-0.08
CHOLAFIN,EQ, 25-Sep-2026,1681.7,1678.1,1681.9,1637.6,1662.7,1662.7,1653.14,2878656,47588.15,88428,1803938, 62.67,-1.13
CIPLA,EQ, 25-Sep-2026,1399.0,1402.9,1421.0,1388.4,1399.7,1399.7,1403.51,1166527,16372.31,35556,422353, 36.21,0.05
COALINDIA,EQ, 25-Sep-2026,422.0,424.0,426.65,421.35,426.1,426.1,425.1,4798343,20397.56,62601,2790062, 58.15,0.97
COCHINSHIP,EQ, 25-Sep-2026,1370.0,1370.0,1385.0,1365.0,1377.0,1377.0,1373.73,421803,5794.43,18229,105443, 25.00,0.51
COFORGE,EQ, 25-Sep-2026,1785.9,1786.9,1793.6,1767.1,1784.0,1784.0,1780.3,803153,14298.52,55891,343978, 42.83,-0.11
COLPAL,EQ, 25-Sep-2026,1854.8,1854.8,1862.2,1835.4,1855.8,1855.8,1844.33,359623,6632.64,19392,197689, 54.97,0.05
CONCOR,EQ, 25-Sep-2026,466.3,467.8,468.15,458.55,461.5,461.5,462.7,704143,3258.08,16918,221333, 31.43,-1.03
CROMPTON,EQ, 25-Sep-2026,219.8,219.8,221.75,217.5,218.6,218.6,219.19,1374776,3013.41,16369,532495, 38.73,-0.55
CUMMINSIND,EQ, 25-Sep-2026,4973.0,4972.0,4991.5,4922.5,4945.0,4945.0,4948.63,337303,16691.87,25926,215891, 64.01,-0.56
DABUR,EQ, 25-Sep-2026,385.7,384.8,386.0,381.55,385.6,385.6,384.33,690022,2651.95,15004,391166, 56.69,-0.03
DALBHARAT,EQ, 25-Sep-2026,1721.2,1746.2,1746.2,1680.7,1703.5,1700.2,1697.25,254282,4315.79,20652,175277, 68.93,-1.22
DELHIVERY,EQ, 25-Sep-2026,426.3,426.3,426.35,418.35,422.7,422.7,421.58,3334319,14056.89,65923,1948774, 58.45,-0.84
DIVISLAB,EQ, 25-Sep-2026,9602.0,9602.0,9668.5,9530.0,9619.5,9619.5,9592.31,388859,37300.58,43556,268418, 69.03,0.18
DIXON,EQ, 25-Sep-2026,13299.0,13280.0,13514.0,13211.0,13390.0,13390.0,13376.42,276046,36925.08,37661,91028, 32.98,0.68
DLF,EQ, 25-Sep-2026,670.4,671.2,683.6,670.6,683.0,683.0,678.06,3573018,24227.14,49070,1856744, 51.97,1.88
DMART,EQ, 25-Sep-2026,3787.5,3789.8,3834.2,3771.6,3834.2,3834.2,3807.85,297635,11333.5,20877,175903, 59.10,1.23
DRREDDY,EQ, 25-Sep-2026,1200.4,1204.5,1207.8,1193.4,1201.0,1201.0,1201.65,1001238,12031.36,39060,611796, 61.10,0.05
EICHERMOT,EQ, 25-Sep-2026,7338.5,7340.5,7381.0,7305.0,7360.0,7360.0,7337.75,201194,14763.12,27982,113360, 56.34,0.29
ETERNAL,EQ, 25-Sep-2026,335.5,335.6,339.9,331.7,335.0,335.0,334.32,24508361,81937.53,116052,15765205, 64.33,-0.15
FEDERALBNK,EQ, 25-Sep-2026,329.5,327.5,332.5,319.5,322.0,322.0,326.51,6128694,20011.0,63699,2679356, 43.72,-2.28
FORCEMOT,EQ, 25-Sep-2026,17142.0,17188.0,17430.0,17084.0,17388.0,17388.0,17264.22,64737,11176.34,18543,21308, 32.91,1.44
FORTIS,EQ, 25-Sep-2026,877.35,878.15,880.55,832.0,837.85,837.85,847.12,2433292,20612.97,70634,1122356, 46.13,-4.5
GAIL,EQ, 25-Sep-2026,173.85,173.9,173.98,171.59,172.7,172.7,172.65,5454851,9417.63,31039,3065459, 56.20,-0.66
GLENMARK,EQ, 25-Sep-2026,2430.4,2425.0,2435.2,2365.7,2380.0,2380.0,2389.23,785299,18762.63,61416,450492, 57.37,-2.07
GMRAIRPORT,EQ, 25-Sep-2026,97.35,96.64,98.2,96.64,97.95,97.95,97.49,10108888,9854.77,41187,5613775, 55.53,0.62
GODFRYPHLP,EQ, 25-Sep-2026,1974.0,1974.0,1987.4,1965.0,1970.4,1970.4,1973.49,68917,1360.07,6828,25037, 36.33,-0.18
GODREJCP,EQ, 25-Sep-2026,875.0,873.35,880.55,871.45,880.0,880.0,876.68,288234,2526.89,8758,138571, 48.08,0.57
GODREJPROP,EQ, 25-Sep-2026,1671.2,1666.0,1700.1,1666.0,1700.1,1700.1,1688.13,273610,4618.89,18451,112993, 41.30,1.73
GRASIM,EQ, 25-Sep-2026,3166.5,3175.0,3212.5,3161.0,3191.0,3191.0,3181.7,773413,24607.65,22488,461742, 59.70,0.77
GVT&D,EQ, 25-Sep-2026,4286.3,4292.0,4327.6,4250.0,4280.0,4280.0,4276.38,325045,13900.17,29946,160094, 49.25,-0.15
HAL,EQ, 25-Sep-2026,4774.2,4774.2,4819.5,4760.1,4800.0,4800.0,4788.29,384467,18409.4,30272,190961, 49.67,0.54
HAVELLS,EQ, 25-Sep-2026,1090.0,1085.2,1097.3,1085.2,1096.5,1096.5,1092.37,308307,3367.84,22117,150582, 48.84,0.6
HCLTECH,EQ, 25-Sep-2026,1243.6,1241.0,1266.5,1234.6,1258.0,1258.0,1256.14,1568243,19699.34,50450,637460, 40.65,1.16
HDFCAMC,EQ, 25-Sep-2026,2380.3,2390.0,2395.5,2366.5,2378.0,2378.0,2376.92,363424,8638.3,26129,212214, 58.39,-0.1
HDFCBANK,EQ, 25-Sep-2026,728.9,723.0,739.65,723.0,735.6,735.6,733.66,19853034,145654.18,231573,12291121, 61.91,0.92
HDFCLIFE,EQ, 25-Sep-2026,526.9,526.9,535.0,516.45,531.0,531.0,528.2,4285606,22636.61,61156,1530444, 35.71,0.78
HEROMOTOCO,EQ, 25-Sep-2026,5296.0,5340.0,5397.0,5304.0,5360.0,5360.0,5343.4,299598,16008.72,30771,152341, 50.85,1.21
HINDALCO,EQ, 25-Sep-2026,982.0,979.2,983.4,971.2,977.0,977.0,977.42,2469481,24137.16,44556,1485726, 60.16,-0.51
HINDPETRO,EQ, 25-Sep-2026,350.4,352.55,353.8,348.65,351.0,351.0,351.13,4957719,17408.18,37560,3239499, 65.34,0.17
HINDUNILVR,EQ, 25-Sep-2026,1933.5,1933.5,1942.9,1915.0,1942.9,1942.9,1929.5,732074,14125.39,40117,393977, 53.82,0.49
HINDZINC,EQ, 25-Sep-2026,587.15,591.1,596.4,587.65,588.95,588.95,590.68,3349241,19783.2,39252,1704482, 50.89,0.31
HYUNDAI,EQ, 25-Sep-2026,2060.6,2060.1,2135.0,2052.5,2115.0,2115.0,2113.41,1546794,32690.15,65236,538779, 34.83,2.64
ICICIBANK,EQ, 25-Sep-2026,1334.5,1332.9,1340.8,1312.0,1326.8,1326.8,1326.54,10841310,143814.51,163043,6632395, 61.18,-0.58
ICICIGI,EQ, 25-Sep-2026,1577.0,1577.0,1586.1,1550.0,1553.7,1553.7,1565.49,850179,13309.48,42097,439070, 51.64,-1.48
ICICIPRULI,EQ, 25-Sep-2026,464.5,464.55,469.0,458.15,463.0,463.0,462.77,1121971,5192.16,33811,463736, 41.33,-0.32
IDEA,EQ, 25-Sep-2026,14.12,14.15,14.38,14.08,14.26,14.26,14.23,309260435,44018.35,314260,110476443, 35.72,0.99
IDFCFIRSTB,EQ, 25-Sep-2026,83.76,83.48,84.25,83.27,83.8,83.8,83.7,20425204,17096.72,61886,10911151, 53.42,0.05
IEX,EQ, 25-Sep-2026,111.2,111.38,112.9,110.89,112.7,112.7,112.11,2079348,2331.08,19439,882789, 42.46,1.35
INDHOTEL,EQ, 25-Sep-2026,728.8,726.1,731.25,721.95,726.8,726.8,724.99,1538596,11154.72,32255,975769, 63.42,-0.27
INDIANB,EQ, 25-Sep-2026,830.0,829.85,835.8,825.3,832.0,832.0,830.89,1035590,8604.66,25765,597167, 57.66,0.24
INDIGO,EQ, 25-Sep-2026,4890.0,4890.0,4956.0,4890.0,4940.0,4940.0,4922.27,408716,20118.1,47935,232868, 56.98,1.02
INDUSINDBK,EQ, 25-Sep-2026,919.5,919.5,923.9,906.9,912.2,912.2,913.56,1426025,13027.65,29579,694266, 48.69,-0.79
INDUSTOWER,EQ, 25-Sep-2026,379.85,378.0,379.25,373.2,374.65,374.65,375.97,2952516,11100.72,34186,1871862, 63.40,-1.37
INFY,EQ, 25-Sep-2026,1014.5,999.5,1004.2,991.6,1000.2,1000.2,998.11,10240700,102213.49,265153,5519877, 53.90,-1.41
INOXWIND,EQ, 25-Sep-2026,73.09,73.1,75.5,72.86,74.75,74.75,74.48,11031367,8216.56,34532,3836303, 34.78,2.27
IOC,EQ, 25-Sep-2026,136.27,136.5,137.06,135.33,135.7,135.7,136.03,7769991,10569.34,42339,3803734, 48.95,-0.42
IREDA,EQ, 25-Sep-2026,110.11,109.75,114.53,109.2,113.22,113.22,113.0,13343910,15079.17,59465,3115712, 23.35,2.82
IRFC,EQ, 25-Sep-2026,79.86,79.68,79.99,79.2,79.95,79.95,79.55,4701461,3740.06,28103,1759549, 37.43,0.11
ITC,EQ, 25-Sep-2026,268.0,268.1,269.0,266.3,269.0,269.0,267.9,6240148,16717.59,87605,3496255, 56.03,0.37
JINDALSTEL,EQ, 25-Sep-2026,1157.8,1154.4,1168.9,1137.0,1164.8,1164.8,1158.92,423334,4906.11,17855,143550, 33.91,0.6
JIOFIN,EQ, 25-Sep-2026,227.2,227.2,227.84,225.45,227.0,227.0,226.79,7741336,17556.35,63745,3652893, 47.19,-0.09
JSWENERGY,EQ, 25-Sep-2026,510.0,510.0,513.1,503.15,506.55,506.55,507.09,1916836,9720.04,35180,1040067, 54.26,-0.68
JSWSTEEL,EQ, 25-Sep-2026,1273.2,1279.0,1288.6,1266.3,1277.0,1277.0,1274.67,1032391,13159.6,27890,615932, 59.66,0.3
JUBLFOOD,EQ, 25-Sep-2026,478.9,478.5,490.0,474.1,484.55,484.55,485.1,945073,4584.55,36140,412795, 43.68,1.18
KALYANKJIL,EQ, 25-Sep-2026,573.6,574.6,579.1,566.4,573.0,573.0,572.36,2831344,16205.52,38898,964054, 34.05,-0.1
KAYNES,EQ, 25-Sep-2026,3509.5,3530.0,3658.0,3515.0,3650.0,3650.0,3612.8,1327893,47974.11,74779,389684, 29.35,4.0
KEI,EQ, 25-Sep-2026,4636.5,4636.5,4712.5,4624.0,4673.5,4673.5,4664.5,140880,6571.35,17408,48786, 34.63,0.8
KFINTECH,EQ, 25-Sep-2026,897.95,897.95,908.7,887.95,888.8,888.8,897.5,436454,3917.17,21494,190452, 43.64,-1.02
KOTAKBANK,EQ, 25-Sep-2026,405.0,406.9,407.95,399.3,404.0,404.0,403.53,18175573,73344.47,135524,13329647, 73.34,-0.25
KPITTECH,EQ, 25-Sep-2026,516.85,517.95,519.5,507.8,519.4,519.4,515.11,1244484,6410.51,29752,474903, 38.16,0.49
LAURUSLABS,EQ, 25-Sep-2026,2026.2,2026.0,2040.0,1979.2,2007.0,2007.0,1997.33,1442142,28804.36,41192,674813, 46.79,-0.95
LICHSGFIN,EQ, 25-Sep-2026,564.25,564.75,569.55,558.6,566.0,566.0,564.16,1070523,6039.43,16819,484704, 45.28,0.31
LICI,EQ, 25-Sep-2026,406.0,404.0,410.05,403.05,409.05,409.05,407.29,11594970,47224.68,85536,7803023, 67.30,0.75
LODHA,EQ, 25-Sep-2026,1158.0,1150.0,1170.3,1147.0,1165.0,1165.0,1159.0,818279,9483.86,22506,351620, 42.97,0.6
LT,EQ, 25-Sep-2026,3858.4,3865.0,3887.5,3842.4,3876.2,3876.2,3861.46,1230579,47518.32,67845,759705, 61.74,0.46
LTF,EQ, 25-Sep-2026,282.0,284.95,285.75,280.05,284.0,284.0,283.04,6184736,17505.02,50982,1520316, 24.58,0.71
LTM,EQ, 25-Sep-2026,4038.0,4038.0,4083.0,3996.0,4083.0,4083.0,4050.1,302018,12232.03,21453,117781, 39.00,1.11
LUPIN,EQ, 25-Sep-2026,2100.7,2091.3,2095.7,2077.5,2092.0,2092.0,2085.46,431672,9002.37,27400,259599, 60.14,-0.41
M&M,EQ, 25-Sep-2026,2982.7,2965.0,3045.0,2965.0,3035.0,3035.0,3011.46,2080300,62647.41,88682,1351546, 64.97,1.75
MANAPPURAM,EQ, 25-Sep-2026,324.95,324.95,334.25,323.25,334.0,334.0,329.83,4493331,14820.21,39627,1741563, 38.76,2.79
MANKIND,EQ, 25-Sep-2026,2500.0,2488.3,2504.6,2454.4,2474.9,2474.9,2484.76,333769,8293.37,22445,195627, 58.61,-1.0
MARICO,EQ, 25-Sep-2026,824.55,822.0,824.0,807.05,819.0,819.0,814.16,459905,3744.37,15500,244990, 53.27,-0.67
MARUTI,EQ, 25-Sep-2026,11990.0,11997.0,12098.0,11975.0,12065.0,12065.0,12032.34,283642,34128.77,36473,173044, 61.01,0.63
MAXHEALTH,EQ, 25-Sep-2026,1046.0,1050.0,1052.0,1008.0,1014.0,1014.0,1021.59,1900715,19417.53,39404,1090852, 57.39,-3.06
MAZDOCK,EQ, 25-Sep-2026,2202.0,2202.0,2217.0,2185.6,2199.6,2199.6,2197.05,426521,9370.87,21487,153479, 35.98,-0.11
MCX,EQ, 25-Sep-2026,3427.7,3463.6,3481.4,3310.0,3324.9,3324.9,3370.76,2386852,80454.95,117918,856654, 35.89,-3.0
MFSL,EQ, 25-Sep-2026,1410.0,1390.0,1463.8,1390.0,1458.0,1458.0,1444.05,3617694,52241.23,145991,1481000, 40.94,3.4
MOTHERSON,EQ, 25-Sep-2026,162.5,162.6,166.22,160.72,165.71,165.71,163.28,14239797,23250.84,55301,7291227, 51.20,1.98
MOTILALOFS,EQ, 25-Sep-2026,1022.0,1020.0,1047.0,1019.4,1029.0,1029.0,1036.39,866039,8975.5,40322,289618, 33.44,0.68
MPHASIS,EQ, 25-Sep-2026,2248.2,2235.0,2240.0,2203.6,2234.0,2234.0,2225.59,197680,4399.55,19367,63575, 32.16,-0.63
MUTHOOTFIN,EQ, 25-Sep-2026,2825.3,2830.0,2839.6,2808.0,2835.0,2835.0,2824.99,312523,8828.76,38458,191336, 61.22,0.34
NAM-INDIA,EQ, 25-Sep-2026,1144.9,1144.0,1161.5,1130.0,1157.0,1157.0,1150.5,752030,8652.08,20342,421056, 55.99,1.06
NATIONALUM,EQ, 25-Sep-2026,358.4,360.6,362.9,357.05,358.7,358.7,359.32,1869148,6716.21,34643,728866, 38.99,0.08
NAUKRI,EQ, 25-Sep-2026,1224.0,1216.4,1259.0,1215.4,1254.8,1254.8,1243.32,1135428,14116.97,34388,396309, 34.90,2.52
NBCC,EQ, 25-Sep-2026,82.34,82.23,83.11,81.73,82.86,82.86,82.42,3865127,3185.5,20907,1433669, 37.09,0.63
NESTLEIND,EQ, 25-Sep-2026,1351.0,1357.0,1362.6,1348.3,1362.6,1362.6,1356.12,382857,5191.99,21157,201803, 52.71,0.86
NHPC,EQ, 25-Sep-2026,76.25,76.17,76.32,75.42,76.0,76.0,75.8,6481994,4913.42,29780,3258526, 50.27,-0.33
NMDC,EQ, 25-Sep-2026,80.82,80.76,81.12,79.57,79.9,79.9,80.11,11080041,8875.84,40041,5263256, 47.50,-1.14
NTPC,EQ, 25-Sep-2026,326.6,327.3,327.3,323.5,326.6,326.6,325.59,6075589,19781.46,74730,3755958, 61.82,0.0
NYKAA,EQ, 25-Sep-2026,335.3,335.5,336.7,329.7,333.7,333.7,332.39,3537870,11759.51,37126,1857233, 52.50,-0.48
OBEROIRLTY,EQ, 25-Sep-2026,1837.5,1837.5,1882.9,1837.5,1858.5,1858.5,1860.52,638248,11874.76,30814,256745, 40.23,1.14
OFSS,EQ, 25-Sep-2026,10925.0,10782.0,10805.0,10332.0,10770.0,10770.0,10555.8,545314,57562.24,77477,86646, 15.89,-1.42
OIL,EQ, 25-Sep-2026,479.0,476.0,476.65,470.7,475.15,475.15,473.53,666997,3158.44,15244,210710, 31.59,-0.8
ONGC,EQ, 25-Sep-2026,239.0,238.0,238.0,234.71,235.86,235.86,235.81,5066494,11947.52,69285,2721372, 53.71,-1.31
PAGEIND,EQ, 25-Sep-2026,37500.0,37350.0,37845.0,37350.0,37695.0,37695.0,37615.52,15467,5817.99,7608,5725, 37.01,0.52
PATANJALI,EQ, 25-Sep-2026,404.85,404.85,407.9,401.55,403.95,403.95,404.53,1648377,6668.25,55278,558518, 33.88,-0.22
PAYTM,EQ, 25-Sep-2026,1735.5,1732.5,1747.2,1658.8,1674.0,1674.0,1677.29,5174169,86785.65,155160,2602692, 50.30,-3.54
PERSISTENT,EQ, 25-Sep-2026,5277.0,5277.0,5385.0,5230.0,5372.0,5372.0,5322.33,307915,16388.24,26291,85938, 27.91,1.8
PETRONET,EQ, 25-Sep-2026,286.6,285.35,286.5,283.4,286.5,286.5,285.03,880374,2509.29,16012,527975, 59.97,-0.03
PFC,EQ, 25-Sep-2026,339.35,340.0,340.05,336.3,338.0,338.0,337.93,8623661,29141.55,70604,6233229, 72.28,-0.4
PGEL,EQ, 25-Sep-2026,514.45,513.6,520.4,512.05,518.5,518.5,516.17,483547,2495.93,10886,130934, 27.08,0.79
PHOENIXLTD,EQ, 25-Sep-2026,1955.0,1944.2,1990.6,1900.1,1978.4,1978.4,1975.83,463656,9161.04,26276,260151, 56.11,1.2
PIDILITIND,EQ, 25-Sep-2026,1522.0,1525.0,1530.0,1495.7,1517.2,1517.2,1507.41,503315,7587.04,31006,221595, 44.03,-0.32
PIIND,EQ, 25-Sep-2026,2393.5,2388.6,2405.6,2362.6,2400.0,2400.0,2390.69,446431,10672.8,27705,261485, 58.57,0.27
PNB,EQ, 25-Sep-2026,117.12,117.12,118.01,116.23,116.6,116.6,116.8,8069096,9424.68,36017,3859452, 47.83,-0.44
PNBHOUSING,EQ, 25-Sep-2026,1094.5,1090.0,1102.5,1077.2,1094.9,1094.9,1089.56,399362,4351.29,29445,179803, 45.02,0.04
POLICYBZR,EQ, 25-Sep-2026,1207.2,1160.0,1261.7,1115.0,1166.0,1166.0,1177.04,41589859,489527.88,789155,13931016, 33.50,-3.41
POLYCAB,EQ, 25-Sep-2026,8366.5,8394.0,8463.0,8350.0,8408.5,8408.5,8398.64,296612,24911.37,31619,158208, 53.34,0.5
POWERGRID,EQ, 25-Sep-2026,266.4,268.7,269.75,266.9,269.5,269.5,268.57,6241140,16761.75,50721,4018547, 64.39,1.16
POWERINDIA,EQ, 25-Sep-2026,30715.0,30995.0,31560.0,30825.0,31035.0,31035.0,31153.4,130207,40563.91,30991,57756, 44.36,1.04
PREMIERENE,EQ, 25-Sep-2026,898.0,894.0,900.0,884.6,896.4,896.4,892.92,455438,4066.69,15439,162706, 35.73,-0.18
PRESTIGE,EQ, 25-Sep-2026,1475.0,1470.0,1486.9,1449.5,1477.8,1477.8,1464.65,312842,4582.03,18284,135751, 43.39,0.19
RADICO,EQ, 25-Sep-2026,4481.3,4494.9,4600.0,4486.4,4557.1,4557.1,4553.32,251300,11442.5,28496,87993, 35.02,1.69
RBLBANK,EQ, 25-Sep-2026,412.75,412.6,416.0,409.1,415.05,415.05,413.26,3419454,14131.09,32000,934260, 27.32,0.56
RECLTD,EQ, 25-Sep-2026,308.25,309.2,312.95,307.25,312.95,312.95,310.46,3896789,12097.83,24918,2218461, 56.93,1.52
RELIANCE,EQ, 25-Sep-2026,1219.2,1210.5,1227.4,1210.5,1226.0,1226.0,1220.44,13138735,160350.76,212698,8311348, 63.26,0.56
RVNL,EQ, 25-Sep-2026,206.0,206.0,207.33,203.92,207.0,207.0,205.92,2405229,4952.83,26890,660997, 27.48,0.49
SAIL,EQ, 25-Sep-2026,184.0,184.64,186.05,182.77,185.0,185.0,184.54,9681139,17865.15,48062,2541221, 26.25,0.54
SBICARD,EQ, 25-Sep-2026,618.4,617.0,621.65,606.7,611.2,611.2,613.1,1310548,8035.02,37898,663930, 50.66,-1.16
SBILIFE,EQ, 25-Sep-2026,1755.0,1755.0,1758.4,1732.3,1742.0,1742.0,1746.79,1018504,17791.13,50423,577919, 56.74,-0.74
SBIN,EQ, 25-Sep-2026,978.5,980.8,985.7,977.0,983.0,983.0,980.93,3759097,36874.05,100755,1679428, 44.68,0.46
SHREECEM,EQ, 25-Sep-2026,22350.0,22350.0,22520.0,22225.0,22520.0,22520.0,22325.89,10112,2257.59,5394,4295, 42.47,0.76
SHRIRAMFIN,EQ, 25-Sep-2026,990.0,990.0,1002.0,986.4,994.1,994.1,993.67,2700614,26835.07,91682,1575759, 58.35,0.41
SIEMENS,EQ, 25-Sep-2026,3841.8,3841.1,3881.6,3828.1,3877.0,3877.0,3855.8,80353,3098.25,8321,24430, 30.40,0.92
SOLARINDS,EQ, 25-Sep-2026,19480.0,19570.0,19890.0,19455.0,19745.0,19745.0,19677.88,120411,23694.34,34760,39060, 32.44,1.36
