SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,PCT_CHANGE
GMRAIRPORT,EQ, 07-Sep-2026,97.45,98.05,98.48,95.65,95.94,95.94,96.69,5131436,4961.67,86469,2833297, 55.21,-1.55
GODFRYPHLP,EQ, 07-Sep-2026,2051.0,2051.0,2058.9,2011.0,2029.0,2029.0,2029.32,120277,2440.8,13236,50315, 41.83,-1.07
GODREJCP,EQ, 07-Sep-2026,878.0,878.5,879.05,857.1,861.9,861.9,862.36,2647422,22830.38,49729,1800684, 68.02,-1.83
GODREJPROP,EQ, 07-Sep-2026,1982.0,1982.0,1984.0,1891.1,1922.2,1922.2,1923.15,752808,14477.6,33374,275408, 36.58,-3.02
GRASIM,EQ, 07-Sep-2026,3322.0,3322.0,3327.7,3293.0,3302.4,3302.4,3304.58,1179298,38970.84,48144,797466, 67.62,-0.59
GVT&D,EQ, 07-Sep-2026,4306.3,4334.5,4389.1,4321.1,4367.2,4367.2,4356.98,295967,12895.22,48602,150022, 50.69,1.41
HAL,EQ, 07-Sep-2026,4856.0,4884.8,4909.9,4835.4,4855.2,4855.2,4873.02,602641,29366.8,44859,280912, 46.61,-0.02
HAVELLS,EQ, 07-Sep-2026,1154.0,1159.6,1159.7,1140.0,1150.0,1150.0,1147.26,882205,10121.14,58121,496995, 56.34,-0.35
HCLTECH,EQ, 07-Sep-2026,1293.4,1271.7,1286.8,1263.0,1282.8,1282.8,1273.02,2008363,25566.91,61309,938694, 46.74,-0.82
HDFCAMC,EQ, 07-Sep-2026,2458.3,2468.8,2473.6,2432.0,2432.0,2432.0,2449.6,300166,7352.86,25415,188065, 62.65,-1.07
HDFCBANK,EQ, 07-Sep-2026,712.1,712.1,713.0,707.05,710.5,710.5,710.44,12180390,86534.16,190729,7666610, 62.94,-0.22
HDFCLIFE,EQ, 07-Sep-2026,546.4,546.4,546.4,533.2,533.2,533.2,538.97,1190100,6414.24,35398,639482, 53.73,-2.42
HEROMOTOCO,EQ, 07-Sep-2026,5300.0,5300.0,5347.5,5270.0,5270.0,5270.0,5302.41,354258,18784.21,33227,191625, 54.09,-0.57
HINDALCO,EQ, 07-Sep-2026,1011.0,1011.1,1014.8,999.8,1006.0,1006.0,1004.42,1848438,18566.1,43748,1025205, 55.46,-0.49
HINDPETRO,EQ, 07-Sep-2026,356.5,355.0,356.9,349.55,356.9,356.9,353.3,3859485,13635.75,41960,1861409, 48.23,0.11
HINDUNILVR,EQ, 07-Sep-2026,1973.4,1972.0,1974.2,1958.0,1960.0,1960.0,1965.95,713057,14018.34,30463,369578, 51.83,-0.68
HINDZINC,EQ, 07-Sep-2026,601.0,597.85,598.0,587.5,589.15,589.15,590.78,3801807,22460.33,39425,1848804, 48.63,-1.97
HYUNDAI,EQ, 07-Sep-2026,2205.0,2195.0,2224.5,2190.2,2210.0,2210.0,2207.93,508562,11228.67,38989,299851, 58.96,0.23
ICICIBANK,EQ, 07-Sep-2026,1423.2,1428.0,1434.4,1422.6,1427.5,1427.5,1426.82,8035111,114646.82,126269,5190287, 64.60,0.3
ICICIGI,EQ, 07-Sep-2026,1510.0,1517.0,1517.0,1493.1,1493.4,1493.4,1503.58,426021,6405.55,22352,235032, 55.17,-1.1
ICICIPRULI,EQ, 07-Sep-2026,494.55,491.0,492.0,470.65,470.65,470.65,480.57,1678977,8068.64,34594,698071, 41.58,-4.83
IDEA,EQ, 07-Sep-2026,15.02,15.09,15.68,15.06,15.6,15.6,15.51,695355022,107849.58,975938,199608307, 28.71,3.86
IDFCFIRSTB,EQ, 07-Sep-2026,86.71,86.29,86.79,85.9,86.44,86.44,86.31,10617041,9163.08,42140,6434282, 60.60,-0.31
IEX,EQ, 07-Sep-2026,118.91,119.49,119.88,117.21,117.5,117.5,118.03,3730649,4403.17,33587,2203414, 59.06,-1.19
INDHOTEL,EQ, 07-Sep-2026,720.0,719.9,720.45,709.2,716.2,716.2,713.53,2137419,15251.02,35230,1169146, 54.70,-0.53
INDIANB,EQ, 07-Sep-2026,879.7,879.7,883.55,865.4,869.4,869.4,870.26,1005311,8748.87,21366,574132, 57.11,-1.17
INDIGO,EQ, 07-Sep-2026,4977.0,4950.0,5008.0,4944.0,5001.0,5001.0,4984.21,354874,17687.65,28042,177660, 50.06,0.48
INDUSINDBK,EQ, 07-Sep-2026,1008.5,1004.1,1017.9,995.0,998.0,998.0,1004.81,1418742,14255.61,52969,709311, 50.00,-1.04
INDUSTOWER,EQ, 07-Sep-2026,376.8,379.25,383.75,376.0,376.45,376.45,378.94,4311184,16336.82,64622,2065473, 47.91,-0.09
INFY,EQ, 07-Sep-2026,1130.0,1109.5,1109.9,1085.0,1087.5,1087.5,1094.17,7668346,83904.99,195551,3794091, 49.48,-3.76
INOXWIND,EQ, 07-Sep-2026,74.4,74.5,75.99,73.66,75.6,75.6,75.2,15134302,11380.88,41440,6154965, 40.67,1.61
IOC,EQ, 07-Sep-2026,137.6,137.0,137.5,135.15,135.15,135.15,136.0,5955660,8099.58,52239,3395928, 57.02,-1.78
IREDA,EQ, 07-Sep-2026,113.64,113.27,113.99,112.6,112.95,112.95,113.0,2955590,3339.91,22577,1127392, 38.14,-0.61
IRFC,EQ, 07-Sep-2026,83.4,83.5,83.9,82.63,83.0,83.0,83.24,5917347,4925.83,35809,2440335, 41.24,-0.48
ITC,EQ, 07-Sep-2026,264.1,264.1,264.95,262.95,263.5,263.5,263.64,6688002,17632.36,149313,3792130, 56.70,-0.23
JINDALSTEL,EQ, 07-Sep-2026,1165.0,1164.5,1168.0,1130.0,1147.9,1147.9,1141.25,752810,8591.42,33377,239382, 31.80,-1.47
JIOFIN,EQ, 07-Sep-2026,239.5,239.0,239.3,234.4,234.4,234.4,235.71,10127575,23871.68,69660,6146687, 60.69,-2.13
JSWENERGY,EQ, 07-Sep-2026,539.85,539.9,541.25,528.0,530.0,530.0,533.39,2738335,14605.92,34633,1620418, 59.18,-1.82
JSWSTEEL,EQ, 07-Sep-2026,1325.0,1334.3,1335.0,1301.0,1302.0,1302.0,1313.4,1276231,16762.08,33678,568708, 44.56,-1.74
JUBLFOOD,EQ, 07-Sep-2026,482.7,482.0,484.2,472.1,475.4,475.4,477.73,391181,1868.77,10088,115946, 29.64,-1.51
KALYANKJIL,EQ, 07-Sep-2026,598.8,600.0,602.75,590.0,591.0,591.0,595.36,3808474,22674.21,46319,978905, 25.70,-1.3
KAYNES,EQ, 07-Sep-2026,3598.0,3588.8,3734.8,3571.1,3604.0,3604.0,3657.0,1148533,42001.88,78895,266599, 23.21,0.17
KEI,EQ, 07-Sep-2026,4850.0,4850.0,4871.0,4678.0,4704.0,4704.0,4724.77,1220350,57658.77,109374,574178, 47.05,-3.01
KFINTECH,EQ, 07-Sep-2026,928.9,928.8,932.8,918.05,922.5,922.5,925.69,301718,2792.97,12380,106579, 35.32,-0.69
KOTAKBANK,EQ, 07-Sep-2026,424.5,421.8,425.7,421.0,422.1,422.1,422.93,7148641,30233.75,131582,4731381, 66.19,-0.57
KPITTECH,EQ, 07-Sep-2026,575.45,575.85,575.9,560.0,562.25,562.25,565.71,1316814,7449.28,38221,624478, 47.42,-2.29
LAURUSLABS,EQ, 07-Sep-2026,1840.0,1840.0,1876.7,1832.7,1876.7,1876.7,1859.41,1148664,21358.39,34906,550085, 47.89,1.99
LICHSGFIN,EQ, 07-Sep-2026,562.05,563.15,567.6,548.0,552.0,552.0,558.75,1618855,9045.28,21540,813197, 50.23,-1.79
LICI,EQ, 07-Sep-2026,415.35,418.7,419.6,410.25,411.5,411.5,413.81,2694855,11151.5,44071,1368554, 50.78,-0.93
LODHA,EQ, 07-Sep-2026,1222.0,1231.9,1231.9,1200.0,1200.0,1200.0,1212.54,410768,4980.74,13804,173892, 42.33,-1.8
LT,EQ, 07-Sep-2026,3964.1,3962.0,4004.9,3960.9,3999.0,3999.0,3980.75,1256683,50025.44,62154,762595, 60.68,0.88
LTF,EQ, 07-Sep-2026,314.0,314.0,315.3,310.9,312.5,312.5,313.55,2068591,6485.96,25752,1052981, 50.90,-0.48
LTM,EQ, 07-Sep-2026,4554.0,4500.0,4519.4,4405.0,4448.0,4448.0,4439.21,361825,16062.19,24662,140820, 38.92,-2.33
LUPIN,EQ, 07-Sep-2026,2110.0,2121.1,2135.5,2095.6,2105.0,2105.0,2107.07,819621,17269.97,43067,399218, 48.71,-0.24
M&M,EQ, 07-Sep-2026,3170.0,3154.1,3178.0,3145.0,3160.0,3160.0,3164.0,1715004,54262.76,87156,1123951, 65.54,-0.32
MANAPPURAM,EQ, 07-Sep-2026,339.7,332.35,332.35,323.15,325.6,325.6,326.44,9089525,29671.8,77169,3478820, 38.27,-4.15
MANKIND,EQ, 07-Sep-2026,2327.9,2317.0,2331.6,2303.5,2318.0,2318.0,2316.24,153500,3555.42,15386,71012, 46.26,-0.43
MARICO,EQ, 07-Sep-2026,815.15,815.15,819.05,802.5,806.0,806.0,807.53,717139,5791.1,28341,428069, 59.69,-1.12
MARUTI,EQ, 07-Sep-2026,12694.0,12691.0,12833.0,12618.0,12760.0,12760.0,12758.48,413778,52791.79,54553,247272, 59.76,0.52
MAXHEALTH,EQ, 07-Sep-2026,984.8,983.0,994.9,974.0,992.0,992.0,987.7,1854549,18317.45,36693,994241, 53.61,0.73
MAZDOCK,EQ, 07-Sep-2026,2475.0,2490.0,2505.3,2434.1,2454.2,2454.2,2465.78,535900,13214.11,25834,195042, 36.40,-0.84
MCX,EQ, 07-Sep-2026,3275.4,3276.9,3374.4,3276.9,3330.2,3330.2,3338.49,1889368,63076.31,94673,625467, 33.10,1.67
MFSL,EQ, 07-Sep-2026,1548.4,1537.5,1544.3,1510.0,1520.0,1520.0,1524.9,938109,14305.18,21890,714503, 76.16,-1.83
MOTHERSON,EQ, 07-Sep-2026,160.7,160.5,164.65,160.12,162.0,162.0,163.0,15669796,25541.76,61723,8914057, 56.89,0.81
MOTILALOFS,EQ, 07-Sep-2026,1037.0,1037.0,1058.9,1031.4,1055.0,1055.0,1050.93,1551861,16308.91,36050,766077, 49.37,1.74
MPHASIS,EQ, 07-Sep-2026,2422.0,2409.9,2409.9,2340.3,2369.1,2369.1,2359.72,382610,9028.53,30053,148901, 38.92,-2.18
MUTHOOTFIN,EQ, 07-Sep-2026,2913.8,2899.0,2920.0,2871.2,2880.0,2880.0,2896.3,370903,10742.46,27968,153542, 41.40,-1.16
NAM-INDIA,EQ, 07-Sep-2026,1159.9,1158.8,1196.0,1152.0,1195.0,1195.0,1177.22,1817884,21400.45,49713,1017422, 55.97,3.03
NATIONALUM,EQ, 07-Sep-2026,374.1,376.05,377.5,365.9,365.9,365.9,369.76,3280288,12129.05,44899,1714731, 52.27,-2.19
NAUKRI,EQ, 07-Sep-2026,1319.8,1319.0,1321.8,1284.4,1302.5,1302.5,1291.3,856453,11059.34,39322,534559, 62.42,-1.31
NBCC,EQ, 07-Sep-2026,86.6,86.32,86.59,85.62,86.0,86.0,86.0,1862601,1601.77,15493,764920, 41.07,-0.69
NESTLEIND,EQ, 07-Sep-2026,1410.5,1401.0,1405.7,1392.9,1398.0,1398.0,1398.2,897310,12546.23,46376,592915, 66.08,-0.89
NHPC,EQ, 07-Sep-2026,76.25,76.25,77.05,75.55,76.0,76.0,76.13,8825125,6718.55,31021,4177034, 47.33,-0.33
NMDC,EQ, 07-Sep-2026,84.7,85.29,85.63,83.54,83.85,83.85,84.19,15859358,13351.25,45547,6551030, 41.31,-1.0
NTPC,EQ, 07-Sep-2026,332.5,332.5,333.8,330.35,332.0,332.0,331.67,5245813,17398.6,50202,3281525, 62.56,-0.15
NYKAA,EQ, 07-Sep-2026,332.5,331.0,339.75,330.1,332.7,332.7,335.86,4285910,14394.63,71409,2463706, 57.48,0.06
OBEROIRLTY,EQ, 07-Sep-2026,1875.6,1876.0,1885.5,1847.5,1847.5,1847.5,1863.77,206196,3843.02,16388,131028, 63.55,-1.5
OFSS,EQ, 07-Sep-2026,12058.0,12105.0,12110.0,11679.0,11847.0,11847.0,11795.41,185270,21853.36,27868,70975, 38.31,-1.75
OIL,EQ, 07-Sep-2026,488.3,490.8,492.75,481.45,487.0,487.0,484.67,2811694,13627.51,27937,1719780, 61.17,-0.27
ONGC,EQ, 07-Sep-2026,234.65,235.98,235.98,232.77,233.7,233.7,233.6,5391548,12594.49,51764,2982615, 55.32,-0.4
PAGEIND,EQ, 07-Sep-2026,36300.0,36300.0,36495.0,35625.0,35825.0,35825.0,35929.16,11706,4205.87,5367,5014, 42.83,-1.31
PATANJALI,EQ, 07-Sep-2026,342.5,344.0,344.0,336.15,340.9,340.9,340.36,1977606,6731.05,56701,1002563, 50.70,-0.47
PAYTM,EQ, 07-Sep-2026,1659.5,1659.6,1669.3,1642.0,1664.0,1664.0,1656.4,1822600,30189.51,52742,771533, 42.33,0.27
PERSISTENT,EQ, 07-Sep-2026,5643.0,5610.0,5622.0,5522.0,5540.0,5540.0,5558.1,404979,22509.16,25430,170511, 42.10,-1.83
PETRONET,EQ, 07-Sep-2026,288.1,288.1,293.8,288.1,290.95,290.95,291.07,1737649,5057.78,34817,1009752, 58.11,0.99
PFC,EQ, 07-Sep-2026,355.6,355.75,359.15,353.0,353.1,353.1,354.71,6560499,23270.59,48691,4043523, 61.63,-0.7
PGEL,EQ, 07-Sep-2026,562.3,560.0,564.65,554.5,559.55,559.55,559.83,667138,3734.83,16717,223005, 33.43,-0.49
PHOENIXLTD,EQ, 07-Sep-2026,1942.0,1942.0,1942.0,1899.1,1905.0,1905.0,1912.52,253740,4852.82,21315,151908, 59.87,-1.91
PIDILITIND,EQ, 07-Sep-2026,1629.5,1625.9,1628.9,1575.0,1575.0,1575.0,1600.31,591643,9468.14,26118,323034, 54.60,-3.34
PIIND,EQ, 07-Sep-2026,2465.0,2454.0,2468.5,2428.0,2430.0,2430.0,2443.05,104432,2551.33,12744,46448, 44.48,-1.42
PNB,EQ, 07-Sep-2026,117.0,116.41,117.17,115.55,115.6,115.6,116.13,11062919,12846.85,35900,6013467, 54.36,-1.2
PNBHOUSING,EQ, 07-Sep-2026,1166.0,1166.0,1188.9,1163.7,1182.1,1182.1,1178.08,721594,8500.96,30073,377750, 52.35,1.38
POLICYBZR,EQ, 07-Sep-2026,1836.0,1830.0,1843.2,1752.3,1792.0,1792.0,1792.19,1228810,22022.65,50844,631474, 51.39,-2.4
POLYCAB,EQ, 07-Sep-2026,8300.0,8310.0,8361.5,8175.0,8261.0,8261.0,8228.24,568946,46814.24,64890,293887, 51.65,-0.47
POWERGRID,EQ, 07-Sep-2026,266.0,266.0,268.8,264.25,266.45,266.45,267.5,7015606,18766.63,70801,3965709, 56.53,0.17
POWERINDIA,EQ, 07-Sep-2026,31650.0,31635.0,32175.0,31635.0,31775.0,31775.0,31924.76,50681,16179.79,17887,23514, 46.40,0.39
PREMIERENE,EQ, 07-Sep-2026,1002.0,999.7,1006.6,987.0,990.0,990.0,993.75,543434,5400.39,19037,223629, 41.15,-1.2
PRESTIGE,EQ, 07-Sep-2026,1587.0,1595.0,1595.0,1550.0,1550.0,1550.0,1562.24,231985,3624.15,12962,107793, 46.47,-2.33
RADICO,EQ, 07-Sep-2026,4494.0,4470.0,4496.0,4433.0,4444.0,4444.0,4461.74,110526,4931.39,16190,67480, 61.05,-1.11
RBLBANK,EQ, 07-Sep-2026,414.35,416.0,418.25,407.85,415.0,415.0,413.62,3484526,14412.86,64259,1463384, 42.00,0.16
RECLTD,EQ, 07-Sep-2026,318.7,319.0,321.4,316.05,316.4,316.4,318.56,3769684,12008.72,27020,1888461, 50.10,-0.72
RELIANCE,EQ, 07-Sep-2026,1322.0,1323.1,1324.2,1301.9,1309.5,1309.5,1308.83,10210522,133638.76,231898,6969619, 68.26,-0.95
RVNL,EQ, 07-Sep-2026,212.49,215.08,216.45,209.36,210.05,210.05,213.3,12205275,26034.24,75470,2595091, 21.26,-1.15
SAIL,EQ, 07-Sep-2026,196.8,196.99,196.99,187.3,187.9,187.9,189.79,32633382,61933.9,120565,12093991, 37.06,-4.52
SBICARD,EQ, 07-Sep-2026,658.25,653.1,674.65,648.75,674.65,674.65,662.63,2781077,18428.26,58763,1601430, 57.58,2.49
SBILIFE,EQ, 07-Sep-2026,1775.0,1775.0,1775.0,1727.8,1732.0,1732.0,1746.29,1155352,20175.81,52613,677190, 58.61,-2.42
SBIN,EQ, 07-Sep-2026,1016.1,1020.8,1021.7,1000.6,1005.9,1005.9,1006.17,10220001,102830.99,261914,6640215, 64.97,-1.0
SHREECEM,EQ, 07-Sep-2026,23855.0,23855.0,23920.0,23365.0,23365.0,23365.0,23520.35,17715,4166.63,8816,10460, 59.05,-2.05
SHRIRAMFIN,EQ, 07-Sep-2026,1041.0,1045.0,1046.1,1029.3,1037.0,1037.0,1035.39,1812019,18761.41,117266,1157392, 63.87,-0.38
SIEMENS,EQ, 07-Sep-2026,3977.0,3990.0,3998.1,3904.1,3927.0,3927.0,3939.18,200987,7917.25,20035,92883, 46.21,-1.26
